Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.044,331850.16,-69401.24,-231277.94,0.0,-380.7944,-454.70074,462.13077,437.72186,434.17438
0.0445,332374.4,-69608.64,-231519.28,0.0,-380.7944,-454.70074,462.13077,437.72186,434.17438
0.045,333218.47,-69985.91,-232025.36,0.0,-380.7944,-454.70074,462.13077,437.72186,434.17438
0.0455,333781.6,-70257.75,-232441.48,0.0,-380.7944,-454.70074,462.13077,437.72186,434.17438
0.046,334549.97,-70651.73,-233127.83,0.0,-380.7944,-454.70074,462.13077,437.72186,434.17438
0.0465,334992.7,-70890.38,-233589.47,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.047,335537.88,-71204.48,-234223.61,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.0475,335836.7,-71381.6,-234573.08,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.048,336208.3,-71589.125,-234956.42,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.0485,336433.22,-71683.57,-235117.1,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.049,336784.22,-71762.87,-235240.78,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.0495,337059.4,-71785.336,-235265.98,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.05,337553.4,-71800.08,-235266.58,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.0505,337930.5,-71809.89,-235256.27,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.051,338520.62,-71833.5,-235244.19,0.0,-157.41704,-454.70074,462.13077,448.44397,434.17438
0.0515,338896.47,-71856.58,-235249.38,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.052,339388.53,-71904.875,-235297.44,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0525,339645.38,-71947.35,-235365.03,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.053,339902.8,-72022.97,-235521.12,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0535,339981.06,-72075.484,-235654.02,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.054,339955.22,-72140.54,-235873.56,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0545,339847.22,-72161.586,-236017.11,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.055,339567.1,-72138.04,-236200.8,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0555,339325.94,-72077.17,-236288.08,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.056,338926.3,-71916.08,-236347.81,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0565,338665.1,-71767.82,-236333.27,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.057,338329.06,-71502.68,-236227.52,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0575,338169.44,-71312.03,-236107.22,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.058,338061.97,-71034.16,-235876.78,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.0585,338087.12,-70871.42,-235710.56,0.0,-157.41704,-187.90411,462.13077,448.44397,446.9806
0.059,338270.47,-70686.125,-235481.86,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.0595,338474.34,-70611.734,-235364.98,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.06,338874.4,-70580.9,-235273.25,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.0605,339171.06,-70612.625,-235279.64,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.061,339612.44,-70727.56,-235399.2,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.0615,339883.16,-70838.516,-235549.27,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.062,340223.03,-71033.234,-235860.56,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.0625,340396.97,-71166.664,-236107.14,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.063,340573.7,-71346.55,-236495.8,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.0635,340637.03,-71439.96,-236742.16,0.0,-157.41704,-187.90411,473.50793,448.44397,446.9806
0.064,340681.78,-71524.9,-237054.17,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.0645,340693.03,-71541.27,-237207.89,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.065,340716.88,-71508.74,-237344.0,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.0655,340761.8,-71455.18,-237373.38,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.066,340895.38,-71343.086,-237340.11,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.0665,341034.8,-71258.48,-237278.81,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.067,341309.53,-71135.34,-237153.66,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.0675,341523.25,-71065.56,-237065.62,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.068,341859.28,-70991.06,-236957.17,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.0685,342065.12,-70963.66,-236915.7,0.0,0.0,-187.90411,473.50793,456.96298,446.9806
0.069,342305.97,-70951.36,-236916.86,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0695,342399.88,-70956.21,-236963.1,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.07,342418.7,-70969.44,-237094.4,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0705,342345.16,-70973.055,-237212.92,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.071,342110.8,-70952.805,-237410.48,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0715,341879.44,-70911.33,-237536.61,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.072,341450.66,-70792.08,-237685.83,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0725,341133.22,-70670.445,-237743.25,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.073,340656.0,-70428.89,-237749.6,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0735,340363.7,-70236.79,-237697.83,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.074,340019.72,-69924.04,-237544.08,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0745,339872.25,-69714.67,-237402.78,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.075,339793.38,-69426.914,-237162.97,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0755,339838.1,-69267.305,-237005.92,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.076,340034.72,-69095.85,-236811.86,0.0,0.0,-88.23139,473.50793,456.96298,451.7649
0.0765,340229.47,-69033.586,-236729.67,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.077,340581.12,-69020.15,-236701.92,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.0775,340825.34,-69060.02,-236754.64,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.078,341164.62,-69176.836,-236939.61,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.0785,341351.5,-69279.555,-237124.64,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.079,341551.66,-69445.0,-237466.7,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.0795,341627.34,-69547.62,-237716.42,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.08,341658.28,-69666.2,-238082.38,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.0805,341630.84,-69710.75,-238296.56,0.0,0.0,-88.23139,474.70038,456.96298,451.7649
0.081,341562.56,-69716.66,-238541.9,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.0815,341514.53,-69680.66,-238645.06,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.082,341479.84,-69576.31,-238706.4,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.0825,341498.72,-69481.99,-238690.12,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.083,341605.06,-69322.94,-238597.98,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.0835,341729.4,-69218.33,-238506.66,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.084,341983.3,-69084.56,-238356.28,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.0845,342179.6,-69018.47,-238265.47,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.085,342469.75,-68957.07,-238170.38,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.0855,342633.3,-68938.445,-238145.73,0.0,0.0,-88.23139,474.70038,458.22058,451.7649
0.086,342791.2,-68934.87,-238177.12,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0865,342823.12,-68942.17,-238243.67,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.087,342749.3,-68953.51,-238400.33,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0875,342618.78,-68950.47,-238528.69,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.088,342310.25,-68909.35,-238724.84,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0885,343147.5,-69127.0,-239630.33,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.089,342938.75,-69096.94,-240024.61,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0895,342967.47,-69047.44,-240409.7,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.09,343196.16,-68926.06,-241066.78,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0905,343453.97,-68847.32,-241490.67,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.091,343969.88,-68806.53,-242010.36,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0915,344373.4,-68849.95,-242248.03,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.092,344993.28,-68990.66,-242438.53,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0925,345376.03,-69099.23,-242481.34,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.093,345889.94,-69248.03,-242497.6,0.0,0.0,-68.52609,474.70038,458.22058,452.71075
0.0935,346216.6,-69345.73,-242527.67,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.094,346734.2,-69532.55,-242672.88,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.0945,347116.28,-69702.26,-242858.56,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.095,347719.6,-70017.664,-243270.95,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.0955,348107.1,-70246.15,-243617.67,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.096,348607.62,-70574.414,-244196.28,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.0965,348867.1,-70768.12,-244585.6,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.097,349144.44,-71008.76,-245109.23,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.0975,349265.56,-71131.67,-245385.89,0.0,0.0,-68.52609,477.71646,458.22058,452.71075
0.098,349377.88,-71252.414,-245663.39,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.0985,349443.97,-71288.65,-245757.88,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.099,349573.9,-71283.98,-245788.8,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.0995,349705.72,-71253.34,-245753.5,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.1,349989.3,-71193.13,-245656.78,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.1005,350230.66,-71157.75,-245577.95,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.101,350631.6,-71125.33,-245464.22,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.1015,350895.78,-71119.59,-245405.7,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.102,351231.2,-71134.25,-245360.34,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.1025,351396.3,-71159.45,-245376.61,0.0,0.0,-68.52609,477.71646,464.39957,452.71075
0.103,351526.22,-71217.12,-245467.86,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1035,351526.84,-71261.17,-245565.1,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.104,351388.44,-71312.35,-245738.39,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1045,351202.34,-71320.72,-245853.44,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.105,350801.7,-71272.02,-245996.02,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1055,350475.66,-71191.5,-246057.14,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.106,349949.2,-70999.03,-246079.55,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1065,349599.47,-70828.96,-246040.19,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.107,349135.78,-70529.52,-245894.73,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1075,348893.38,-70315.44,-245745.58,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.108,348662.47,-70003.73,-245468.72,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1085,348607.25,-69820.5,-245270.28,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.109,348672.4,-69608.164,-244992.2,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1095,348797.72,-69517.64,-244841.61,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.11,349070.22,-69464.125,-244697.53,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.1105,349281.25,-69481.25,-244668.02,0.0,0.0,0.0,477.71646,464.39957,460.75778
0.111,349595.25,-69574.77,-244733.2,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.1115,349777.4,-69671.5,-244847.45,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.112,349982.12,-69843.52,-245106.2,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.1125,350061.8,-69959.69,-245318.19,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.113,350088.25,-70108.74,-245654.72,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.1135,350053.44,-70178.305,-245866.02,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.114,349941.88,-70223.28,-246123.36,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.1145,349844.25,-70210.484,-246239.27,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.115,349713.97,-70130.89,-246317.52,0.0,0.0,0.0,483.43402,464.39957,460.75778
0.1155,349654.8,-70044.55,-246306.45,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.116,349635.34,-69884.04,-246208.0,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.1165,349677.44,-69769.84,-246101.02,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.117,349819.7,-69609.69,-245906.48,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.1175,349953.75,-69520.36,-245772.03,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.118,350177.0,-69422.88,-245594.47,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.1185,350315.22,-69383.81,-245508.22,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.119,350465.5,-69359.82,-245445.92,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.1195,350505.5,-69361.195,-245453.61,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.12,350450.2,-69374.51,-245534.03,0.0,0.0,0.0,483.43402,467.98297,460.75778
0.1205,350330.56,-69379.375,-245623.0,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.121,350023.62,-69358.55,-245780.81,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1215,349744.56,-69313.79,-245882.6,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.122,349235.9,-69185.55,-245997.62,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1225,348866.0,-69056.055,-246033.38,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.123,348304.8,-68800.06,-246007.3,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1235,347960.84,-68596.57,-245932.92,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.124,347532.25,-68264.61,-245742.55,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1245,347325.84,-68041.79,-245574.66,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.125,347161.16,-67734.9,-245291.88,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1255,347147.97,-67564.27,-245104.34,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.126,347258.16,-67379.56,-244862.75,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1265,347396.78,-67310.4,-244748.08,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.127,347663.1,-67288.53,-244671.2,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.1275,347848.75,-67323.445,-244691.38,0.0,0.0,0.0,483.43402,467.98297,461.63672
0.128,348097.53,-67432.87,-244828.39,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.1285,348222.62,-67529.93,-244982.12,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.129,348325.84,-67684.25,-245278.47,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.1295,348333.4,-67776.76,-245498.34,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.13,348258.47,-67875.45,-245819.95,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.1305,348161.4,-67903.945,-246004.84,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.131,347975.47,-67882.555,-246204.48,0.0,0.0,0.0,481.97455,467.98297,461.63672
0.1315,347846.12,-67826.83,-246274.4,0.0,0.0,0.0,481.97455,467.98297,461.63672
