Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0465,133614.47,128854.29,160786.5,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.047,134146.3,129182.67,158828.52,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.0475,135995.69,130743.31,156607.0,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.048,137897.36,132435.67,155563.03,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.0485,141665.4,135823.16,154569.0,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.049,144730.78,138584.86,154221.34,-5221.2754,-7169.3564,-5769.2607,205.37877,111.87089,179.07549
0.0495,150037.25,143324.3,154048.0,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.05,153959.67,146776.95,154084.19,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0505,160232.89,152224.23,154211.94,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.051,164575.72,155932.83,154269.66,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0515,171169.84,161465.11,154200.9,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.052,175516.4,165031.19,153993.08,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0525,160821.34,157700.33,212160.3,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.053,154854.9,156705.33,218711.62,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0535,153162.34,169738.22,249317.52,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.054,160818.39,192616.58,284548.6,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0545,185555.19,246867.0,357178.5,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.055,208677.67,291868.8,414316.56,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0555,248606.39,363268.4,501448.9,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.056,275913.9,408678.7,553521.44,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0565,312937.2,467409.72,614514.44,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.057,332353.7,497719.38,642166.4,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.0575,350868.44,526803.2,665622.1,-7340.826,-7169.3564,-5769.2607,103.640335,111.87089,179.07549
0.058,355850.88,534464.6,671421.5,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.0585,353117.4,529441.06,669595.25,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.059,345051.22,517013.88,663566.6,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.0595,324447.78,488893.12,650190.4,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.06,305786.06,465727.56,639505.9,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.0605,272496.44,425959.25,621793.44,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
0.061,248125.42,396566.44,608910.94,-7340.826,-7169.3564,-1493.2227,103.640335,111.87089,384.32532
