Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0255,-204056.11,178784.92,324502.34,-895.8576,0.0,-289.61002,412.99884,460.3485,442.09872
0.026,-197969.83,175305.05,317607.44,-895.8576,0.0,-289.61002,412.99884,460.3485,442.09872
0.0265,-193377.98,172434.53,312468.2,-895.8576,0.0,-289.61002,412.99884,460.3485,442.09872
0.027,-185878.44,167378.62,304056.78,-895.8576,0.0,-289.61002,412.99884,460.3485,442.09872
0.0275,-180600.86,163588.0,298033.12,-895.8576,0.0,-289.61002,412.99884,460.3485,442.09872
0.028,-172414.86,157387.84,288428.97,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.0285,-166803.88,152947.62,281665.0,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.029,-158151.48,145855.97,271008.2,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.0295,-152227.22,140858.31,263591.7,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.03,-143135.0,133004.28,252070.36,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.0305,-136956.8,127563.766,244176.08,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.031,-127534.62,119156.29,232105.94,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.0315,-121153.58,113424.36,223961.42,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.032,-111449.1,104711.35,211693.72,-895.8576,-2242.7234,-289.61002,412.99884,348.34927,442.09872
0.0325,-104912.48,98876.42,203540.53,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.033,-95065.33,90174.09,191454.64,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.0335,-88513.53,84457.0,183552.47,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.034,-78777.58,76092.055,172013.22,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.0345,-72393.03,70704.086,164560.02,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.035,-63052.996,62984.363,153754.83,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.0355,-57026.695,58119.26,146791.61,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.036,-48347.105,51295.234,136669.7,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.0365,-42823.938,47080.934,130108.87,-3439.9697,-2242.7234,-289.61002,290.88144,348.34927,442.09872
0.037,-34951.0,41276.293,120496.23,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0375,-29973.117,37748.707,114210.0,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.038,-22886.473,32947.2,104917.55,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0385,-18389.082,30048.21,98792.63,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.039,-11926.033,26094.969,89686.85,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0395,-7767.8613,23682.314,83663.6,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.04,-1686.6663,20322.508,74690.98,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0405,2304.5242,18210.135,68743.195,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.041,8261.094,15157.429,59850.76,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0415,12246.426,13157.498,53923.91,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.042,18287.664,10146.866,44999.914,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0425,22372.623,8101.969,39007.85,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.043,28598.555,4937.8955,29922.748,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0435,32813.707,2748.891,23785.277,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.044,39222.29,-668.22,14438.098,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0445,43541.812,-3037.03,8107.279,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.045,50068.633,-6718.144,-1531.5535,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.0455,54438.902,-9247.293,-8038.7695,-3439.9697,-2242.7234,-3365.8318,290.88144,348.34927,294.44006
0.046,60995.832,-13127.116,-17878.19,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.0465,65352.418,-15751.311,-24454.225,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.047,71837.88,-19705.934,-34265.69,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.0475,76109.75,-22329.697,-40719.594,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.048,82404.32,-26200.525,-50171.715,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.0485,86501.69,-28709.47,-56260.63,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.049,92449.78,-32315.738,-64974.277,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.0495,96255.195,-34587.027,-70450.125,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.05,101667.5,-37750.28,-78088.81,-3439.9697,-7179.484,-3365.8318,290.88144,111.38478,294.44006
0.0505,105047.37,-39674.793,-82767.945,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.051,109725.73,-42255.113,-89142.85,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.0515,112556.305,-43758.402,-92966.71,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.052,116332.61,-45674.258,-98094.4,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.0525,118520.21,-46722.168,-101137.53,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.053,121293.9,-47952.47,-105203.71,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.0535,122807.39,-48550.176,-107622.24,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.054,124592.97,-49126.637,-110875.07,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.0545,125481.88,-49309.203,-112825.6,-6836.7124,-7179.484,-3365.8318,127.83781,111.38478,294.44006
0.055,126416.24,-49307.125,-115470.27,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0555,126813.63,-49141.395,-117067.54,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.056,127146.91,-48686.035,-119243.805,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0565,118277.2,-60587.21,-112884.89,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.057,97505.56,-89406.14,-114279.19,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0575,87537.06,-100342.9,-112844.05,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.058,73852.81,-111333.086,-96902.15,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0585,67327.41,-116632.34,-79304.83,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.059,63239.875,-125349.85,-48112.086,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0595,63976.824,-132696.03,-27838.668,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.06,67817.31,-145533.98,-3982.0303,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0605,70527.875,-154872.23,5194.506,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.061,72995.45,-170648.48,7191.1284,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0615,73480.99,-183292.83,915.6119,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.062,73672.61,-206600.67,-18212.955,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0625,74403.164,-224862.19,-36067.906,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.063,77530.34,-254820.08,-67856.62,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.0635,81183.945,-275533.78,-90836.31,-6836.7124,-7179.484,-6807.8,127.83781,111.38478,129.22562
0.064,89036.516,-306982.62,-125754.734,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.0645,95788.34,-328280.6,-148418.08,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.065,107594.11,-360670.0,-180573.64,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.0655,115765.88,-381938.1,-200501.89,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.066,126724.38,-411597.03,-227962.66,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.0665,132472.88,-429053.9,-244722.67,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.067,138784.52,-451499.75,-267854.94,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.0675,142006.86,-464344.6,-282165.72,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.068,146287.22,-481084.88,-302073.22,-6836.7124,-1421.8041,-6807.8,127.83781,387.7534,129.22562
0.0685,148899.5,-490593.0,-314112.62,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.069,151975.92,-501964.16,-329701.47,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.0695,153075.1,-507409.97,-338056.06,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.07,152961.36,-512477.16,-347120.47,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.0705,151768.73,-514052.47,-350848.8,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.071,148591.78,-514105.97,-353320.22,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.0715,145695.39,-512671.84,-353195.3,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.072,140341.81,-508278.9,-350919.88,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.0725,136201.44,-503899.3,-348289.38,-39.10707,-1421.8041,-6807.8,454.12286,387.7534,129.22562
0.073,129380.11,-495503.97,-343029.88,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0735,124580.82,-488992.03,-338794.56,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.074,117183.65,-478324.44,-331467.62,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0745,112155.25,-470789.25,-325998.78,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.075,104474.516,-459018.25,-317013.25,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0755,99291.164,-450958.78,-310572.78,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.076,91553.64,-438782.22,-300427.0,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0765,86515.2,-430741.94,-293437.25,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.077,79254.98,-418953.97,-282789.03,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0775,74635.75,-411297.66,-275660.2,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.078,68021.01,-400058.75,-264994.56,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0785,63806.547,-392686.44,-257911.08,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.079,57774.008,-381753.0,-247286.58,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0795,53952.047,-374521.1,-240145.4,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.08,48522.53,-363685.44,-229192.25,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0805,45097.543,-356398.4,-221640.64,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.081,40227.27,-345212.38,-209766.2,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.0815,37146.945,-337489.3,-201393.66,-39.10707,-1421.8041,-1413.0848,454.12286,387.7534,388.17194
0.082,32765.326,-325361.47,-188006.81,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.0825,29999.348,-316843.66,-178455.75,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.083,26073.049,-303306.66,-163095.67,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.0835,23597.883,-293714.25,-152123.67,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.084,20097.432,-278399.03,-134580.42,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.0845,17914.791,-267547.38,-122192.336,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
0.085,14899.067,-250325.23,-102676.8,-39.10707,-1917.9231,-1413.0848,454.12286,363.9397,388.17194
