Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0205,294572.84,34542.73,-102999.28,391.31046,333.645,432.5585
0.021,293970.7,33960.53,-104670.64,391.31046,333.645,432.5585
0.0215,293676.66,33672.785,-105736.875,391.31046,333.645,432.5585
0.022,293370.34,33344.45,-107308.914,391.31046,333.645,432.5585
0.0225,293233.1,33167.727,-108375.445,391.31046,333.645,432.5585
0.023,293076.66,32906.977,-110042.46,391.31046,333.645,432.5585
0.0235,292979.66,32689.957,-111237.66,391.31046,333.645,432.5585
0.024,292793.12,32241.285,-113197.38,391.31046,333.645,432.5585
0.0245,292615.7,31835.523,-114624.97,391.31046,333.645,432.5585
0.025,292240.16,31043.941,-116954.13,391.31046,333.645,432.5585
0.0255,291909.12,30393.523,-118616.44,391.31046,333.645,432.5585
0.026,291295.7,29253.527,-121228.07,391.31046,339.96313,432.5585
0.0265,290823.1,28408.133,-123013.1,391.31046,339.96313,432.5585
0.027,290045.53,27059.424,-125690.695,396.0871,339.96313,432.5585
0.0275,289517.0,26142.77,-127431.24,396.0871,339.96313,432.5585
0.028,288747.16,24792.068,-129920.305,396.0871,339.96313,432.5585
0.0285,288269.5,23934.816,-131483.69,396.0871,339.96313,432.5585
0.029,287629.03,22758.357,-133670.6,396.0871,339.96313,432.5585
0.0295,287257.3,22049.91,-135020.19,396.0871,339.96313,432.5585
0.03,286789.78,21090.62,-136904.6,396.0871,339.96313,432.5585
0.0305,286522.1,20512.453,-138083.56,396.0871,339.96313,431.58978
0.031,286151.72,19696.793,-139788.77,396.0871,339.96313,431.58978
0.0315,285907.1,19163.236,-140911.94,396.0871,339.96313,431.58978
0.032,285509.16,18335.416,-142613.19,396.0871,339.96313,431.58978
0.0325,285197.5,17745.635,-143781.05,396.0871,339.96313,431.58978
0.033,284645.88,16787.217,-145588.84,396.0871,339.96313,431.58978
0.0335,284217.72,16093.489,-146834.67,396.0871,339.96313,431.58978
0.034,283475.5,14988.395,-148743.97,396.0871,339.96313,431.58978
0.0345,282928.22,14228.3125,-150025.36,396.0871,339.96313,431.58978
0.035,280732.1,18471.719,-147572.72,396.0871,339.96313,431.58978
0.0355,279217.28,23773.682,-143818.58,396.0871,339.96313,431.58978
0.036,279384.66,24986.594,-141466.5,396.0871,339.96313,431.58978
0.0365,279909.6,26212.617,-137544.81,396.0871,339.96313,431.58978
0.037,281096.88,28346.29,-128710.836,396.0871,339.96313,431.58978
0.0375,281840.78,30163.2,-121685.44,396.0871,339.96313,431.58978
0.038,282673.34,34048.344,-111202.8,396.0871,339.96313,431.58978
0.0385,283206.3,37502.977,-105063.914,396.0871,339.96313,431.58978
0.039,284394.22,43456.582,-97701.734,396.0871,339.96313,431.58978
0.0395,285481.5,47407.01,-93918.984,396.0871,339.96313,431.58978
0.04,287158.22,52564.49,-89382.8,396.0871,339.96313,431.58978
0.0405,287978.34,55324.016,-86823.875,396.0871,339.96313,431.58978
0.041,288486.06,58573.152,-83428.36,396.0871,339.96313,431.58978
0.0415,288405.22,60294.137,-81405.18,396.0871,339.96313,431.58978
0.042,287927.56,62448.934,-78602.93,396.0871,339.96313,431.58978
0.0425,287476.66,63718.137,-76749.49,396.0871,339.96313,431.58978
0.043,286671.94,65559.82,-73752.414,396.0871,328.25345,431.58978
0.0435,286093.56,66835.12,-71552.92,381.55643,328.25345,431.58978
0.044,285383.56,68868.305,-68091.37,381.55643,328.25345,431.58978
0.0445,285174.9,70274.36,-65830.47,381.55643,328.25345,431.58978
0.045,285392.75,72399.914,-62711.484,381.55643,328.25345,431.58978
0.0455,285827.6,73837.22,-60831.613,381.55643,328.25345,431.58978
0.046,286659.9,76086.85,-58202.652,381.55643,328.25345,431.58978
0.0465,287203.22,77680.17,-56481.465,381.55643,328.25345,431.58978
0.047,287951.3,80178.12,-53858.49,381.55643,328.25345,431.58978
0.0475,288454.4,81837.91,-52099.348,381.55643,328.25345,410.37076
0.048,289321.72,84188.35,-49539.87,381.55643,328.25345,410.37076
0.0485,289988.9,85622.46,-47936.633,381.55643,328.25345,410.37076
0.049,291067.84,87587.62,-45724.43,381.55643,328.25345,410.37076
0.0495,291793.8,88791.2,-44364.855,381.55643,328.25345,410.37076
0.05,292847.94,90462.766,-42465.57,381.55643,328.25345,410.37076
0.0505,293529.97,91487.67,-41288.94,381.55643,328.25345,410.37076
0.051,294536.7,92901.914,-39678.953,381.55643,328.25345,410.37076
0.0515,295201.75,93786.88,-38716.582,381.55643,328.25345,410.37076
0.052,296207.7,95085.19,-37421.125,381.55643,328.25345,410.37076
0.0525,296901.38,95956.586,-36627.484,381.55643,328.25345,410.37076
0.053,298024.94,97284.79,-35492.523,381.55643,328.25345,410.37076
0.0535,298844.4,98173.11,-34747.305,381.55643,328.25345,410.37076
0.054,300180.4,99506.23,-33636.715,381.55643,328.25345,410.37076
0.0545,301119.66,100402.69,-32905.137,381.55643,328.25345,410.37076
0.055,302575.66,101771.9,-31859.87,381.55643,328.25345,410.37076
0.0555,303557.22,102689.914,-31219.652,381.55643,328.25345,410.37076
0.056,305011.12,104042.164,-30347.56,381.55643,328.25345,410.37076
0.0565,305952.84,104889.23,-29819.54,381.55643,328.25345,410.37076
0.057,307275.7,106023.516,-29108.824,381.55643,328.25345,410.37076
0.0575,308082.47,106672.95,-28696.678,381.55643,328.25345,410.37076
0.058,309147.3,107484.73,-28185.008,381.55643,328.25345,410.37076
0.0585,309768.38,107925.88,-27905.535,381.55643,328.25345,410.37076
0.059,310575.25,108474.98,-27541.547,381.55643,328.25345,410.37076
0.0595,311053.5,108791.68,-27303.945,381.55643,328.25345,410.37076
0.06,311718.7,109247.12,-26895.426,381.55643,301.43234,410.37076
0.0605,312156.62,109572.85,-26556.955,361.47153,301.43234,410.37076
0.061,312860.3,110152.87,-25909.412,361.47153,301.43234,410.37076
0.0615,313388.47,110625.68,-25377.01,361.47153,301.43234,410.37076
0.062,314308.97,111499.22,-24431.848,361.47153,301.43234,410.37076
0.0625,315010.5,112188.68,-23705.645,361.47153,301.43234,410.37076
0.063,316187.28,113368.71,-22476.516,361.47153,301.43234,410.37076
0.0635,317038.4,114234.42,-21577.494,361.47153,301.43234,410.37076
0.064,318386.94,115601.9,-20164.385,361.47153,301.43234,410.37076
0.0645,319316.0,116525.016,-19219.39,361.47153,301.43234,410.22336
0.065,320706.06,117871.92,-17852.473,361.47153,301.43234,410.22336
0.0655,321612.47,118719.53,-16996.383,361.47153,301.43234,410.22336
0.066,322899.56,119876.58,-15818.791,361.47153,301.43234,410.22336
0.0665,323702.5,120566.164,-15113.869,361.47153,301.43234,410.22336
0.067,324809.16,121480.08,-14177.168,361.47153,301.43234,410.22336
0.0675,325492.16,122020.74,-13620.341,361.47153,301.43234,410.22336
0.068,326450.16,122766.63,-12854.094,361.47153,301.43234,410.22336
0.0685,327079.22,123245.87,-12373.321,361.47153,301.43234,410.22336
0.069,328044.25,123992.4,-11663.366,361.47153,301.43234,410.22336
0.0695,328720.34,124531.34,-11181.699,361.47153,301.43234,410.22336
0.07,329814.2,125431.55,-10416.229,361.47153,301.43234,410.22336
0.0705,330601.75,126095.09,-9875.979,361.47153,301.43234,410.22336
0.071,331873.12,127186.57,-9045.465,361.47153,301.43234,410.22336
0.0715,332768.66,127961.95,-8494.676,361.47153,301.43234,410.22336
0.072,334145.62,129157.62,-7681.493,361.47153,301.43234,410.22336
0.0725,335064.28,129953.27,-7160.8096,361.47153,301.43234,410.22336
0.073,336400.1,131089.03,-6435.808,361.47153,301.43234,410.22336
0.0735,337244.8,131782.0,-6010.1484,361.47153,301.43234,410.22336
0.074,338394.0,132684.55,-5475.4917,361.47153,301.43234,410.22336
0.0745,339069.84,133190.62,-5189.9106,361.47153,301.43234,410.22336
0.075,339936.8,133801.53,-4853.7744,361.47153,301.43234,410.22336
0.0755,340432.2,134128.14,-4675.977,361.47153,301.43234,410.22336
0.076,341077.34,134535.44,-4435.1577,361.47153,301.43234,410.22336
0.0765,341469.9,134780.02,-4255.9395,361.47153,301.43234,410.22336
0.077,342044.7,135165.61,-3903.301,361.47153,314.516,410.22336
0.0775,342448.9,135464.22,-3597.7942,373.4798,314.516,410.22336
0.078,343130.78,136032.27,-3009.798,373.4798,314.516,410.22336
0.0785,343653.1,136509.7,-2520.5706,373.4798,314.516,410.22336
0.079,344552.06,137381.56,-1636.0033,373.4798,314.516,410.22336
0.0795,345230.78,138055.02,-954.96844,373.4798,314.516,410.22336
0.08,346341.28,139167.52,155.94728,373.4798,314.516,410.22336
0.0805,347124.78,139945.72,918.00903,373.4798,314.516,410.22336
0.081,348324.34,141112.97,2062.5042,373.4798,314.516,410.22336
0.0815,349121.06,141869.73,2812.5195,373.4798,314.516,421.25882
0.082,350274.6,142917.77,3881.9377,373.4798,314.516,421.25882
0.0825,351002.47,143544.38,4536.872,373.4798,314.516,421.25882
0.083,351996.78,144358.1,5411.081,373.4798,314.516,421.25882
0.0835,352586.56,144825.9,5922.2397,373.4798,314.516,421.25882
0.084,353374.06,145433.16,6594.9736,373.4798,314.516,421.25882
0.0845,353855.75,145800.2,6995.048,373.4798,314.516,421.25882
0.085,352858.7,151492.05,13983.615,373.4798,314.516,421.25882
0.0855,352366.25,158277.03,21762.416,373.4798,314.516,421.25882
0.086,354653.4,161990.1,28295.535,373.4798,314.516,421.25882
0.0865,356577.84,164654.5,35812.87,373.4798,314.516,421.25882
0.087,359681.25,168652.0,50825.24,373.4798,314.516,421.25882
0.0875,361452.44,171496.1,62102.305,373.4798,314.516,421.25882
0.088,363361.03,176638.42,78498.36,373.4798,314.516,421.25882
0.0885,364315.56,180819.97,87991.21,373.4798,314.516,421.25882
0.089,365677.03,187780.4,99283.37,373.4798,314.516,421.25882
0.0895,366537.56,192281.75,104960.33,373.4798,314.516,421.25882
0.09,367322.8,197774.64,111347.445,373.4798,314.516,421.25882
0.0905,367221.1,200247.66,114559.055,373.4798,314.516,421.25882
0.091,365979.22,202193.28,118231.13,373.4798,314.516,421.25882
0.0915,364539.47,202582.94,120094.8,373.4798,314.516,421.25882
0.092,361744.1,202392.9,122374.98,373.4798,314.516,421.25882
0.0925,359551.06,202053.72,123800.664,373.4798,314.516,421.25882
0.093,355902.97,201575.05,126115.43,373.4798,314.516,421.25882
0.0935,353359.72,201380.66,127796.86,373.4798,314.516,421.25882
0.094,349763.75,201286.48,130262.27,348.99252,299.92642,421.25882
0.0945,347732.94,201295.34,131636.86,348.99252,299.92642,421.25882
0.095,345372.3,201304.7,133011.42,348.99252,299.92642,421.25882
0.0955,344150.53,201281.52,133456.81,348.99252,299.92642,421.25882
0.096,342517.66,201254.27,133600.84,348.99252,299.92642,421.25882
0.0965,341409.06,201277.33,133483.66,348.99252,299.92642,421.25882
0.097,339648.6,201342.3,133135.86,348.99252,299.92642,421.25882
0.0975,338457.7,201330.83,132793.19,348.99252,299.92642,421.25882
0.098,336756.25,201093.22,132046.22,348.99252,299.92642,391.3377
0.0985,335698.84,200742.48,131358.38,348.99252,299.92642,391.3377
0.099,334202.47,199948.56,130036.76,348.99252,299.92642,391.3377
0.0995,333243.66,199283.67,128983.89,348.99252,299.92642,391.3377
0.1,331856.94,198136.19,127170.0,348.99252,299.92642,391.3377
0.1005,330965.4,197291.19,125794.99,348.99252,299.92642,391.3377
0.101,329672.3,195908.22,123445.445,348.99252,299.92642,391.3377
0.1015,328823.97,194925.81,121666.46,348.99252,299.92642,391.3377
0.102,327567.97,193399.61,118690.02,348.99252,299.92642,391.3377
0.1025,326754.1,192365.56,116534.2,348.99252,299.92642,391.3377
0.103,325595.97,190779.62,113117.8,348.99252,299.92642,391.3377
0.1035,324875.53,189673.23,110754.96,348.99252,299.92642,391.3377
0.104,323847.22,187912.6,107117.66,348.99252,299.92642,391.3377
0.1045,323171.53,186665.97,104634.375,348.99252,299.92642,391.3377
0.105,322131.3,184719.31,100827.08,348.99252,299.92642,391.3377
0.1055,321407.12,183383.42,98243.555,348.99252,299.92642,391.3377
0.106,320256.94,181316.1,94327.164,348.99252,299.92642,391.3377
0.1065,319446.44,179874.77,91705.695,348.99252,299.92642,391.3377
0.107,318129.53,177579.06,87770.07,348.99252,299.92642,391.3377
0.1075,317178.66,175948.2,85145.336,348.99252,299.92642,391.3377
0.108,315638.38,173376.75,81210.086,348.99252,299.92642,391.3377
0.1085,314548.88,171608.47,78595.57,348.99252,299.92642,391.3377
0.109,312855.5,168924.86,74720.79,348.99252,299.92642,391.3377
0.1095,311714.22,167150.3,72193.945,348.99252,299.92642,391.3377
0.11,310027.66,164565.94,68528.96,348.99252,299.92642,391.3377
0.1105,308947.97,162928.78,66193.1,348.99252,299.92642,391.3377
0.111,307429.56,160644.2,62857.996,348.99252,299.92642,391.3377
0.1115,306526.2,159248.77,60743.258,348.99252,241.26108,391.3377
0.112,305355.28,157363.55,57742.54,305.0162,241.26108,391.3377
0.1125,304705.62,156247.36,55863.844,305.0162,241.26108,391.3377
0.113,303914.5,154773.56,53231.79,305.0162,241.26108,391.3377
0.1135,303491.0,153894.75,51597.16,305.0162,241.26108,391.3377
0.114,302982.12,152681.31,49279.14,305.0162,241.26108,391.3377
0.1145,302709.7,151912.47,47787.863,305.0162,241.26108,391.3377
0.115,302368.16,150764.95,45570.355,305.0162,241.26108,391.3377
0.1155,302162.53,149979.48,44066.582,305.0162,241.26108,360.32788
0.116,301846.94,148738.25,41735.113,305.0162,241.26108,360.32788
0.1165,301614.62,147851.56,40108.246,305.0162,241.26108,360.32788
0.117,301214.94,146431.53,37544.953,305.0162,241.26108,360.32788
0.1175,300916.03,145425.9,35746.03,305.0162,241.26108,360.32788
0.118,300438.8,143831.0,32904.14,305.0162,241.26108,360.32788
0.1185,300110.7,142733.75,30935.717,305.0162,241.26108,360.32788
0.119,299641.0,141084.88,27923.709,305.0162,241.26108,360.32788
0.1195,299358.06,140010.67,25904.012,305.0162,241.26108,360.32788
0.12,298991.47,138445.67,22898.123,305.0162,241.26108,360.32788
0.1205,298789.56,137442.28,20921.14,305.0162,241.26108,360.32788
0.121,298547.88,135992.23,18004.48,305.0162,241.26108,360.32788
0.1215,298420.66,135056.16,16094.615,305.0162,241.26108,360.32788
0.122,298249.16,133679.83,13274.989,305.0162,241.26108,360.32788
0.1225,298120.56,132750.48,11405.517,305.0162,241.26108,360.32788
0.123,297865.72,131292.16,8595.114,305.0162,241.26108,360.32788
0.1235,297637.5,130260.99,6714.0054,305.0162,241.26108,360.32788
0.124,297193.38,128608.35,3877.459,305.0162,241.26108,360.32788
0.1245,296822.44,127434.95,1974.9114,305.0162,241.26108,360.32788
0.125,296154.22,125584.664,-892.7591,305.0162,241.26108,360.32788
0.1255,295648.28,124306.03,-2802.0781,305.0162,241.26108,360.32788
0.126,294829.28,122375.35,-5632.2183,305.0162,241.26108,360.32788
0.1265,294267.34,121110.6,-7469.923,305.0162,241.26108,360.32788
0.127,293439.1,119293.9,-10097.904,305.0162,241.26108,360.32788
0.1275,292927.94,118166.52,-11756.602,305.0162,241.26108,360.32788
0.128,292282.06,116636.586,-14067.433,305.0162,241.26108,360.32788
0.1285,291942.88,115746.06,-15480.826,305.0162,241.26108,360.32788
0.129,291585.56,114605.57,-17412.45,319.95047,256.5358,360.32788
0.1295,291445.6,113968.08,-18579.05,319.95047,256.5358,360.32788
0.13,291368.03,113158.375,-20178.467,319.95047,256.5358,360.32788
0.1305,291389.72,112693.734,-21159.547,319.95047,256.5358,360.32788
0.131,291499.8,112053.35,-22556.982,319.95047,256.5358,360.32788
0.1315,291601.8,111631.33,-23472.912,319.95047,256.5358,360.32788
0.132,291752.78,110955.59,-24875.836,319.95047,256.5358,360.32788
0.1325,291831.56,110452.89,-25857.936,319.95047,256.5358,360.32788
0.133,291888.56,109603.48,-27440.299,319.95047,256.5358,365.07877
0.1335,291876.56,108965.27,-28577.744,319.95047,256.5358,365.07877
0.134,291783.53,107913.914,-30407.305,319.95047,256.5358,365.07877
0.1345,291681.28,107164.67,-31695.967,319.95047,256.5358,365.07877
0.135,287214.2,116015.16,-26049.346,319.95047,256.5358,365.07877
0.1355,282987.22,125140.37,-18684.418,319.95047,256.5358,365.07877
0.136,282914.38,125674.336,-13057.277,319.95047,256.5358,365.07877
0.1365,283363.16,127204.72,-4891.4287,319.95047,256.5358,365.07877
0.137,284853.22,130313.32,12856.8545,319.95047,256.5358,365.07877
0.1375,286046.47,132748.16,26857.146,319.95047,256.5358,365.07877
0.138,287753.47,137515.3,47940.613,319.95047,256.5358,365.07877
0.1385,288909.28,141837.64,60481.566,319.95047,256.5358,365.07877
0.139,290880.8,149825.02,75631.53,319.95047,256.5358,365.07877
0.1395,292262.72,155356.03,83246.36,319.95047,256.5358,365.07877
0.14,293828.53,162271.66,91688.56,319.95047,256.5358,365.07877
0.1405,294131.53,165311.28,95856.195,319.95047,256.5358,365.07877
0.141,293217.72,167447.69,100654.11,319.95047,256.5358,365.07877
0.1415,291820.88,167694.73,103197.32,319.95047,256.5358,365.07877
0.142,289020.4,167248.34,106548.62,319.95047,256.5358,365.07877
0.1425,286926.3,166840.73,108789.586,319.95047,256.5358,365.07877
0.143,283735.5,166516.94,112585.68,319.95047,256.5358,365.07877
0.1435,281746.88,166633.92,115461.59,319.95047,256.5358,365.07877
0.144,279331.34,167378.17,120018.484,319.95047,256.5358,365.07877
0.1445,278295.53,168211.8,122940.03,319.95047,256.5358,365.07877
0.145,277728.0,169815.61,126748.17,319.95047,256.5358,365.07877
0.1455,277903.03,171047.64,128833.21,319.95047,263.1718,365.07877
0.146,278639.2,173128.17,131417.33,285.7456,263.1718,365.07877
0.1465,279263.22,174684.14,132937.3,285.7456,263.1718,365.07877
0.147,280278.1,177277.83,135084.12,285.7456,263.1718,365.07877
0.1475,281036.5,179095.62,136450.03,285.7456,263.1718,365.07877
0.148,282401.62,181760.28,138345.39,285.7456,263.1718,365.07877
0.1485,283496.38,183430.39,139455.12,285.7456,263.1718,365.07877
0.149,285401.97,185759.55,140870.12,285.7456,263.1718,365.07877
0.1495,286824.03,187248.42,141647.5,285.7456,263.1718,322.00726
0.15,289156.7,189466.4,142561.89,285.7456,263.1718,322.00726
0.1505,290824.75,190939.02,142974.4,285.7456,263.1718,322.00726
0.151,293454.0,193101.22,143227.72,285.7456,263.1718,322.00726
0.1515,295257.6,194496.48,143113.4,285.7456,263.1718,322.00726
0.152,298000.25,196513.92,142515.27,285.7456,263.1718,322.00726
0.1525,299852.38,197808.06,141860.61,285.7456,263.1718,322.00726
0.153,302679.34,199646.12,140583.53,285.7456,263.1718,322.00726
0.1535,304592.2,200769.42,139580.56,285.7456,263.1718,322.00726
0.154,307460.0,202245.95,137893.23,285.7456,263.1718,322.00726
0.1545,309332.88,203083.08,136655.1,285.7456,263.1718,322.00726
0.155,312034.25,204157.39,134639.67,285.7456,263.1718,322.00726
0.1555,313744.84,204783.28,133210.7,285.7456,263.1718,322.00726
0.156,316163.94,205572.23,130971.8,285.7456,263.1718,322.00726
0.1565,317676.5,205987.03,129451.18,285.7456,263.1718,322.00726
0.157,319758.84,206408.31,127162.336,285.7456,263.1718,322.00726
0.1575,321024.8,206544.52,125646.72,285.7456,263.1718,322.00726
0.158,322730.22,206564.55,123411.01,285.7456,263.1718,322.00726
0.1585,323760.06,206500.95,121960.28,285.7456,263.1718,322.00726
0.159,325199.28,206377.47,119888.61,285.7456,263.1718,322.00726
0.1595,326120.34,206320.55,118613.31,285.7456,263.1718,322.00726
0.16,327516.4,206357.78,116913.79,285.7456,263.1718,322.00726
0.1605,328490.28,206499.69,115941.82,285.7456,263.1718,322.00726
0.161,330090.12,206954.34,114750.52,285.7456,263.1718,322.00726
0.1615,331285.0,207444.31,114132.14,285.7456,263.1718,322.00726
0.162,333312.6,208483.11,113465.44,285.7456,263.1718,322.00726
0.1625,334823.34,209376.48,113188.336,285.7456,207.15018,322.00726
0.163,337322.47,210978.05,113015.305,281.0794,207.15018,322.00726
0.1635,339123.5,212201.39,113033.07,281.0794,207.15018,322.00726
0.164,341991.06,214205.03,113208.6,281.0794,207.15018,322.00726
0.1645,343994.56,215612.77,113387.98,281.0794,207.15018,322.00726
0.165,347100.06,217781.77,113665.43,281.0794,207.15018,322.00726
0.1655,349207.28,219214.81,113826.164,281.0794,207.15018,322.00726
0.166,352378.88,221312.39,113975.27,281.0794,207.15018,322.00726
0.1665,354479.12,222654.61,113992.26,281.0794,207.15018,322.00726
0.167,357589.7,224562.98,113872.58,281.0794,207.15018,357.2233
0.1675,359636.4,225766.14,113693.42,281.0794,207.15018,357.2233
0.168,362675.5,227485.14,113274.97,281.0794,207.15018,357.2233
0.1685,364689.47,228591.97,112908.21,281.0794,207.15018,357.2233
0.169,367712.34,230213.45,112244.98,281.0794,207.15018,357.2233
0.1695,369739.16,231286.75,111743.13,281.0794,207.15018,357.2233
0.17,372806.1,232900.45,110927.125,281.0794,207.15018,357.2233
0.1705,374867.75,233978.9,110345.86,281.0794,207.15018,357.2233
0.171,377967.22,235575.3,109421.3,281.0794,207.15018,357.2233
0.1715,380023.6,236612.56,108765.36,281.0794,207.15018,357.2233
0.172,383047.12,238098.2,107736.625,281.0794,207.15018,357.2233
0.1725,384990.97,239014.84,107017.24,281.0794,207.15018,357.2233
0.173,387763.47,240258.34,105898.53,281.0794,207.15018,357.2233
0.1735,389487.06,240982.83,105129.07,281.0794,207.15018,357.2233
0.174,391871.53,241879.84,103935.2,281.0794,207.15018,357.2233
0.1745,393318.47,242358.92,103123.164,281.0794,207.15018,357.2233
0.175,395287.66,242928.72,101902.6,281.0794,207.15018,357.2233
0.1755,396490.56,243235.45,101112.97,281.0794,207.15018,357.2233
0.176,398176.5,243647.52,100014.836,281.0794,207.15018,357.2233
0.1765,399261.97,243934.9,99373.42,281.0794,207.15018,357.2233
0.177,400896.1,244457.03,98588.38,281.0794,207.15018,357.2233
0.1775,402032.34,244909.95,98205.42,281.0794,207.15018,357.2233
0.178,403863.78,245807.81,97856.96,281.0794,207.15018,357.2233
0.1785,405195.03,246572.08,97777.12,281.0794,207.15018,357.2233
0.179,407377.3,247974.36,97871.086,281.0794,207.15018,357.2233
0.1795,408955.9,249063.17,98066.79,281.0794,207.15018,357.2233
0.18,411486.94,250894.38,98518.77,337.33008,259.56348,357.2233
0.1805,413262.4,252202.4,98891.266,337.33008,259.56348,357.2233
0.181,416018.06,254228.94,99506.28,337.33008,259.56348,357.2233
0.1815,417885.34,255594.34,99907.79,337.33008,259.56348,357.2233
0.182,420687.6,257591.12,100454.42,337.33008,259.56348,357.2233
0.1825,422527.66,258867.44,100755.75,337.33008,259.56348,357.2233
0.183,425214.34,260674.03,101089.766,337.33008,259.56348,357.2233
0.1835,426944.53,261796.2,101233.26,337.33008,259.56348,357.2233
0.184,429457.88,263367.5,101335.52,337.33008,259.56348,406.11072
0.1845,431089.7,264356.56,101338.08,337.33008,259.56348,406.11072
0.185,436658.12,289527.22,119491.44,337.33008,259.56348,406.11072
0.1855,443752.44,317241.62,140796.42,337.33008,259.56348,406.11072
0.186,453779.72,329173.12,158424.44,337.33008,259.56348,406.11072
0.1865,463226.62,339336.38,178976.0,337.33008,259.56348,406.11072
0.187,479812.47,354666.6,220042.42,337.33008,259.56348,406.11072
0.1875,491059.16,363813.47,251047.31,337.33008,259.56348,406.11072
0.188,506908.25,376563.53,297062.78,337.33008,259.56348,406.11072
0.1885,516621.97,385702.78,324787.97,337.33008,259.56348,406.11072
0.189,529612.44,401579.0,359794.25,337.33008,259.56348,406.11072
0.1895,536778.0,412861.7,378628.84,337.33008,259.56348,406.11072
0.19,544579.44,427505.1,400910.56,337.33008,259.56348,406.11072
0.1905,547826.3,433869.84,412386.6,337.33008,259.56348,406.11072
0.191,550401.8,437339.0,425653.16,337.33008,259.56348,406.11072
0.1915,550944.3,436443.84,432668.94,337.33008,259.56348,406.11072
0.192,550090.3,432932.47,442065.28,337.33008,259.56348,406.11072
0.1925,548289.7,430529.1,448442.47,337.33008,259.56348,406.11072
0.193,543950.94,428084.12,458949.34,337.33008,259.56348,406.11072
0.1935,540514.94,427379.1,466453.34,337.33008,259.56348,406.11072
0.194,535858.56,427449.1,477483.44,337.33008,259.56348,406.11072
0.1945,533657.8,428010.97,484017.6,337.33008,259.56348,406.11072
0.195,531902.3,429175.53,491861.03,337.33008,259.56348,406.11072
0.1955,531483.8,429983.53,495731.66,337.33008,259.56348,406.11072
0.196,531338.94,431126.5,499875.03,337.33008,259.56348,406.11072
0.1965,531306.4,431897.78,501800.66,337.33008,390.21024,406.11072
0.197,531165.5,433196.94,503749.53,371.0091,390.21024,406.11072
