Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0885,47306.992,112994.055,223670.94,424.97513,498.88388,350.86478
0.089,44121.62,108361.05,220402.58,424.97513,498.88388,350.86478
0.0895,42229.938,105800.47,218240.75,424.97513,498.88388,350.86478
0.09,39840.508,102581.67,215011.75,424.97513,498.88388,350.86478
0.0905,38676.24,100710.17,212817.5,424.97513,498.88388,350.86478
0.091,37733.316,98212.305,209349.14,424.97513,498.88388,350.86478
0.0915,37628.105,96810.96,206872.39,424.97513,498.88388,350.86478
0.092,38046.26,95279.27,202891.58,424.97513,498.88388,350.86478
0.0925,38567.055,94683.03,200076.6,424.97513,498.88388,350.86478
0.093,39549.707,94309.266,195670.27,424.97513,498.88388,350.86478
0.0935,40323.336,94265.92,192645.1,424.97513,498.88388,350.86478
0.094,41677.9,94297.81,188026.77,424.97513,498.88388,350.86478
0.0945,42706.66,94326.99,184912.92,424.97513,498.88388,350.86478
0.095,44370.473,94392.26,180207.48,424.97513,498.88388,350.86478
0.0955,45509.883,94469.33,177052.89,424.97513,498.88388,350.86478
0.096,47194.184,94657.57,172290.4,424.97513,498.88388,350.86478
0.0965,48290.46,94832.11,169091.03,424.97513,498.88388,350.86478
0.097,49877.77,95159.59,164242.12,424.97513,498.88388,350.86478
0.0975,50900.754,95420.35,160978.12,424.97513,498.88388,350.86478
0.098,52373.707,95835.23,156048.31,209.26756,498.88388,350.86478
0.0985,53310.906,96105.02,152753.17,209.26756,254.56793,350.86478
0.099,54681.625,96446.15,147832.3,209.26756,254.56793,350.86478
0.0995,55583.957,96624.87,144589.06,209.26756,254.56793,350.86478
0.1,56942.96,96845.375,139819.14,209.26756,254.56793,350.86478
0.1005,57851.195,96986.52,136727.92,209.26756,254.56793,350.86478
0.101,59226.27,97218.26,132248.19,209.26756,254.56793,350.86478
0.1015,60149.35,97383.07,129376.51,209.26756,254.56793,350.86478
0.102,61551.953,97621.305,125238.57,209.26756,254.56793,350.86478
0.1025,62509.15,97762.305,122590.94,209.26756,254.56793,350.86478
0.103,63990.26,97940.31,118767.23,209.26756,254.56793,350.86478
0.1035,65012.99,98048.77,116299.73,209.26756,254.56793,350.86478
0.104,66610.12,98216.3,112689.38,209.26756,254.56793,350.86478
0.1045,67723.95,98343.22,110320.734,209.26756,254.56793,183.25026
0.105,69474.21,98567.625,106792.89,209.26756,254.56793,183.25026
0.1055,70710.97,98753.74,104435.7,209.26756,254.56793,183.25026
0.106,72687.54,99098.81,100856.77,209.26756,254.56793,183.25026
0.1065,74100.73,99377.25,98432.125,209.26756,254.56793,183.25026
0.107,76369.15,99863.37,94724.0,209.26756,254.56793,183.25026
0.1075,77980.88,100229.35,92206.336,209.26756,254.56793,183.25026
0.108,80549.03,100836.96,88376.58,209.26756,254.56793,183.25026
0.1085,82349.81,101274.06,85794.74,209.26756,254.56793,183.25026
0.109,85156.3,101972.94,81902.74,209.26756,254.56793,183.25026
0.1095,87080.81,102456.375,79305.84,209.26756,254.56793,183.25026
0.11,90017.41,103192.234,75426.97,209.26756,254.56793,183.25026
0.1105,91989.55,103677.31,72854.56,209.26756,254.56793,183.25026
0.111,94946.95,104378.19,69017.03,209.26756,254.56793,183.25026
0.1115,96901.35,104817.86,66467.375,209.26756,254.56793,183.25026
0.112,99790.695,105427.1,62643.066,209.26756,254.56793,183.25026
0.1125,101674.15,105792.016,60085.234,209.26756,254.56793,183.25026
