Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.015,350860.25,108757.664,-221001.94,397.175,442.30817,354.95023
0.0155,350079.3,107457.17,-222454.62,397.175,442.30817,354.95023
0.016,348908.1,105517.5,-224454.03,397.175,442.30817,354.95023
0.0165,348134.78,104249.63,-225587.48,397.175,442.30817,354.95023
0.017,346994.25,102405.15,-226903.17,397.175,442.30817,354.95023
0.0175,346254.0,101211.62,-227523.48,397.175,427.43204,354.95023
0.018,345175.8,99479.29,-228109.64,397.175,427.43204,354.95023
0.0185,344481.53,98359.4,-228323.42,397.175,427.43204,354.95023
0.019,343476.8,96709.4,-228495.36,397.175,427.43204,354.95023
0.0195,342842.84,95603.07,-228620.53,382.6035,427.43204,354.95023
0.02,341934.84,93915.79,-228954.33,382.6035,427.43204,354.95023
0.0205,341353.0,92765.445,-229354.34,382.6035,427.43204,354.95023
0.021,340512.03,90995.01,-230325.7,382.6035,427.43204,354.95023
0.0215,339964.25,89773.336,-231260.4,382.6035,427.43204,354.95023
0.022,339147.88,87872.586,-233097.81,382.6035,427.43204,354.95023
0.0225,338604.06,86565.44,-234574.16,382.6035,427.43204,354.95023
0.023,337787.72,84562.1,-237046.86,382.6035,427.43204,354.95023
0.0235,337247.72,83205.46,-238797.23,382.6035,427.43204,354.95023
0.024,336442.84,81168.59,-241394.75,382.6035,427.43204,354.95023
0.0245,335924.56,79826.68,-243008.14,382.6035,427.43204,354.95023
0.025,335166.1,77860.54,-245106.69,382.6035,427.43204,354.95023
0.0255,334682.9,76589.32,-246249.14,382.6035,427.43204,354.95023
0.026,333990.47,74768.2,-247547.8,382.6035,427.43204,354.95023
0.0265,333555.34,73617.93,-248164.45,382.6035,427.43204,354.95023
0.027,332940.4,71992.85,-248808.78,382.6035,427.43204,354.95023
0.0275,332559.03,70962.08,-249147.81,382.6035,427.43204,354.95023
0.028,332033.84,69469.63,-249675.19,382.6035,427.43204,335.07007
0.0285,331711.78,68486.95,-250133.86,382.6035,427.43204,335.07007
0.029,331259.28,67008.695,-251113.22,382.6035,427.43204,335.07007
0.0295,330973.03,66012.99,-252013.31,382.6035,427.43204,335.07007
0.03,330564.1,64488.777,-253766.56,382.6035,427.43204,335.07007
0.0305,330303.56,63446.348,-255190.52,382.6035,427.43204,335.07007
0.031,329922.06,61842.527,-257624.39,382.6035,427.43204,335.07007
0.0315,329672.12,60756.93,-259367.16,382.6035,427.43204,335.07007
0.032,329301.44,59134.48,-261992.89,382.6035,427.43204,335.07007
0.0325,329058.6,58076.32,-263648.3,382.6035,427.43204,335.07007
0.033,328708.66,56545.36,-265826.06,382.6035,427.43204,335.07007
0.0335,328485.62,55576.742,-267002.8,382.6035,427.43204,335.07007
0.034,328188.84,54226.676,-268300.84,382.6035,427.43204,335.07007
0.0345,328015.72,53406.61,-268864.8,382.6035,422.05548,335.07007
0.035,327799.53,52300.863,-269337.2,382.6035,422.05548,335.07007
0.0355,327693.12,51638.434,-269478.53,382.6035,422.05548,335.07007
0.036,327587.03,50728.938,-269600.56,382.6035,422.05548,335.07007
0.0365,327550.44,50157.312,-269724.6,379.92502,422.05548,335.07007
0.037,327541.44,49310.855,-270134.84,379.92502,422.05548,335.07007
0.0375,327560.56,48737.82,-270630.94,379.92502,422.05548,335.07007
0.038,327616.97,47847.25,-271788.75,379.92502,422.05548,335.07007
0.0385,327666.56,47222.453,-272845.62,379.92502,422.05548,335.07007
0.039,327746.03,46235.844,-274804.62,379.92502,422.05548,335.07007
0.0395,327796.16,45552.8,-276292.25,379.92502,422.05548,335.07007
0.04,327859.53,44512.19,-278631.25,379.92502,422.05548,335.07007
0.0405,327897.78,43826.926,-280157.12,379.92502,422.05548,335.07007
0.041,327958.34,42841.86,-282232.9,379.92502,422.05548,335.07007
0.0415,328003.44,42237.363,-283394.6,379.92502,422.05548,335.07007
0.042,328083.7,41438.465,-284705.56,379.92502,422.05548,335.07007
0.0425,328150.3,40994.52,-285269.75,379.92502,422.05548,335.07007
0.043,328278.06,40478.113,-285681.8,379.92502,422.05548,335.07007
0.0435,328388.7,40228.832,-285720.78,379.92502,422.05548,335.07007
0.044,328598.66,39967.69,-285566.56,379.92502,422.05548,335.07007
0.0445,328764.75,39847.34,-285424.9,379.92502,422.05548,335.07007
0.045,329043.84,39719.0,-285327.4,379.92502,422.05548,335.45123
0.0455,329248.28,39647.633,-285431.03,379.92502,422.05548,335.45123
0.046,329566.66,39524.992,-285951.12,379.92502,422.05548,335.45123
0.0465,329781.3,39416.57,-286566.34,379.92502,422.05548,335.45123
0.047,330098.06,39193.867,-287874.84,379.92502,422.05548,335.45123
0.0475,330295.53,39001.26,-288957.0,379.92502,422.05548,335.45123
0.048,329884.97,39017.445,-289870.53,379.92502,422.05548,335.45123
0.0485,329929.8,38782.188,-290906.6,379.92502,422.05548,335.45123
0.049,329837.75,38557.473,-291849.47,379.92502,422.05548,335.45123
0.0495,329722.6,38525.914,-292001.16,379.92502,422.05548,335.45123
0.05,329528.53,38712.33,-291489.88,379.92502,422.05548,335.45123
0.0505,329404.84,39031.152,-290716.8,379.92502,422.05548,335.45123
0.051,329264.8,39844.652,-289089.78,379.92502,422.05548,335.45123
0.0515,329226.0,40589.656,-287804.7,379.92502,422.05548,335.45123
0.052,329275.9,41888.332,-285772.9,379.92502,429.99,335.45123
0.0525,329374.22,42813.457,-284419.8,379.92502,429.99,335.45123
0.053,329581.2,44177.43,-282532.03,379.92502,429.99,335.45123
0.0535,329731.38,45034.41,-281424.34,379.92502,429.99,335.45123
0.054,329943.97,46213.902,-280097.78,388.6569,429.99,335.45123
0.0545,330079.78,46930.387,-279473.84,388.6569,429.99,335.45123
0.055,330274.06,47906.375,-278941.16,388.6569,429.99,335.45123
0.0555,330400.94,48503.926,-278827.6,388.6569,429.99,335.45123
0.056,330578.47,49354.418,-278888.06,388.6569,429.99,335.45123
0.0565,330689.1,49910.492,-279003.28,388.6569,429.99,335.45123
0.057,330854.97,50765.41,-279119.44,388.6569,429.99,335.45123
0.0575,330976.4,51364.15,-279081.25,388.6569,429.99,335.45123
0.058,331186.2,52339.598,-278712.75,388.6569,429.99,335.45123
0.0585,331343.25,53057.117,-278211.94,388.6569,429.99,335.45123
0.059,331599.34,54267.152,-277034.3,388.6569,429.99,335.45123
0.0595,331786.03,55168.555,-275969.06,388.6569,429.99,335.45123
0.06,332101.22,56646.07,-274037.88,388.6569,429.99,335.45123
0.0605,332343.78,57688.484,-272598.16,388.6569,429.99,335.45123
0.061,332756.84,59297.508,-270396.6,388.6569,429.99,335.45123
0.0615,333062.22,60380.96,-268992.56,388.6569,429.99,335.45123
0.062,333548.38,61991.03,-267156.72,388.6569,429.99,340.99643
0.0625,333887.16,63034.18,-266176.28,388.6569,429.99,340.99643
0.063,334402.88,64512.02,-265136.53,388.6569,429.99,340.99643
0.0635,334749.03,65426.355,-264733.56,388.6569,429.99,340.99643
0.064,335255.5,66689.836,-264489.7,388.6569,429.99,340.99643
0.0645,335583.22,67469.984,-264507.75,388.6569,429.99,340.99643
0.065,336055.53,68575.05,-264631.0,388.6569,429.99,340.99643
0.0655,336360.97,69287.69,-264678.78,388.6569,429.99,340.99643
0.066,336811.94,70349.7,-264512.66,388.6569,429.99,340.99643
0.0665,337106.66,71075.2,-264173.12,388.6569,429.99,340.99643
0.067,337560.75,72217.66,-263246.62,388.6569,429.99,340.99643
0.0675,337869.97,73030.82,-262342.5,388.6569,429.99,340.99643
0.068,338357.06,74328.984,-260614.16,388.6569,429.99,340.99643
0.0685,338696.47,75236.7,-259267.61,388.6569,429.99,340.99643
0.069,339231.94,76627.27,-257116.86,388.6569,429.86163,340.99643
0.0695,339603.88,77552.016,-255684.9,388.6569,429.86163,340.99643
0.07,340170.3,78896.12,-253723.17,388.6569,429.86163,340.99643
0.0705,340547.97,79746.59,-252613.6,388.6569,429.86163,340.99643
0.071,341097.22,80927.35,-251346.78,388.15192,429.86163,340.99643
0.0715,341446.72,81641.14,-250789.0,388.15192,429.86163,340.99643
0.072,341930.94,82600.375,-250347.64,388.15192,429.86163,340.99643
0.0725,342224.38,83179.1,-250270.81,388.15192,429.86163,340.99643
0.073,342621.56,83988.42,-250331.81,388.15192,429.86163,340.99643
0.0735,342862.25,84509.21,-250402.03,388.15192,429.86163,340.99643
0.074,343197.62,85301.81,-250366.55,388.15192,429.86163,340.99643
0.0745,343408.25,85859.32,-250170.64,388.15192,429.86163,340.99643
0.075,343712.75,86776.47,-249502.1,388.15192,429.86163,340.99643
0.0755,343909.34,87454.37,-248779.53,388.15192,429.86163,340.99643
0.076,344225.16,88575.14,-247295.3,388.15192,429.86163,340.99643
0.0765,344451.25,89384.67,-246072.53,388.15192,429.86163,340.99643
0.077,344814.88,90672.73,-244015.25,388.15192,429.86163,340.99643
0.0775,345070.53,91563.68,-242572.6,388.15192,429.86163,340.99643
0.078,345463.28,92914.57,-240475.4,388.15192,429.86163,340.99643
0.0785,345732.1,93796.59,-239212.33,388.15192,429.86163,340.99643
0.079,346131.0,95053.055,-237659.12,388.15192,429.86163,348.51767
0.0795,346391.25,95826.58,-236899.08,388.15192,429.86163,348.51767
0.08,346754.1,96876.83,-236190.27,388.15192,429.86163,348.51767
0.0805,346977.38,97506.45,-235981.36,388.15192,429.86163,348.51767
0.081,347281.97,98357.445,-235946.7,388.15192,429.86163,348.51767
0.0815,347466.84,98872.15,-236030.38,388.15192,429.86163,348.51767
0.082,347726.84,99595.33,-236125.27,388.15192,429.86163,348.51767
0.0825,347883.66,100066.11,-236081.08,388.15192,429.86163,348.51767
0.083,348118.25,100798.36,-235713.53,388.15192,429.86163,348.51767
0.0835,348271.38,101324.91,-235218.16,388.15192,429.86163,348.51767
0.084,348512.66,102189.44,-234065.58,388.15192,429.86163,348.51767
0.0845,348681.47,102815.07,-233034.75,388.15192,429.86163,348.51767
0.085,348954.47,103805.9,-231190.97,388.15192,429.86163,348.51767
0.0855,349149.25,104486.42,-229833.22,388.15192,429.86163,348.51767
0.086,349452.75,105498.44,-227782.9,388.15192,430.58228,348.51767
0.0865,349661.56,106149.734,-226497.22,388.15192,430.58228,348.51767
0.087,349969.6,107053.69,-224854.4,388.15192,430.58228,348.51767
0.0875,350168.56,107597.3,-224007.14,388.15192,430.58228,348.51767
0.088,350438.03,108298.89,-223159.23,388.64102,430.58228,348.51767
0.0885,350593.16,108689.16,-222876.39,388.64102,430.58228,348.51767
0.089,350777.94,109172.39,-222799.0,388.64102,430.58228,348.51767
0.0895,350871.62,109445.164,-222916.55,388.64102,430.58228,348.51767
0.09,350972.5,109820.24,-223174.2,388.64102,430.58228,348.51767
0.0905,351025.5,110068.44,-223311.16,388.64102,430.58228,348.51767
0.091,351092.53,110473.195,-223294.12,388.64102,430.58228,348.51767
0.0915,351134.12,110781.26,-223070.08,388.64102,430.58228,348.51767
0.092,351197.66,111331.74,-222338.5,388.64102,430.58228,348.51767
0.0925,351245.22,111764.836,-221578.81,388.64102,430.58228,348.51767
0.093,351332.34,112514.19,-220088.84,388.64102,430.58228,348.51767
0.0935,351405.3,113065.695,-218911.89,388.64102,430.58228,348.51767
0.094,351534.8,113932.734,-217024.58,388.64102,430.58228,348.51767
0.0945,351632.12,114513.95,-215774.36,388.64102,430.58228,348.51767
0.095,351782.4,115354.02,-214084.36,388.64102,430.58228,348.51767
0.0955,351882.38,115873.11,-213155.11,388.64102,430.58228,348.51767
0.096,352016.53,116558.97,-212159.73,388.64102,430.58228,351.46967
0.0965,352094.53,116945.63,-211783.7,388.64102,430.58228,351.46967
0.097,352186.0,117415.96,-211618.0,388.64102,430.58228,351.46967
0.0975,352230.5,117663.34,-211728.67,388.64102,430.58228,351.46967
0.098,351858.78,117191.57,-211875.03,388.64102,430.58228,351.46967
0.0985,351728.94,117232.3,-212110.34,388.64102,430.58228,351.46967
0.099,351350.4,117239.39,-212216.0,388.64102,430.58228,351.46967
0.0995,351015.84,117251.02,-212032.31,388.64102,430.58228,351.46967
0.1,350457.8,117319.76,-211314.55,388.64102,430.58228,351.46967
0.1005,350069.1,117416.83,-210556.2,388.64102,430.58228,351.46967
0.101,349481.62,117642.81,-209094.17,388.64102,430.58228,351.46967
0.1015,349102.22,117836.44,-207985.6,388.64102,430.58228,351.46967
0.102,348556.44,118132.984,-206265.27,388.64102,430.58228,351.46967
0.1025,348203.84,118291.48,-205161.06,388.64102,430.58228,351.46967
0.103,347665.47,118401.695,-203715.86,388.64102,425.3444,351.46967
0.1035,347284.4,118361.22,-202970.73,388.64102,425.3444,351.46967
0.104,346658.16,118100.82,-202304.72,388.64102,425.3444,351.46967
0.1045,346202.88,117806.195,-202186.27,388.64102,425.3444,351.46967
0.105,345474.8,117194.68,-202489.69,382.56247,425.3444,351.46967
0.1055,344969.8,116681.42,-202982.19,382.56247,425.3444,351.46967
0.106,344193.16,115777.39,-204042.02,382.56247,425.3444,351.46967
0.1065,343661.34,115114.19,-204878.4,382.56247,425.3444,351.46967
0.107,342860.4,114072.66,-206166.36,382.56247,425.3444,351.46967
0.1075,342320.06,113378.875,-206950.05,382.56247,425.3444,351.46967
0.108,341509.62,112370.05,-207902.66,382.56247,425.3444,351.46967
0.1085,340975.94,111737.83,-208316.25,382.56247,425.3444,351.46967
0.109,340194.22,110867.195,-208543.77,382.56247,425.3444,351.46967
0.1095,339688.97,110343.39,-208446.08,382.56247,425.3444,351.46967
0.11,338959.3,109633.26,-207998.48,382.56247,425.3444,351.46967
0.1105,338491.56,109195.73,-207581.9,382.56247,425.3444,351.46967
0.111,337816.84,108559.39,-206948.67,382.56247,425.3444,351.46967
0.1115,337382.75,108124.914,-206617.86,382.56247,425.3444,351.46967
0.112,336754.12,107420.14,-206409.97,382.56247,425.3444,351.46967
0.1125,336340.66,106898.46,-206529.52,382.56247,425.3444,351.46967
0.113,335717.94,106018.93,-207150.95,382.56247,425.3444,340.7101
0.1135,335299.94,105363.234,-207857.97,382.56247,425.3444,340.7101
0.114,334661.22,104281.68,-209293.94,382.56247,425.3444,340.7101
0.1145,334229.34,103499.88,-210434.83,382.56247,425.3444,340.7101
0.115,333571.5,102270.81,-212258.95,382.56247,425.3444,340.7101
0.1155,333133.0,101428.9,-213443.11,382.56247,425.3444,340.7101
0.116,332476.97,100168.16,-215012.94,382.56247,425.3444,340.7101
0.1165,332047.38,99350.01,-215847.69,382.56247,425.3444,340.7101
0.117,331422.56,98176.984,-216706.7,382.56247,425.3444,340.7101
0.1175,331024.56,97441.77,-217023.06,382.56247,425.3444,340.7101
0.118,330459.66,96405.04,-217165.05,382.56247,425.3444,340.7101
0.1185,330104.12,95747.47,-217098.67,382.56247,425.3444,340.7101
0.119,329612.5,94787.15,-216894.52,382.56247,425.3444,340.7101
0.1195,329309.28,94140.55,-216772.16,382.56247,425.3444,340.7101
0.12,328884.06,93138.61,-216776.34,382.56247,413.17493,340.7101
0.1205,328613.72,92431.445,-216987.56,382.56247,413.17493,340.7101
0.121,328216.56,91293.74,-217707.28,382.56247,413.17493,340.7101
0.1215,327954.22,90479.77,-218478.3,382.56247,413.17493,340.7101
0.122,327545.84,89178.32,-220043.25,371.21298,413.17493,340.7101
0.1225,327263.97,88268.445,-221309.02,371.21298,413.17493,340.7101
0.123,326836.66,86859.03,-223400.42,371.21298,413.17493,340.7101
0.1235,326551.06,85908.73,-224823.08,371.21298,413.17493,340.7101
0.124,326126.5,84497.19,-226843.06,371.21298,413.17493,340.7101
0.1245,325848.1,83590.586,-228024.9,371.21298,413.17493,340.7101
0.125,325445.4,82309.19,-229445.23,371.21298,413.17493,340.7101
0.1255,325189.6,81517.43,-230135.62,371.21298,413.17493,340.7101
0.126,324838.16,80435.69,-230780.6,371.21298,413.17493,340.7101
0.1265,324628.88,79781.91,-230983.8,371.21298,413.17493,340.7101
0.127,324353.1,78891.1,-231056.58,371.21298,413.17493,340.7101
0.1275,324195.6,78342.414,-231033.42,371.21298,413.17493,340.7101
0.128,323996.38,77552.805,-231063.08,371.21298,413.17493,340.7101
0.1285,323883.38,77030.27,-231215.61,371.21298,413.17493,340.7101
0.129,323744.75,76212.04,-231772.31,371.21298,413.17493,340.7101
0.1295,323662.47,75630.56,-232411.64,371.21298,413.17493,340.7101
0.13,323541.44,74698.66,-233787.62,371.21298,413.17493,340.7101
0.1305,323460.66,74035.24,-234955.14,371.21298,413.17493,330.3628
0.131,323339.4,72984.28,-236965.81,371.21298,413.17493,330.3628
0.1315,323258.7,72255.9,-238391.98,371.21298,413.17493,330.3628
0.132,323137.4,71155.07,-240499.27,371.21298,413.17493,330.3628
0.1325,323058.06,70437.805,-241779.62,371.21298,413.17493,330.3628
0.133,322948.4,69422.74,-243378.72,371.21298,413.17493,330.3628
0.1335,322883.6,68801.016,-244176.23,371.21298,413.17493,330.3628
0.134,322820.84,67967.2,-244933.69,371.21298,413.17493,330.3628
0.1345,322802.6,67478.86,-245166.8,371.21298,413.17493,330.3628
0.135,322811.8,66842.11,-245190.58,371.21298,413.17493,330.3628
0.1355,322845.22,66469.39,-245066.02,371.21298,413.17493,330.3628
0.136,322938.38,65959.445,-244843.16,371.21298,413.17493,330.3628
0.1365,323026.06,65633.11,-244767.67,371.21298,413.17493,330.3628
0.137,323191.47,65132.164,-244905.05,371.21298,413.17493,330.3628
0.1375,323315.62,64775.12,-245233.31,371.21298,414.04996,330.3628
0.138,323505.06,64185.477,-246142.05,371.21298,414.04996,330.3628
0.1385,323627.84,63748.516,-247021.58,371.21298,414.04996,330.3628
0.139,323795.12,63038.258,-248670.33,371.21298,414.04996,330.3628
0.1395,323895.0,62536.27,-249917.7,374.28442,414.04996,330.3628
0.14,324030.75,61771.113,-251852.47,374.28442,414.04996,330.3628
0.1405,324115.3,61274.832,-253078.3,374.28442,414.04996,330.3628
0.141,324238.88,60583.453,-254667.98,374.28442,414.04996,330.3628
0.1415,324323.62,60181.125,-255490.94,374.28442,414.04996,330.3628
0.142,324463.94,59689.855,-256292.89,374.28442,414.04996,330.3628
0.1425,324572.9,59445.0,-256534.98,374.28442,414.04996,330.3628
0.143,324763.3,59204.754,-256507.3,374.28442,414.04996,330.3628
0.1435,324918.03,59120.38,-256281.6,374.28442,414.04996,330.3628
0.144,325185.12,59083.527,-255785.55,374.28442,414.04996,330.3628
0.1445,325382.47,59101.16,-255447.3,374.28442,414.04996,330.3628
0.145,325704.7,59155.13,-255104.31,374.28442,414.04996,330.3628
0.1455,325930.72,59189.97,-255068.42,374.28442,414.04996,330.3628
0.146,326278.03,59203.477,-255389.66,374.28442,414.04996,330.3628
0.1465,326509.97,59168.316,-255875.33,374.28442,414.04996,330.3628
0.147,326845.78,59040.68,-256971.95,374.28442,414.04996,330.3628
0.1475,327052.47,58914.01,-257892.66,374.28442,414.04996,334.82452
0.148,326479.9,58799.766,-258395.08,374.28442,414.04996,334.82452
0.1485,326480.16,58609.875,-259203.47,374.28442,414.04996,334.82452
0.149,326264.1,58438.203,-259726.56,374.28442,414.04996,334.82452
0.1495,326043.4,58448.188,-259561.95,374.28442,414.04996,334.82452
0.15,325672.06,58698.79,-258588.83,374.28442,414.04996,334.82452
0.1505,325428.8,59056.78,-257541.6,374.28442,414.04996,334.82452
0.151,325111.06,59885.06,-255595.14,374.28442,414.04996,334.82452
0.1515,324953.72,60599.523,-254179.34,374.28442,414.04996,334.82452
0.152,324815.62,61800.332,-252057.69,374.28442,414.04996,334.82452
0.1525,324777.9,62604.836,-250731.0,374.28442,414.04996,334.82452
0.153,324763.6,63709.746,-248978.52,374.28442,414.04996,334.82452
0.1535,324753.75,64346.855,-248022.78,374.28442,414.04996,334.82452
0.154,324713.56,65137.883,-246986.4,374.28442,414.04996,334.82452
0.1545,324669.16,65566.56,-246581.97,374.28442,418.64362,334.82452
0.155,324583.03,66073.73,-246390.9,374.28442,418.64362,334.82452
0.1555,324515.34,66344.93,-246495.42,374.28442,418.64362,334.82452
0.156,324403.12,66691.516,-246869.1,374.28442,418.64362,334.82452
0.1565,324324.06,66913.08,-247174.45,378.25348,418.64362,334.82452
0.157,324216.62,67269.57,-247563.84,378.25348,418.64362,334.82452
0.1575,324164.38,67538.625,-247695.44,378.25348,418.64362,334.82452
0.158,324126.72,68016.48,-247594.56,378.25348,418.64362,334.82452
0.1585,324130.25,68396.39,-247283.31,378.25348,418.64362,334.82452
0.159,324176.3,69076.64,-246428.58,378.25348,418.64362,334.82452
0.1595,324233.5,69606.98,-245613.8,378.25348,418.64362,334.82452
0.16,324363.8,70504.43,-244097.02,378.25348,418.64362,334.82452
0.1605,324482.56,71157.62,-242970.77,378.25348,418.64362,334.82452
0.161,324711.4,72175.055,-241265.22,378.25348,418.64362,334.82452
0.1615,324898.34,72858.805,-240219.88,378.25348,418.64362,334.82452
0.162,325214.28,73847.06,-238938.69,378.25348,418.64362,334.82452
0.1625,325447.47,74469.74,-238335.73,378.25348,418.64362,334.82452
0.163,325801.9,75315.875,-237862.34,378.25348,418.64362,334.82452
0.1635,326038.53,75817.06,-237829.05,378.25348,418.64362,334.82452
0.164,326381.22,76478.86,-238124.44,378.25348,418.64362,334.82452
0.1645,326600.12,76868.72,-238479.38,378.25348,418.64362,333.07843
0.165,326926.22,77404.46,-239086.94,378.25348,418.64362,333.07843
0.1655,327143.62,77741.45,-239434.64,378.25348,418.64362,333.07843
0.166,327475.72,78250.0,-239714.14,378.25348,418.64362,333.07843
0.1665,327702.84,78606.62,-239666.27,378.25348,418.64362,333.07843
0.167,328059.7,79198.016,-239188.42,378.25348,418.64362,333.07843
0.1675,328309.8,79637.42,-238605.5,378.25348,418.64362,333.07843
0.168,328710.06,80359.19,-237389.58,378.25348,418.64362,333.07843
0.1685,328992.06,80868.56,-236424.06,378.25348,418.64362,333.07843
0.169,329436.1,81651.234,-234870.28,378.25348,418.64362,333.07843
0.1695,329745.28,82163.58,-233861.02,378.25348,418.64362,333.07843
0.17,330218.3,82889.836,-232546.3,378.25348,418.64362,333.07843
0.1705,330537.44,83326.09,-231878.83,378.25348,418.64362,333.07843
0.171,331000.4,83897.05,-231274.06,378.25348,418.64362,333.07843
0.1715,331292.25,84211.6,-231148.84,378.25348,416.0999,333.07843
0.172,331689.5,84591.75,-231336.34,378.25348,416.0999,333.07843
0.1725,331919.97,84793.26,-231653.9,378.25348,416.0999,333.07843
0.173,332222.8,85051.91,-232276.14,378.25348,416.0999,333.07843
0.1735,332401.44,85218.695,-232689.66,376.3121,416.0999,333.07843
0.174,332650.47,85490.35,-233147.06,376.3121,416.0999,333.07843
0.1745,332810.12,85707.14,-233257.67,376.3121,416.0999,333.07843
0.175,333050.12,86110.79,-233044.1,376.3121,416.0999,333.07843
0.1755,333215.28,86446.805,-232623.48,376.3121,416.0999,333.07843
0.176,333480.1,87053.15,-231596.72,376.3121,416.0999,333.07843
0.1765,333671.66,87521.695,-230697.86,376.3121,416.0999,333.07843
0.177,333983.1,88304.734,-229143.4,376.3121,416.0999,333.07843
0.1775,334203.44,88856.16,-228062.55,376.3121,416.0999,333.07843
0.178,334553.34,89698.664,-226532.6,376.3121,416.0999,333.07843
0.1785,334793.8,90241.87,-225665.19,376.3121,416.0999,333.07843
0.179,335159.6,90999.805,-224716.86,376.3121,416.0999,333.07843
0.1795,335397.25,91449.414,-224356.75,376.3121,416.0999,333.07843
0.18,335740.66,92028.75,-224229.83,376.3121,416.0999,333.07843
0.1805,335947.7,92354.83,-224389.47,376.3121,416.0999,333.07843
0.181,336233.22,92764.7,-224885.5,376.3121,416.0999,333.07843
0.1815,336405.47,93001.945,-225293.97,376.3121,416.0999,339.188
0.182,336647.97,93322.32,-225852.48,376.3121,416.0999,339.188
0.1825,336804.9,93535.72,-226092.62,376.3121,416.0999,339.188
0.183,337036.72,93880.31,-226132.5,376.3121,416.0999,339.188
0.1835,337192.88,94149.78,-225898.95,376.3121,416.0999,339.188
0.184,337432.25,94622.35,-225138.47,376.3121,416.0999,339.188
0.1845,337604.72,94985.44,-224383.52,376.3121,416.0999,339.188
0.185,337882.06,95584.04,-222974.8,376.3121,416.0999,339.188
0.1855,338079.56,96003.055,-221940.62,376.3121,416.0999,339.188
0.186,338392.88,96625.08,-220400.66,376.3121,416.0999,339.188
0.1865,338606.7,97016.68,-219473.3,376.3121,416.0999,339.188
0.187,338925.5,97534.75,-218374.34,376.3121,416.0999,339.188
0.1875,339132.16,97823.61,-217893.4,376.3121,416.0999,339.188
0.188,339416.0,98152.03,-217597.23,376.3121,416.0999,339.188
0.1885,339581.28,98306.83,-217671.86,376.3121,416.0999,339.188
0.189,339786.8,98453.664,-218102.89,376.3121,417.76263,339.188
0.1895,339895.03,98511.016,-218527.28,376.3121,417.76263,339.188
0.19,340019.12,98570.2,-219210.16,376.3121,417.76263,339.188
0.1905,340084.56,98611.16,-219598.06,378.19656,417.76263,339.188
0.191,340163.56,98715.67,-219936.56,378.19656,417.76263,339.188
0.1915,340219.3,98826.76,-219935.92,378.19656,417.76263,339.188
0.192,340313.66,99080.85,-219534.23,378.19656,417.76263,339.188
0.1925,340386.4,99313.375,-219001.78,378.19656,417.76263,339.188
0.193,340515.62,99756.55,-217851.42,378.19656,417.76263,339.188
0.1935,340615.84,100107.85,-216917.98,378.19656,417.76263,339.188
0.194,340785.3,100679.79,-215412.45,378.19656,417.76263,339.188
0.1945,340911.28,101074.016,-214435.88,378.19656,417.76263,339.188
0.195,341109.97,101637.62,-213178.48,378.19656,417.76263,339.188
