Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.132,-80415.836,39568.645,101150.625,276.23523,254.31114,364.5065
0.1325,-77374.86,39613.023,101113.63,276.23523,254.31114,364.5065
0.133,-75234.82,39658.97,101003.4,276.23523,254.31114,364.5065
0.1335,-71751.516,39749.945,100710.45,276.23523,254.31114,364.5065
0.134,-69190.24,39824.81,100426.28,276.23523,254.31114,364.5065
0.1345,-64921.14,39954.316,99863.04,276.23523,254.31114,364.5065
0.135,-61769.207,40050.36,99394.336,276.23523,254.31114,364.5065
0.1355,-56557.168,40197.52,98544.836,276.23523,254.31114,364.5065
0.136,-52760.08,40293.965,97871.79,276.23523,292.26276,364.5065
0.1365,-46581.523,40434.895,96679.49,276.23523,292.26276,364.5065
0.137,-42153.426,40531.355,95748.27,276.23523,292.26276,364.5065
0.1375,-35086.523,40691.48,94121.09,276.23523,292.26276,364.5065
0.138,-30114.574,40814.98,92869.62,276.23523,292.26276,364.5065
0.1385,-22304.428,41029.797,90727.14,276.23523,292.26276,364.5065
0.139,-16875.98,41196.492,89115.49,276.23523,292.26276,364.5065
0.1395,-8399.329,41491.953,86421.734,276.23523,292.26276,364.5065
0.14,-2520.5686,41728.156,84443.67,276.23523,292.26276,364.5065
0.1405,6622.384,42146.47,81221.97,276.23523,292.26276,364.5065
0.141,13955.68,43468.21,78102.62,276.23523,292.26276,364.5065
0.1415,24538.8,44123.664,72833.555,276.23523,292.26276,364.5065
0.142,30736.27,43937.617,69320.56,276.23523,292.26276,364.5065
0.1425,39535.164,43663.375,63671.754,276.23523,292.26276,364.5065
0.143,45089.42,43463.535,59801.72,276.23523,292.26276,364.5065
0.1435,53139.36,43361.1,53820.29,276.23523,292.26276,364.5065
0.144,58491.65,43544.92,49556.145,276.23523,292.26276,429.7668
0.1445,66886.43,44158.297,42413.13,358.3676,292.26276,429.7668
0.145,72943.32,44648.938,37052.504,358.3676,292.26276,429.7668
0.1455,82924.52,45295.15,28215.422,358.3676,292.26276,429.7668
0.146,90169.53,45656.914,21974.973,358.3676,292.26276,429.7668
0.1465,101743.72,46240.95,12430.469,358.3676,292.26276,429.7668
0.147,109830.805,46729.38,6064.223,358.3676,292.26276,429.7668
0.1475,122472.93,47550.28,-3470.4702,358.3676,292.26276,429.7668
0.148,131276.48,48019.49,-9866.506,358.3676,292.26276,429.7668
0.1485,145067.86,48353.17,-19569.207,358.3676,292.26276,429.7668
0.149,154575.95,48253.582,-26070.223,358.3676,292.26276,429.7668
0.1495,169045.95,47657.15,-35707.145,358.3676,292.26276,429.7668
0.15,178675.97,47031.85,-41957.758,358.3676,292.26276,429.7668
0.1505,192972.33,45846.242,-50998.684,358.3676,292.26276,429.7668
0.151,202428.7,44904.633,-56827.773,358.3676,292.26276,429.7668
0.1515,216620.84,43248.906,-65379.37,358.3676,292.26276,429.7668
0.152,226141.97,41978.33,-71007.125,358.3676,292.26276,429.7668
0.1525,240533.25,39834.695,-79374.24,358.3676,292.26276,429.7668
0.153,250185.16,38253.52,-84895.914,358.3676,292.26276,429.7668
0.1535,264737.44,35642.816,-93081.73,358.3676,344.03018,429.7668
0.154,274488.53,33729.457,-98485.516,358.3676,344.03018,429.7668
0.1545,289172.94,30597.6,-106558.12,358.3676,344.03018,429.7668
0.155,298963.06,28352.793,-111944.04,358.3676,344.03018,429.7668
0.1555,313548.94,24791.367,-120039.1,358.3676,344.03018,429.7668
0.156,323156.75,22299.713,-125427.24,358.3676,344.03018,429.7668
0.1565,337361.72,18374.625,-133442.23,358.3676,344.03018,429.7668
0.157,346705.03,15621.369,-138712.36,358.3676,344.03018,429.7668
0.1575,360560.8,11294.427,-146484.34,358.3676,344.03018,429.7668
0.158,369701.28,8303.104,-151576.4,358.3676,344.03018,429.7668
0.1585,383259.56,3710.5967,-159087.38,358.3676,344.03018,429.7668
0.159,392191.53,598.3971,-164009.56,358.3676,344.03018,429.7668
0.1595,405431.62,-4147.154,-171257.5,358.3676,344.03018,429.7668
0.16,414162.78,-7377.1045,-175994.27,358.3676,344.03018,429.7668
0.1605,427127.94,-12342.071,-182958.11,358.3676,344.03018,429.7668
0.161,435679.9,-15736.932,-187516.16,358.3676,344.03018,429.7668
0.1615,448345.56,-20953.576,-194253.11,358.3676,344.03018,429.7668
0.162,456659.28,-24516.303,-198691.61,358.3676,344.03018,385.24826
0.1625,468889.9,-30003.354,-205279.48,394.51788,344.03018,385.24826
0.163,476855.62,-33767.18,-209619.39,394.51788,344.03018,385.24826
0.1635,488480.22,-39580.33,-216028.66,394.51788,344.03018,385.24826
0.164,495959.03,-43563.562,-220218.34,394.51788,344.03018,385.24826
0.1645,506734.03,-49684.195,-226351.42,394.51788,344.03018,385.24826
0.165,513600.25,-53852.27,-230323.28,394.51788,344.03018,385.24826
0.1655,523396.34,-60222.492,-236076.94,394.51788,344.03018,385.24826
0.166,529584.6,-64539.215,-239758.61,394.51788,344.03018,385.24826
0.1665,538355.5,-71098.9,-245026.97,394.51788,344.03018,385.24826
0.167,543866.4,-75513.47,-248364.23,394.51788,344.03018,385.24826
0.1675,551651.44,-82172.25,-253117.45,394.51788,344.03018,385.24826
0.168,556540.2,-86625.66,-256135.52,394.51788,344.03018,385.24826
0.1685,563465.94,-93318.86,-260482.95,394.51788,344.03018,385.24826
0.169,567838.6,-97788.16,-263293.34,394.51788,344.03018,385.24826
0.1695,574066.9,-104503.64,-267431.06,394.51788,344.03018,385.24826
0.17,578011.75,-108987.47,-270165.44,394.51788,344.03018,385.24826
0.1705,583626.3,-115721.76,-274267.16,394.51788,344.03018,385.24826
0.171,587163.6,-120214.02,-277015.16,394.51788,344.03018,385.24826
