Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
0.25, 1.8505010604858398, 0.0, 0.0, 59.99956130981445, 60.002777099609375, 60.000160217285156, 0.0809493437409401, 0.08110243827104568, 0.08058329671621323, 0.25679999589920044
0.5, 4.684505462646484, 0.0, 0.0, 59.998291015625, 60.000160217285156, 60.000160217285156, 0.21496203541755676, 0.21538789570331573, 0.21400588750839233, 0.5070000290870667
0.75, 2.823704719543457, 0.0, 0.0, 59.70280456542969, 59.999839782714844, 59.999839782714844, 0.10863667726516724, 0.10876694321632385, 0.1081569641828537, 0.7620000243186951
1.0, 0.5645440816879272, -0.0, -0.0, 59.70302200317383, 59.999839782714844, 59.999839782714844, 0.01942433789372444, 0.019444376230239868, 0.019336393103003502, 1.0140000581741333
1.25, 2.0053369998931885, 0.0, 0.0, 58.966644287109375, 59.999839782714844, 59.999839782714844, 0.08809122443199158, 0.08825892955064774, 0.08769457042217255, 1.2613999843597412
1.5, 3.834108591079712, 0.0, 0.0, 58.96577835083008, 59.999839782714844, 59.999839782714844, 0.17424099147319794, 0.17457835376262665, 0.17346078157424927, 1.5074000358581543
1.75, 2.4215240478515625, 0.0, 0.0, 59.53151321411133, 59.999839782714844, 59.999839782714844, 0.09680131822824478, 0.09696142375469208, 0.09635715931653976, 1.753600001335144
2.0, 0.7675378918647766, 0.0, 0.0, 59.532012939453125, 59.999839782714844, 59.999839782714844, 0.005351489409804344, 0.005387326702475548, 0.005329269915819168, 2.0064001083374023
2.25, 2.2613351345062256, 0.0, 0.0, 59.53227233886719, 60.000160217285156, 60.000160217285156, 0.022907458245754242, 0.022979984059929848, 0.02281547524034977, 2.268399953842163
2.5, 3.138137102127075, 0.0, 0.0, 58.82344436645508, 59.999839782714844, 59.999839782714844, 0.02279830537736416, 0.02289200760424137, 0.022029826417565346, 2.5179998874664307
2.75, 2.2805001735687256, 0.0, 0.0, 58.82358932495117, 59.999839782714844, 59.999839782714844, -0.006193079520016909, -0.006004362367093563, -0.006027995143085718, 2.7679998874664307
3.0, 1.2310272455215454, 0.0, 0.0, 59.4136962890625, 59.999839782714844, 59.999839782714844, 0.00349420472048223, 0.0035672697704285383, 0.003412808058783412, 3.0188000202178955
3.25, 2.3264245986938477, 0.0, 0.0, 59.413787841796875, 60.00007629394531, 60.00008010864258, 0.013405125588178635, 0.013481232337653637, 0.013357575982809067, 3.275399923324585
3.5, 2.5278780460357666, 0.0, 0.0, 59.904293060302734, 60.000160217285156, 60.000160217285156, -0.004298727959394455, -0.004202478099614382, -0.00427468866109848, 3.5309998989105225
3.75, 2.130934715270996, 0.0, 0.0, 59.90451431274414, 60.000160217285156, 60.000160217285156, 0.006026453338563442, 0.006052707321941853, 0.005867468658834696, 3.783400058746338
4.0, 1.9431962966918945, 0.0, 0.0, 59.13493728637695, 60.000160217285156, 60.000160217285156, 0.008371472358703613, 0.008424999192357063, 0.008333097212016582, 4.0370001792907715
4.25, 4.81331729888916, 0.0, 0.0, 59.13437271118164, 59.999839782714844, 59.999839782714844, 0.07419897615909576, 0.07439960539340973, 0.07361941784620285, 4.285799980163574
4.5, 2.3312697410583496, 0.0, 0.0, 59.67190170288086, 59.999839782714844, 59.999839782714844, -0.011345794424414635, -0.011263237334787846, -0.01120081264525652, 4.541999816894531
4.75, 0.50762939453125, 0.0, 0.0, 59.67235565185547, 59.999839782714844, 59.999839782714844, -0.020770618692040443, -0.020766539499163628, -0.02074364386498928, 4.800000190734863
5.0, 1.8749760389328003, 0.0, 0.0, 59.67265701293945, 59.999839782714844, 59.999839782714844, 0.0107812425121665, 0.010862664319574833, 0.010744248516857624, 5.051199913024902
5.25, 3.7863869667053223, 0.0, 0.0, 58.94045639038086, 60.000160217285156, 60.000160217285156, 0.02160237543284893, 0.02173876389861107, 0.021506553515791893, 5.3084001541137695
5.5, 2.4106040000915527, 0.0, 0.0, 58.940528869628906, 60.000160217285156, 60.000160217285156, -0.008896375074982643, -0.008830346167087555, -0.008846062235534191, 5.5543999671936035
