Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
0.25, 2.2888028621673584, 0.0, 0.0, 59.99944305419922, 60.00705337524414, 60.00798416137695, 0.08676370233297348, 0.08688350766897202, 0.0863775983452797, 0.30219998955726624
0.5, 4.011308670043945, 0.0, 0.0, 59.998111724853516, 60.000160217285156, 60.000160217285156, 0.18022090196609497, 0.18051239848136902, 0.17942120134830475, 0.5640000104904175
0.75, 2.686069965362549, 0.0, 0.0, 59.99775695800781, 60.000160217285156, 60.000160217285156, 0.10589194297790527, 0.10606494545936584, 0.10541953891515732, 0.8345999717712402
1.0, 0.5926170945167542, 0.0, 0.0, 59.99794387817383, 60.000160217285156, 60.000160217285156, 0.013049480505287647, 0.013072882778942585, 0.012978367507457733, 1.0565999746322632
1.25, 2.2075815200805664, 0.0, 0.0, 59.99824142456055, 60.0075798034668, 60.00947570800781, 0.08356022834777832, 0.08367639780044556, 0.0831875130534172, 1.3021999597549438
1.5, 4.984787940979004, 0.0, 0.0, 59.99753952026367, 60.03193283081055, 60.03700256347656, 0.21917930245399475, 0.21946834027767181, 0.21822476387023926, 1.554800033569336
1.75, 2.8140203952789307, 0.0, 0.0, 59.99730682373047, 59.999839782714844, 60.00558853149414, 0.08343527466058731, 0.08355747163295746, 0.08307351917028427, 1.8020000457763672
2.0, 0.3014020621776581, 0.0, 0.0, 59.997554779052734, 60.000160217285156, 60.000160217285156, 0.004088198766112328, 0.0041252607479691505, 0.00403880188241601, 2.0510001182556152
2.25, 1.9562366008758545, 0.0, 0.0, 59.99812698364258, 59.999839782714844, 59.999839782714844, 0.020371360704302788, 0.020417818799614906, 0.020295584574341774, 2.302999973297119
2.5, 5.040347099304199, 0.0, 0.0, 59.99773406982422, 59.999839782714844, 59.999839782714844, 0.12736031413078308, 0.12768033146858215, 0.12682224810123444, 2.5510001182556152
2.75, 2.7441763877868652, 0.0, 0.0, 60.001033782958984, 59.99204635620117, 60.01278305053711, -0.00680673960596323, -0.006757404655218124, -0.0067856935784220695, 2.802799940109253
3.0, 0.3752756416797638, 0.0, 0.0, 60.00128173828125, 59.992366790771484, 60.01278305053711, -0.008403418585658073, -0.008379338309168816, -0.008439751341938972, 3.0511999130249023
3.25, 1.6793733835220337, 0.0, 0.0, 60.001834869384766, 59.99204635620117, 60.01278305053711, 0.011885076761245728, 0.011956609785556793, 0.011844740249216557, 3.3066000938415527
3.5, 4.76326322555542, 0.0, 0.0, 60.00153732299805, 59.99204635620117, 60.01278305053711, 0.14406850934028625, 0.1444394439458847, 0.14346420764923096, 3.550800085067749
3.75, 2.7258341312408447, 0.0, 0.0, 60.00105285644531, 59.992366790771484, 60.01278305053711, -0.009413332678377628, -0.009367519989609718, -0.009380931034684181, 3.8036000728607178
4.0, 0.47621428966522217, 0.0, 0.0, 60.00129318237305, 59.992366790771484, 60.03876495361328, -0.009339667856693268, -0.009311341680586338, -0.00936402939260006, 4.052599906921387
4.25, 1.927817940711975, 0.0, 0.0, 60.00183868408203, 60.000144958496094, 60.01278305053711, 0.011753912083804607, 0.011800824664533138, 0.011708755046129227, 4.3024001121521
4.5, 5.24909782409668, 0.0, 0.0, 60.001529693603516, 60.01845932006836, 60.01278305053711, 0.13053396344184875, 0.13075757026672363, 0.13004787266254425, 4.553800106048584
4.75, 2.8031952381134033, 0.0, 0.0, 60.001060485839844, 59.992366790771484, 60.05876922607422, -0.009636037051677704, -0.009583534672856331, -0.0096033476293087, 4.8024001121521
5.0, 0.47539693117141724, 0.0, 0.0, 60.001304626464844, 59.992366790771484, 60.013099670410156, -0.009646297432482243, -0.00962744653224945, -0.009634789079427719, 5.054599761962891
5.25, 1.8910014629364014, 0.0, 0.0, 60.0018424987793, 59.992366790771484, 60.01278305053711, 0.011480648070573807, 0.011519044637680054, 0.01143929734826088, 5.303599834442139
5.5, 9.092931747436523, 0.0, 0.0, 60.00157928466797, 59.99204635620117, 60.01278305053711, 0.13538551330566406, 0.13560152053833008, 0.1347411423921585, 5.553400039672852
5.75, 2.7216575145721436, 0.0, 0.0, 60.00105667114258, 59.992366790771484, 60.01278305053711, -0.01029240619391203, -0.010242854245007038, -0.010249367915093899, 5.803800106048584
6.0, 0.33708563446998596, 0.0, 0.0, 60.00128936767578, 59.992366790771484, 60.01278305053711, -0.009046519175171852, -0.009017095901072025, -0.00908149965107441, 6.051199913024902
6.25, 1.798627257347107, 0.0, 0.0, 60.00183868408203, 59.999000549316406, 60.01278305053711, 0.012111839838325977, 0.012184488587081432, 0.012068616226315498, 6.300600051879883
6.5, 5.428353786468506, 0.0, 0.0, 60.00155258178711, 59.99204635620117, 60.01278305053711, 0.12517154216766357, 0.12554381787776947, 0.12459997087717056, 6.55679988861084
6.75, 2.8103480339050293, 0.0, 0.0, 60.00105667114258, 59.992366790771484, 60.01278305053711, -0.010348531417548656, -0.010297614149749279, -0.0103052519261837, 6.802999973297119
7.0, 0.513909637928009, 0.0, 0.0, 60.00130081176758, 59.992366790771484, 60.013099670410156, -0.00995700340718031, -0.009939798153936863, -0.009962349198758602, 7.053800106048584
7.25, 1.923523187637329, 0.0, 0.0, 60.0018424987793, 59.99204635620117, 60.01278305053711, 0.011586387641727924, 0.0116348285228014, 0.011546997353434563, 7.302199840545654
7.5, 4.62206506729126, 0.0, 0.0, 60.001670837402344, 59.99204635620117, 60.01278305053711, 0.15209490060806274, 0.15239734947681427, 0.15155701339244843, 7.552599906921387
7.75, 2.8465518951416016, 0.0, 0.0, 60.00105285644531, 60.00717544555664, 60.01278305053711, -0.007818716578185558, -0.007747432217001915, -0.007781830616295338, 7.801599979400635
8.0, 0.14174208045005798, 0.0, 0.0, 60.001277923583984, 59.992366790771484, 60.06667709350586, -0.008060160093009472, -0.008025605231523514, -0.008104442618787289, 8.050399780273438
8.25, 1.9232549667358398, 0.0, 0.0, 60.001834869384766, 60.008243560791016, 60.01278305053711, 0.011603114195168018, 0.011649221181869507, 0.011561103165149689, 8.302399635314941
8.5, 4.620540618896484, 0.0, 0.0, 60.00166702270508, 59.99204635620117, 60.01278305053711, 0.15161265432834625, 0.15190178155899048, 0.15107879042625427, 8.552599906921387
8.75, 2.872077465057373, 0.0, 0.0, 60.00104904174805, 60.00897216796875, 60.01278305053711, -0.007782335393130779, -0.007721576374024153, -0.007744295056909323, 8.802200317382812
9.0, 0.5225917100906372, 0.0, 0.0, 60.00128936767578, 59.992366790771484, 60.013099670410156, -0.00984195340424776, -0.009821586310863495, -0.009848490357398987, 9.053400039672852
9.25, 1.7597007751464844, -0.0, 0.0, 60.001834869384766, 59.99204635620117, 60.01278305053711, 0.012324312701821327, 0.012399852275848389, 0.012279483489692211, 9.300200462341309
9.5, 4.350135803222656, 0.0, 0.0, 60.00167465209961, 59.99204635620117, 60.01278305053711, 0.1498844027519226, 0.1502378284931183, 0.14927032589912415, 9.551400184631348
9.75, 2.8589096069335938, 0.0, 0.0, 60.00105285644531, 59.992366790771484, 60.01278305053711, -0.007787229958921671, -0.007720494642853737, -0.007748438976705074, 9.801799774169922
