Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
0.25, 1.984849214553833, -0.0, -0.0, 59.999446868896484, 60.000160217285156, 60.000160217285156, 0.08718519657850266, 0.08735821396112442, 0.08679380267858505, 0.298799991607666
0.5, 3.7242202758789062, 0.0, 0.0, 59.70305252075195, 60.000160217285156, 60.000160217285156, 0.17004553973674774, 0.17038209736347198, 0.16929197311401367, 0.557200014591217
0.75, 2.4344136714935303, 0.0, 0.0, 59.7027587890625, 59.999839782714844, 59.999839782714844, 0.10580987483263016, 0.10597430169582367, 0.10534066706895828, 0.8069999814033508
1.0, 0.9839043021202087, 0.0, 0.0, 59.703094482421875, 59.999839782714844, 59.999839782714844, 0.036822713911533356, 0.03686567395925522, 0.0366579107940197, 1.0573999881744385
1.25, 2.2859644889831543, 0.0, 0.0, 58.966575622558594, 59.999839782714844, 59.999839782714844, 0.09142652899026871, 0.09153186529874802, 0.09101899713277817, 1.3028000593185425
1.5, 3.5734872817993164, 0.0, 0.0, 58.96566390991211, 59.999839782714844, 59.999839782714844, 0.14933013916015625, 0.1495097428560257, 0.14867399632930756, 1.548799991607666
1.75, 2.607825756072998, 0.0, -0.0, 59.531497955322266, 60.000160217285156, 60.000160217285156, 0.07171755284070969, 0.07182203233242035, 0.07141488045454025, 1.8073999881744385
2.0, 1.1738648414611816, 0.0, 0.0, 59.53207778930664, 60.000160217285156, 60.000160217285156, 0.017258454114198685, 0.017321789637207985, 0.01718473806977272, 2.0571999549865723
2.25, 1.97339928150177, 0.0, 0.0, 58.8242073059082, 59.999839782714844, 59.999839782714844, 0.02749905362725258, 0.027597766369581223, 0.027384789660573006, 2.3004000186920166
2.5, 3.1684863567352295, -0.0, -0.0, 58.82342529296875, 59.999839782714844, 59.999839782714844, 0.009237783960998058, 0.009348883293569088, 0.009212605655193329, 2.549799919128418
2.75, 2.406496524810791, -0.0, -0.0, 59.413082122802734, 59.999839782714844, 59.999839782714844, -0.006828813347965479, -0.006793589796870947, -0.006789723411202431, 2.7983999252319336
3.0, 1.6143181324005127, -0.0, -0.0, 59.41368103027344, 59.999839782714844, 59.999839782714844, 0.007365834433585405, 0.007406084332615137, 0.007324492558836937, 3.0495998859405518
3.25, 3.497103691101074, 0.0, 0.0, 59.413597106933594, 60.000160217285156, 60.000160217285156, 0.14594228565692902, 0.14631149172782898, 0.14511851966381073, 3.30679988861084
3.5, 2.7566661834716797, 0.0, 0.0, 59.904293060302734, 60.000160217285156, 60.000160217285156, -0.001418579719029367, -0.0013285422464832664, -0.0014133367221802473, 3.5510001182556152
3.75, 0.008977881632745266, 0.0, 0.0, 59.90460205078125, 60.000160217285156, 60.000160217285156, -0.01505814678966999, -0.015049433335661888, -0.015000298619270325, 3.8032000064849854
4.0, 2.0387027263641357, -0.0, -0.0, 59.13488006591797, 60.000160217285156, 60.000160217285156, 0.015247626230120659, 0.015299901366233826, 0.015192343853414059, 4.047800064086914
4.25, 4.083207607269287, 0.0, 0.0, 59.13421630859375, 59.999839782714844, 59.999839782714844, 0.04689953103661537, 0.04724843055009842, 0.046786222606897354, 4.3053998947143555
4.5, 2.327920913696289, 0.0, 0.0, 59.67189025878906, 59.999839782714844, 59.999839782714844, -0.005106870085000992, -0.004989238455891609, -0.005009964574128389, 4.551000118255615
4.75, 0.7650563716888428, 0.0, 0.0, 59.67238998413086, 59.999839782714844, 59.999839782714844, -0.014368996024131775, -0.014360807836055756, -0.014329607598483562, 4.803599834442139
5.0, 2.1713242530822754, -0.0, -0.0, 58.94121551513672, 59.999839782714844, 59.999839782714844, 0.01570291630923748, 0.01575407385826111, 0.015629814937710762, 5.049799919128418
