Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
0.25, 2.1365838050842285, 0.0, 0.0, 59.99898147583008, 60.000160217285156, 60.000160217285156, 0.0971406027674675, 0.09726779162883759, 0.09670844674110413, 0.30480000376701355
0.5, 2.4537272453308105, -0.0, -0.0, 59.99851989746094, 60.000160217285156, 60.000160217285156, 0.09906929731369019, 0.09926819056272507, 0.09863010793924332, 0.5662000179290771
0.75, 2.618993043899536, 0.0, 0.0, 59.6716194152832, 59.999839782714844, 59.999839782714844, 0.10008055716753006, 0.1002693623304367, 0.09963541477918625, 0.8014000058174133
1.0, 2.3324568271636963, 0.0, 0.0, 59.671451568603516, 59.999839782714844, 59.999839782714844, 0.09892956167459488, 0.09912364184856415, 0.0984901562333107, 1.051200032234192
1.25, 2.193716049194336, 0.0, 0.0, 58.93994140625, 59.999839782714844, 59.999839782714844, 0.0962265133857727, 0.09633581340312958, 0.09579729288816452, 1.3007999658584595
1.5, 2.2543933391571045, 0.0, 0.0, 58.939884185791016, 59.999839782714844, 59.999839782714844, 0.09685945510864258, 0.09696891158819199, 0.09643008559942245, 1.5549999475479126
1.75, 2.6085357666015625, -0.0, -0.0, 59.51005935668945, 59.999839782714844, 59.999839782714844, 0.06737711280584335, 0.06751325726509094, 0.06709057837724686, 1.8142000436782837
2.0, 1.9843837022781372, 0.0, 0.0, 59.510074615478516, 60.000160217285156, 60.000160217285156, 0.024442194029688835, 0.024543190374970436, 0.02433660812675953, 2.0634000301361084
2.25, 2.074448585510254, 0.0, 0.0, 59.51010513305664, 60.000160217285156, 60.000160217285156, 0.009504655376076698, 0.00960321445018053, 0.009467625059187412, 2.316200017929077
2.5, 2.118727922439575, 0.0, 0.0, 59.98530960083008, 60.000160217285156, 60.000160217285156, 0.006822290830314159, 0.006925560068339109, 0.006779754534363747, 2.583199977874756
2.75, 2.3256478309631348, 0.0, 0.0, 59.98532485961914, 60.000160217285156, 60.000160217285156, 0.003689921461045742, 0.003744724439457059, 0.003665319411084056, 2.803800106048584
3.0, 2.2662241458892822, 0.0, 0.0, 59.20168685913086, 59.999839782714844, 59.999839782714844, 0.012712791562080383, 0.013290208764374256, 0.0126881692558527, 3.052799940109253
3.25, 1.8956657648086548, 0.0, 0.0, 59.201690673828125, 59.999839782714844, 59.999839782714844, 0.003125692717730999, 0.0031908301170915365, 0.0031341465655714273, 3.303800106048584
3.5, 2.449450969696045, 0.0, 0.0, 59.728267669677734, 59.999839782714844, 59.999839782714844, 0.007956009358167648, 0.008076366037130356, 0.007817720994353294, 3.5511999130249023
3.75, 2.352872371673584, 0.0, 0.0, 59.728271484375, 59.999839782714844, 59.999839782714844, 0.004303672816604376, 0.004402711987495422, 0.004297070670872927, 3.801800012588501
4.0, 2.353295087814331, 0.0, 0.0, 58.987464904785156, 59.999839782714844, 59.999839782714844, 0.005717454012483358, 0.005817207973450422, 0.005695630330592394, 4.053599834442139
4.25, 2.254457473754883, 0.0, 0.0, 58.987464904785156, 59.999839782714844, 59.999839782714844, 0.006901131477206945, 0.006947827525436878, 0.006898457184433937, 4.302599906921387
4.5, 2.3001015186309814, 0.0, 0.0, 58.98746871948242, 60.13435363769531, 59.999839782714844, 0.003527956549078226, 0.003619440831243992, 0.003524766769260168, 4.553400039672852
4.75, 1.9272184371948242, 0.0, 0.0, 59.54973220825195, 59.999839782714844, 59.999839782714844, 0.005912811495363712, 0.00600134814158082, 0.005872730165719986, 4.803599834442139
5.0, 2.281507730484009, 0.0, 0.0, 59.54973220825195, 59.999839782714844, 59.999839782714844, 0.002854955615475774, 0.0029526499565690756, 0.002874569268897176, 5.052199840545654
5.25, 1.9191794395446777, 0.0, 0.0, 58.838680267333984, 59.999839782714844, 59.999839782714844, 0.011321055702865124, 0.011424749158322811, 0.011333277449011803, 5.300600051879883
5.5, 2.2093899250030518, 0.0, 0.0, 58.83867645263672, 59.999839782714844, 59.999839782714844, 0.003268468426540494, 0.0033256844617426395, 0.003283255733549595, 5.552999973297119
5.75, 1.9117217063903809, 0.0, 0.0, 59.42573165893555, 59.999839782714844, 59.999839782714844, 0.007238954771310091, 0.007321566808968782, 0.007196905557066202, 5.80079984664917
6.0, 2.1990907192230225, 0.0, 0.0, 59.42573165893555, 60.000160217285156, 60.000160217285156, 0.0035157944075763226, 0.003567362204194069, 0.003605065867304802, 6.05079984664917
6.25, 2.5058281421661377, 0.0, 0.0, 59.914974212646484, 60.000160217285156, 60.000160217285156, 0.0048924898728728294, 0.004777334630489349, 0.0048340386711061, 6.30079984664917
6.5, 2.3141844272613525, 0.0, 0.0, 59.91497039794922, 60.000160217285156, 60.000160217285156, 0.003822586266323924, 0.003904964542016387, 0.003776361932978034, 6.552599906921387
6.75, 2.4954004287719727, 0.0, 0.0, 59.91497039794922, 60.000160217285156, 60.000160217285156, 0.0035814736038446426, 0.003658773610368371, 0.0035605994053184986, 6.801400184631348
7.0, 2.0385851860046387, 0.0, 0.0, 59.14303970336914, 59.999839782714844, 59.999839782714844, 0.009792039170861244, 0.009878821671009064, 0.009780245833098888, 7.052000045776367
7.25, 2.0261266231536865, 0.0, 0.0, 59.14303970336914, 59.999839782714844, 59.999839782714844, 0.0024465173482894897, 0.002490873681381345, 0.002448500832542777, 7.302999973297119
7.5, 2.430659055709839, 0.0, 0.0, 59.67940139770508, 59.999839782714844, 59.999839782714844, 0.007355168927460909, 0.007414429448544979, 0.007309077773243189, 7.552999973297119
7.75, 2.4117753505706787, 0.0, 0.0, 59.679405212402344, 59.999839782714844, 59.999839782714844, 0.003730796044692397, 0.0038244803436100483, 0.0037049066741019487, 7.8024001121521
8.0, 1.9493200778961182, 0.0, 0.0, 58.94673538208008, 59.999839782714844, 59.999839782714844, 0.010686350055038929, 0.010761704295873642, 0.01086774468421936, 8.052800178527832
