Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
37.5, 19.789751052856445, -14.342350006103516, -0.0, 59.9958610534668, 60.00407028198242, 60.19404602050781, -0.0008293814025819302, -0.0015698075294494629, -0.0002843879337888211, 37.55540084838867
37.75, 17.407562255859375, -12.440744400024414, 0.0, 59.997474670410156, 60.00297546386719, 60.007633209228516, 6.289626617217436e-05, -0.0006066744681447744, 0.000498865672852844, 37.805198669433594
38.0, 3.542562484741211, -2.7957050800323486, 0.0, 59.9993896484375, 60.00157928466797, 60.00795364379883, -0.011061649769544601, -0.010801255702972412, -0.010492684319615364, 38.055198669433594
38.25, 7.018233299255371, -2.27786922454834, -0.0, 60.00450134277344, 59.9969482421875, 60.007633209228516, 0.01366873737424612, 0.01143509428948164, 0.014209957793354988, 38.3047981262207
38.5, 12.525538444519043, -7.42243766784668, -0.0, 60.005592346191406, 59.99584197998047, 60.007633209228516, 0.0050468482077121735, 0.0053723533637821674, 0.0045279632322490215, 38.555599212646484
38.75, 15.411788940429688, -10.294259071350098, 0.0, 60.004825592041016, 59.996490478515625, 60.007633209228516, 0.002174543682485819, 0.0029960523825138807, 0.0015849184710532427, 38.802799224853516
39.0, 17.50843048095703, -11.79908275604248, 0.0, 60.00350570678711, 59.99763107299805, 60.007633209228516, 0.0009451941587030888, 0.0015626350650563836, 0.0005553869996219873, 39.056400299072266
39.25, 18.33014488220215, -12.777820587158203, 0.0, 60.00223922729492, 59.99871063232422, 60.007633209228516, 0.0008186284685507417, 0.001330590108409524, 0.0005380442598834634, 39.303001403808594
39.5, 29.654403686523438, -21.291576385498047, 0.0, 59.99543380737305, 60.00393295288086, 60.007633209228516, -0.00933835282921791, -0.007427595555782318, -0.009730788879096508, 39.55619812011719
39.75, 22.877779006958008, -16.594043731689453, -0.0, 59.994659423828125, 60.00477600097656, 60.007633209228516, -0.003109009237959981, -0.0034995791502296925, -0.002604614943265915, 39.805599212646484
40.0, 19.10272216796875, -13.902934074401855, 0.0, 59.99591827392578, 60.00403594970703, 60.007633209228516, -0.0006009309436194599, -0.0013296455144882202, -5.8012159570353106e-05, 40.05400085449219
40.25, 17.017980575561523, -12.340538024902344, -0.0, 59.99763488769531, 60.002838134765625, 60.007633209228516, 0.0001859160838648677, -0.0003971794212702662, 0.0005818837089464068, 40.303199768066406
40.5, 3.356316328048706, 0.17354142665863037, -0.0, 60.00086975097656, 60.0003547668457, 60.007633209228516, -0.004897613078355789, -0.007788637187331915, -0.00292748655192554, 40.5536003112793
40.75, 9.064141273498535, -4.166215419769287, 0.0, 60.00494384765625, 59.99646759033203, 60.007633209228516, 0.007281403057277203, 0.006230099126696587, 0.007437683641910553, 40.806400299072266
