Time, Grid forming inverter (averaged).Controller.P1, Grid forming inverter (averaged)2.Controller.P1, Grid forming inverter (averaged)3.Controller.P1, Grid forming inverter (averaged).Controller.f1, Grid forming inverter (averaged)2.Controller.f1, Grid forming inverter (averaged)3.Controller.f1, measurement4.Three-phase Meter4.POWER_P, measurement5.Three-phase Meter5.POWER_P, measurement6.Three-phase Meter6.POWER_P, Timer
0.25, 2.0218241214752197, 0.0, 0.0, 59.99942398071289, 60.000160217285156, 60.00539779663086, 0.08774720132350922, 0.08789727091789246, 0.0873556062579155, 0.3059999942779541
0.5, 3.816284418106079, 0.0, 0.0, 59.703067779541016, 59.999839782714844, 59.999839782714844, 0.17631608247756958, 0.17663562297821045, 0.175530806183815, 0.5568000078201294
0.75, 2.6273417472839355, 0.0, 0.0, 59.70276641845703, 59.999839782714844, 59.999839782714844, 0.10706682503223419, 0.10725747793912888, 0.10658418387174606, 0.8023999929428101
1.0, 0.7222504019737244, 0.0, 0.0, 58.966331481933594, 59.999839782714844, 59.999839782714844, 0.02275681495666504, 0.022781025618314743, 0.022643664851784706, 1.0570000410079956
1.25, 2.0618393421173096, -0.0, -0.0, 58.9665412902832, 59.999839782714844, 59.999839782714844, 0.08984014391899109, 0.08999079465866089, 0.08944319933652878, 1.3140000104904175
1.5, 3.658796548843384, 0.0, 0.0, 58.96562194824219, 59.999839782714844, 59.999839782714844, 0.15844523906707764, 0.1586654782295227, 0.15774956345558167, 1.5673999786376953
1.75, 2.6382193565368652, 0.0, 0.0, 59.531471252441406, 60.000160217285156, 60.000160217285156, 0.06824254989624023, 0.06833097338676453, 0.06795834749937057, 1.8173999786376953
2.0, 1.0676995515823364, 0.0, 0.0, 59.53200912475586, 60.000160217285156, 60.000160217285156, 0.00814474280923605, 0.00816474761813879, 0.008108380250632763, 2.078399896621704
2.25, 2.2507498264312744, 0.0, 0.0, 58.8242301940918, 59.999839782714844, 59.999839782714844, 0.025153296068310738, 0.0252084881067276, 0.025070087984204292, 2.3239998817443848
2.5, 3.562361001968384, 0.0, 0.0, 58.82343292236328, 59.999839782714844, 59.999839782714844, 0.014500279910862446, 0.014593945816159248, 0.014468960464000702, 2.569200038909912
2.75, 2.1407978534698486, 0.0, 0.0, 59.41306686401367, 59.999839782714844, 59.999839782714844, -0.0007573064067400992, -0.0006629459676332772, -0.0007752524688839912, 2.8194000720977783
3.0, 1.1676275730133057, 0.0, 0.0, 59.41360092163086, 60.000160217285156, 60.000160217285156, -0.0027291355654597282, -0.002708673710003495, -0.00270021241158247, 3.0687999725341797
3.25, 2.2597155570983887, 0.0, 0.0, 59.90512466430664, 60.000160217285156, 60.000160217285156, 0.015165791846811771, 0.015238136053085327, 0.015096704475581646, 3.31820011138916
3.5, 3.152409315109253, 0.0, 0.0, 59.90430450439453, 60.000160217285156, 60.000160217285156, 0.0013302110601216555, 0.0014349134871736169, 0.0013059802586212754, 3.5678000450134277
3.75, 2.3395988941192627, 0.0, 0.0, 59.90447998046875, 60.000160217285156, 60.000160217285156, -0.00911044329404831, -0.009068627841770649, -0.009077281691133976, 3.812999963760376
4.0, 1.7081515789031982, -0.0, -0.0, 59.13478088378906, 59.999839782714844, 59.999839782714844, 0.009227955713868141, 0.00897268671542406, 0.009222868829965591, 4.066400051116943
4.25, 0.7468380331993103, 0.0, 0.0, 59.13467025756836, 59.999839782714844, 59.999839782714844, 0.1793392151594162, 0.17990797758102417, 0.17829559743404388, 4.317399978637695
4.5, 2.769737958908081, 0.0, 0.0, 59.671852111816406, 59.999839782714844, 59.999839782714844, -0.0018100786255672574, -0.0017727919621393085, -0.0017967682797461748, 4.569399833679199
4.75, 0.17772361636161804, 0.0, 0.0, 59.672122955322266, 59.999839782714844, 59.999839782714844, 0.0037894188426434994, 0.0038355442229658365, 0.0037202255334705114, 4.816999912261963
5.0, 2.0570685863494873, 0.0, 0.0, 58.94121551513672, 60.000160217285156, 60.000160217285156, 0.017267052084207535, 0.01731237582862377, 0.017214812338352203, 5.084799766540527
5.25, 5.09308385848999, 0.0, 0.0, 58.9405403137207, 59.999839782714844, 59.999839782714844, 0.05899842828512192, 0.05913921818137169, 0.05876846984028816, 5.329400062561035
5.5, 2.2311205863952637, 0.0, 0.0, 59.51047897338867, 59.999839782714844, 59.999839782714844, -0.006171927787363529, -0.005791857372969389, -0.006155733019113541, 5.5868000984191895
