Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.006,25348.004,-42153.6,11370.796,479.69955,478.94345,477.10458,0.74036956,0.009398056,0.82799596,0.012926213,0.46485144,0.039056264
0.0065,25281.047,-42274.273,11317.798,479.69955,478.94345,477.10458,0.7408304,0.009086787,0.8284352,0.012541937,0.46517769,0.0389286
0.007,25179.76,-42447.957,11255.249,478.97226,478.94345,477.10458,0.74124765,0.008428522,0.82878166,0.011803676,0.46549985,0.03862741
0.0075,25121.936,-42543.918,11229.271,478.97226,478.94345,477.10458,0.74130553,0.007928862,0.8287711,0.011264091,0.46557298,0.038380712
0.008,25063.05,-42636.7,11219.314,478.97226,478.94345,477.10458,0.74105257,0.0071995836,0.82839054,0.010498436,0.465452,0.03799805
0.0085,25047.277,-42656.367,11233.164,478.97226,478.94345,477.10458,0.74066955,0.006777038,0.8279248,0.010081828,0.4652269,0.03776976
0.009,25062.088,-42618.53,11282.0205,478.97226,478.94345,477.10458,0.7398634,0.0063314103,0.82700765,0.009683682,0.46472082,0.0375193
0.0095,25096.7,-42552.12,11328.963,478.97226,478.94345,477.10458,0.73924065,0.006193303,0.82632864,0.009599585,0.4643146,0.037435938
0.01,25179.234,-42406.38,11409.604,478.97226,478.94345,477.10458,0.7383156,0.006240912,0.82535654,0.009753484,0.46369156,0.037452985
0.0105,25247.615,-42290.582,11462.167,478.97226,478.94345,477.10458,0.7377827,0.0064301803,0.8248221,0.010022697,0.4633197,0.03755662
0.011,25367.266,-42145.145,11532.412,478.97226,478.94345,477.10458,0.72628105,0.006699259,0.8119001,0.010316289,0.4567308,0.037129954
0.0115,25435.115,-42051.25,11557.964,478.97226,478.94345,477.10458,0.7178099,0.006933723,0.8023317,0.010553341,0.4518969,0.036830723
0.012,25520.668,-41961.05,11566.649,478.97226,478.94345,477.10458,0.70662034,0.007275536,0.7896696,0.01088263,0.44554725,0.036451746
0.0125,25560.316,-41943.637,11550.617,478.97226,478.136,477.10458,0.7000738,0.0074466392,0.78224623,0.011026774,0.44186276,0.036212116
0.013,25585.043,-41986.824,11495.961,478.97226,478.136,477.10458,0.69143647,0.0075411405,0.7724222,0.011049812,0.4370481,0.035820182
0.0135,25575.736,-42058.406,11443.215,478.97226,478.136,477.10458,0.6863463,0.007466684,0.7666094,0.010908229,0.43423885,0.035514873
0.014,25525.373,-42215.465,11350.303,478.97226,478.136,477.10458,0.67950004,0.0071280277,0.75875586,0.010446477,0.43049186,0.03496886
0.0145,25472.346,-42340.43,11286.47,478.97226,478.136,477.10458,0.6753425,0.006758151,0.7539651,0.009985597,0.4282277,0.03454411
0.015,25376.291,-42531.38,11200.22,478.97226,478.136,477.10458,0.66952944,0.0060303793,0.7472505,0.009123549,0.42506257,0.033831865
0.0155,25311.03,-42644.285,11154.001,478.97226,478.136,477.10458,0.6658561,0.005475339,0.74300104,0.0084871,0.42304912,0.033326756
0.016,25229.637,-42766.73,11106.309,478.97226,478.136,477.10458,0.66054666,0.004625444,0.7368725,0.0075414926,0.42010644,0.032568585
0.0165,25195.047,-42806.195,11090.472,478.97226,478.136,477.10458,0.65711415,0.004101616,0.7329289,0.006975809,0.41817755,0.0320919
0.017,25180.742,-42792.87,11091.793,478.97226,478.136,477.10458,0.6521322,0.0034635738,0.7272418,0.0063104834,0.4153364,0.031466853
0.0175,25196.62,-42736.625,11108.981,478.97226,478.136,477.10458,0.648951,0.003173531,0.72363675,0.006024561,0.41349685,0.031132169
0.018,25253.562,-42593.426,11154.625,478.97226,478.136,476.92303,0.6444679,0.0029751707,0.7185935,0.005860936,0.41087472,0.030776203
0.0185,25308.273,-42470.965,11193.303,478.97226,478.136,476.92303,0.6417249,0.0030008818,0.7155295,0.005923301,0.4092568,0.03063921
0.019,25403.213,-42273.09,11252.305,478.97226,478.136,476.92303,0.63806397,0.0032436072,0.7114657,0.0062304656,0.40708944,0.030570246
0.0195,25467.436,-42147.703,11284.185,478.97226,478.136,476.92303,0.63596326,0.0035065496,0.7091467,0.0065364284,0.4058477,0.030597659
0.02,25552.158,-41994.52,11308.12,478.97226,478.136,476.92303,0.6333524,0.003973084,0.70627475,0.0070555005,0.40431955,0.030706136
0.0205,25593.762,-41927.69,11303.723,478.97226,478.136,476.92303,0.6319658,0.00428065,0.7047494,0.0073834322,0.40352497,0.030794486
0.021,25624.318,-41894.336,11265.802,478.97226,478.136,476.92303,0.6303641,0.0046514045,0.70297223,0.007754741,0.40264282,0.030900698
0.0215,25620.244,-41919.88,11223.282,478.97226,478.136,476.92303,0.62956053,0.0047949343,0.7020609,0.007876427,0.4022287,0.030927243
0.022,25576.729,-42024.676,11144.568,478.97226,478.136,476.92303,0.6286283,0.0048059532,0.70096123,0.007824084,0.4017896,0.030867217
0.0225,25526.018,-42129.43,11088.834,478.97226,478.136,476.92303,0.6281077,0.0046665636,0.7003173,0.007628072,0.4015655,0.030750401
0.023,25429.201,-42313.87,11010.111,478.97226,478.136,476.92303,0.62733674,0.004253201,0.69934297,0.0071223625,0.40123862,0.030462865
0.0235,25360.371,-42438.47,10966.046,478.97226,478.136,476.92303,0.62676674,0.003874004,0.6986199,0.006680943,0.40097877,0.030209498
0.024,25267.611,-42600.324,10920.874,478.97226,478.136,476.92303,0.6257391,0.0032213156,0.69734865,0.005947843,0.40046462,0.029773721
0.0245,25220.713,-42677.887,10909.157,480.01492,478.136,476.92303,0.62491596,0.0027795401,0.69635934,0.0054669115,0.40002,0.029472407
0.025,25181.451,-42731.97,10923.771,480.01492,478.136,476.92303,0.62348616,0.0021984477,0.69468105,0.004850076,0.39919913,0.02905253
0.0255,25179.566,-42722.863,10954.302,480.01492,478.136,476.92303,0.622425,0.0019016509,0.69347006,0.004554174,0.39856675,0.028819943
0.026,25216.588,-42646.023,11023.492,480.01492,478.136,476.92303,0.6207635,0.0016541587,0.6916138,0.004338093,0.39754596,0.028577775
0.0265,25266.39,-42560.66,11078.38,480.01492,478.136,476.92303,0.619678,0.0016343581,0.6904194,0.0043592546,0.39686006,0.028499879
0.027,25367.71,-42400.176,11160.779,480.01492,478.136,476.92303,0.618185,0.0018206954,0.6888136,0.0046234992,0.39590284,0.028509615
0.0275,25442.418,-42283.832,11208.343,480.01492,478.136,476.92303,0.6173394,0.0020689412,0.68792796,0.0049257916,0.3953554,0.0285915
0.028,25547.404,-42120.453,11258.138,480.01492,478.136,476.92303,0.61638,0.002562431,0.6869489,0.0054929694,0.39472902,0.028797686
0.0285,25604.367,-42033.94,11272.229,480.01492,478.136,476.92303,0.6159674,0.002927009,0.6865459,0.005893222,0.39446127,0.02896555
0.029,25660.324,-41957.684,11259.079,480.01492,478.136,476.92303,0.6156849,0.003443526,0.6862972,0.006434714,0.3942895,0.029216103
0.0295,25675.033,-41949.28,11226.74,480.01492,479.3644,476.92303,0.61570257,0.003714263,0.68633246,0.006707772,0.39431408,0.029355345
0.03,25661.766,-42001.16,11147.321,480.01492,479.3644,476.92303,0.6159459,0.0039558117,0.6865896,0.0069245417,0.39450818,0.029483542
0.0305,25630.398,-42072.72,11079.544,480.01492,479.3644,476.92303,0.61618596,0.003995935,0.68682665,0.0069214236,0.39470074,0.029499827
0.031,25554.86,-42216.297,10969.498,480.01492,479.3644,476.92303,0.61655253,0.003835701,0.6871527,0.0066967853,0.39500332,0.029410368
0.0315,25491.324,-42321.457,10898.87,480.01492,479.3644,476.92303,0.6167311,0.003607464,0.687282,0.006421858,0.3951675,0.029279264
0.032,25391.936,-42466.043,10807.458,480.01492,479.3644,476.92303,0.6168036,0.003136143,0.68725497,0.005890556,0.3952896,0.02900055
0.0325,25333.562,-42538.645,10760.03,480.01492,479.3644,476.92303,0.6166913,0.002781013,0.68706065,0.005507971,0.3952614,0.028782753
0.033,25272.988,-42591.766,10713.745,480.01492,479.3644,476.92303,0.61626536,0.0022688601,0.686501,0.004982453,0.3950379,0.028453795
0.0335,25256.434,-42583.01,10701.168,480.01492,479.3644,476.92303,0.61582416,0.0019886987,0.68597364,0.004713428,0.39477625,0.028260078
0.034,25269.334,-42501.54,10709.594,480.01492,479.3644,476.92303,0.6149971,0.0017254405,0.6850319,0.0044967863,0.39425662,0.028048025
0.0345,25301.877,-42406.51,10730.702,480.01492,479.3644,476.92303,0.61439216,0.0016787121,0.68436694,0.0044983965,0.3938623,0.027975436
0.035,25378.365,-42220.598,10777.911,480.01492,479.3644,477.1268,0.61351573,0.0018130265,0.6834339,0.0047215307,0.39327425,0.027981943
0.0355,25440.682,-42082.062,10813.903,480.01492,479.3644,477.1268,0.6130161,0.0020273193,0.682922,0.00499944,0.39292914,0.028060121
0.036,25538.06,-41879.438,10861.466,480.01492,479.3644,477.1268,0.61248595,0.0024884588,0.6824139,0.0055530877,0.39254853,0.028266605
0.0365,25598.283,-41762.95,10880.684,480.01492,479.3644,477.1268,0.612315,0.002848879,0.6822824,0.005967027,0.392414,0.028443217
0.037,25669.436,-41638.05,10880.79,480.01492,479.3644,477.1268,0.6123559,0.0033884265,0.68240917,0.006563899,0.39241347,0.02872281
0.0375,25697.791,-41597.117,10859.771,480.01492,479.3644,477.1268,0.6125705,0.0036997749,0.68268913,0.0068933824,0.39254358,0.028891973
0.038,25704.107,-41606.516,10800.532,480.01492,479.3644,477.1268,0.6131138,0.0040217964,0.68332326,0.007208246,0.39289954,0.029076414
0.0385,25682.604,-41658.66,10748.15,480.01492,479.3644,477.1268,0.61356956,0.0041093184,0.6838241,0.0072690607,0.39320976,0.029133577
0.039,25616.473,-41793.758,10661.567,480.01492,479.3644,477.1268,0.6142808,0.004025881,0.6845661,0.007119595,0.39370963,0.029101383
0.0395,25555.95,-41909.395,10605.125,480.01492,479.3644,477.1268,0.6147038,0.0038311444,0.68498164,0.006870472,0.3940182,0.028999897
0.04,25454.477,-42093.492,10532.587,480.01492,479.3644,477.1268,0.615152,0.0033685172,0.6853808,0.006324704,0.39436778,0.028743654
0.0405,25388.727,-42205.957,10497.192,480.01492,479.3644,477.1268,0.61527985,0.0029841375,0.6854556,0.0058916504,0.39449006,0.028521972
0.041,25308.643,-42333.375,10469.615,480.01492,479.3644,477.1268,0.61517704,0.002376378,0.6852526,0.005230968,0.394473,0.028156947
0.0415,25275.324,-42380.34,10470.629,479.34616,479.3644,477.1268,0.6149134,0.0020003624,0.68491703,0.0048373286,0.39432588,0.02792007
0.042,25263.441,-42385.53,10502.408,479.34616,479.3644,477.1268,0.61427647,0.0015573206,0.6841731,0.004396326,0.39392906,0.027618773
0.0425,25282.35,-42345.773,10541.044,479.34616,479.3644,477.1268,0.61374384,0.0013774112,0.68357307,0.0042356434,0.39357832,0.02747492
0.043,25347.115,-42229.863,10615.524,479.34616,479.3644,477.1268,0.6128722,0.0013050403,0.68263686,0.0042246277,0.39299437,0.027369129
0.0435,25408.48,-42124.324,10669.031,479.34616,479.3644,477.1268,0.61231863,0.0013939554,0.68206227,0.004367378,0.39261302,0.027376177
0.044,25512.99,-41945.113,10741.988,479.34616,479.3644,477.1268,0.61163765,0.001706215,0.68138874,0.0047671553,0.39212957,0.027493903
0.0445,25581.883,-41826.96,10778.826,479.34616,479.3644,477.1268,0.6113349,0.00200236,0.6811154,0.0051176515,0.39190373,0.02762886
0.045,25670.7,-41679.652,10807.644,479.34616,479.3644,477.1268,0.61116314,0.0025066987,0.6810143,0.0056841113,0.39175147,0.027879398
0.0455,25714.168,-41615.92,10806.534,479.34616,479.3644,477.1268,0.6112378,0.0028394638,0.68115216,0.006035635,0.3917833,0.028052395
0.046,25747.729,-41587.35,10773.73,479.34616,479.3644,477.1268,0.61161524,0.0032436682,0.68162113,0.0064382832,0.392017,0.028273256
0.0465,25745.35,-41613.562,10732.643,479.34616,479.3644,477.1268,0.61200404,0.0034058741,0.68205905,0.0065846853,0.39227188,0.028369766
0.047,25704.271,-41710.26,10647.676,479.34616,478.65146,477.1268,0.61268103,0.0034461343,0.6827907,0.0065838275,0.3927369,0.028409904
0.0475,25655.607,-41802.52,10580.787,479.34616,478.65146,477.1268,0.6131347,0.0033390822,0.68325603,0.0064323707,0.39305648,0.028359065
0.048,25562.53,-41959.45,10476.644,479.34616,478.65146,477.1268,0.61369896,0.002989689,0.6838024,0.0060083196,0.39347097,0.02817144
0.0485,25496.232,-42061.793,10411.893,479.34616,478.65146,477.1268,0.61394167,0.0026594412,0.6840094,0.0056297635,0.39366367,0.027985262
0.049,25406.643,-42186.88,10332.603,479.34616,478.65146,477.1268,0.6140407,0.0020884161,0.68402433,0.0050014174,0.39377782,0.027650164
0.0495,25361.51,-42238.16,10296.225,479.34616,478.65146,477.1268,0.6139156,0.001705436,0.6838291,0.004596506,0.39372382,0.02741557
0.05,25324.748,-42250.49,10270.64,479.34616,478.65146,477.1268,0.6134604,0.0012102636,0.6832614,0.004099243,0.39345413,0.02709398
0.0505,25323.664,-42211.863,10272.889,479.34616,478.65146,477.1268,0.61301327,0.00097469136,0.68274367,0.0038832172,0.39316902,0.026924755
0.051,25357.645,-42088.684,10300.72,479.34616,478.65146,477.1268,0.61222064,0.00081377866,0.6818644,0.0037795326,0.39264223,0.026771577
0.0515,25401.365,-41971.92,10330.768,479.34616,478.65146,477.1268,0.6116756,0.0008468837,0.6812817,0.0038652753,0.3922686,0.026746681
0.052,25487.332,-41767.023,10383.663,479.34616,478.65146,476.52164,0.6109445,0.0010951131,0.6805345,0.0042043757,0.3917536,0.02682497
0.0525,25550.152,-41626.07,10417.4,479.34616,478.65146,476.52164,0.61057645,0.0013712281,0.68018186,0.0045418786,0.39148307,0.02694484
0.053,25639.043,-41436.047,10453.968,479.34616,478.65146,476.52164,0.6102796,0.0018875507,0.6799429,0.005139622,0.39124292,0.027194964
0.0535,25687.588,-41338.426,10463.131,479.34616,478.65146,476.52164,0.610274,0.002253954,0.6799941,0.0055471677,0.39121208,0.027383987
0.054,25734.832,-41254.06,10447.084,479.34616,478.65146,476.52164,0.61054885,0.0027427766,0.6803699,0.0060816095,0.3913633,0.027653769
0.0545,25745.408,-41244.664,10415.688,479.34616,478.65146,476.52164,0.61089635,0.002998233,0.68078357,0.0063392418,0.3915812,0.027798513
0.055,25726.469,-41300.547,10343.374,479.34616,478.65146,476.52164,0.6115722,0.0031935559,0.6815495,0.006517329,0.39203227,0.027925478
0.0555,25691.566,-41378.863,10284.586,479.34616,478.65146,476.52164,0.6120694,0.0031881481,0.68208635,0.006479687,0.392375,0.027935755
0.056,25613.182,-41539.742,10193.497,479.34616,478.65146,476.52164,0.6127727,0.0029874397,0.6828045,0.006193487,0.39287263,0.027831385
0.0565,25550.3,-41661.234,10138.345,479.34616,478.65146,476.52164,0.61314684,0.002723821,0.68315923,0.005874067,0.39314756,0.027688362
0.057,25454.514,-41836.656,10074.812,479.34616,478.65146,476.52164,0.6134731,0.0021985094,0.6834209,0.005270616,0.39341012,0.027389778
0.0575,25398.355,-41933.22,10050.002,479.34616,478.65146,476.52164,0.61350214,0.0018054023,0.6833894,0.00483637,0.39346042,0.027157372
0.058,25338.648,-42025.33,10043.571,479.34616,478.65146,476.52164,0.61325336,0.0012351656,0.6830358,0.004230212,0.39333475,0.02680464
0.0585,25320.898,-42043.66,10060.013,479.34616,478.65146,476.52164,0.6129113,0.0009147687,0.6826238,0.0039062295,0.39312625,0.02659401
0.059,25332.549,-42003.53,10111.816,478.58334,478.65146,476.52164,0.6122055,0.00058886025,0.6818268,0.0036054074,0.39267024,0.026354562
0.0595,25365.836,-41936.266,10159.863,478.58334,478.65146,476.52164,0.6116703,0.0005017198,0.68124163,0.0035510324,0.39230898,0.026263122
0.06,25447.416,-41790.824,10241.459,478.58334,478.65146,476.52164,0.6108723,0.00057266897,0.68040735,0.003693651,0.3917593,0.026240163
0.0605,25515.398,-41676.227,10294.548,478.58334,478.65146,476.52164,0.6104134,0.00074408733,0.67994934,0.0039212424,0.39143386,0.02629785
0.061,25632.281,-41525.52,10365.053,478.58334,478.65146,476.52164,0.6011385,0.0010629192,0.66954756,0.004245906,0.3861111,0.025986724
0.0615,25697.088,-41428.902,10392.257,478.58334,478.65146,476.52164,0.59434515,0.0013167453,0.6618767,0.0044942372,0.38222536,0.02577218
0.062,25773.662,-41330.504,10403.418,478.58334,478.65146,476.52164,0.58537126,0.0016836845,0.6517278,0.004840206,0.37712947,0.025500242
0.0625,25806.156,-41305.73,10388.73,478.58334,478.65146,476.52164,0.5801206,0.0018739669,0.6457805,0.0050082454,0.37417933,0.025326997
0.063,25821.389,-41338.383,10336.1,478.58334,478.65146,476.52164,0.5732049,0.0020403774,0.6379131,0.005104313,0.37033418,0.025039475
0.0635,25807.818,-41404.633,10285.308,478.58334,478.65146,476.52164,0.5691344,0.002038639,0.633259,0.00504204,0.36809608,0.024811702
0.064,25754.31,-41556.152,10196.044,478.58334,478.1278,476.52164,0.56366116,0.0018547218,0.6269702,0.004751071,0.36511308,0.024399571
0.0645,25701.254,-41678.17,10134.244,478.58334,478.1278,476.52164,0.56033283,0.0016160727,0.623132,0.004436606,0.36330858,0.024076404
0.065,25607.742,-41864.832,10049.715,478.58334,478.1278,476.52164,0.5556752,0.0011224824,0.6177466,0.0038301742,0.36077717,0.02353212
0.0655,25545.574,-41975.31,10004.043,478.58334,478.1278,476.52164,0.552724,0.0007373424,0.61433274,0.003376872,0.35915864,0.023145633
0.066,25468.797,-42094.777,9957.644,478.58334,478.1278,476.52164,0.5484473,0.00014461593,0.6093996,0.002702973,0.35678023,0.022565054
0.0665,25435.965,-42132.523,9943.647,478.58334,478.1278,476.52164,0.54567844,-0.00021583738,0.6062189,0.0023038369,0.3552134,0.022200534
0.067,25421.303,-42116.613,9949.17,478.58334,478.1278,476.52164,0.54165095,-0.0006441765,0.60162413,0.0018477062,0.35289672,0.021723993
0.0675,25435.627,-42058.434,9968.999,478.58334,478.1278,476.52164,0.53907454,-0.00082657847,0.598708,0.0016667945,0.35139284,0.021470314
0.068,25490.09,-41911.793,10016.274,478.58334,478.1278,476.52164,0.5354452,-0.00091921375,0.59462774,0.0016021738,0.3492475,0.021203762
0.0685,25543.86,-41786.54,10053.608,478.58334,478.1278,476.52164,0.53322697,-0.0008589276,0.59215134,0.001692949,0.34792516,0.021104211
0.069,25638.52,-41583.61,10107.327,478.58334,478.1278,476.52164,0.53026986,-0.00060682674,0.5888754,0.001993182,0.34616002,0.021060584
0.0695,25701.984,-41454.97,10135.822,478.58334,478.1278,476.57712,0.52858,-0.0003619989,0.5870132,0.002268473,0.34515548,0.021087768
0.07,25782.852,-41299.3,10159.591,478.58334,478.1278,476.57712,0.5264935,5.661847e-05,0.58471847,0.0027198577,0.3439331,0.021178491
0.0705,25820.045,-41233.184,10159.368,478.58334,478.1278,476.57712,0.5253958,0.0003287044,0.5835077,0.003001643,0.34330845,0.02124896
0.071,25843.416,-41203.18,10131.141,478.58334,478.1278,476.57712,0.5241426,0.00065822917,0.58211046,0.0033239364,0.3426316,0.021329528
0.0715,25834.785,-41230.395,10094.986,478.58334,478.1278,476.57712,0.5235224,0.0007920613,0.58140314,0.0034372227,0.34232455,0.021345504
0.072,25784.934,-41334.207,10023.232,478.58334,478.1278,476.57712,0.5228108,0.00082808104,0.5805603,0.0034199017,0.34201142,0.021288116
0.0725,25730.695,-41436.527,9970.688,478.58334,478.1278,476.57712,0.522415,0.000735912,0.5800694,0.0032802552,0.34185517,0.021188961
0.073,25630.35,-41617.99,9896.835,478.58334,478.1278,476.57712,0.52182674,0.00043869697,0.5793196,0.002903099,0.3416214,0.020952187
0.0735,25560.436,-41742.402,9856.976,478.58334,478.1278,476.57712,0.5213816,0.00015757044,0.5787534,0.0025691155,0.3414255,0.0207461
0.074,25468.016,-41906.84,9818.981,478.58334,478.1278,476.57712,0.5205684,-0.00032282152,0.57774097,0.0020132246,0.34101975,0.02039349
0.0745,25422.9,-41986.934,9810.944,478.58334,478.1278,476.57712,0.5199057,-0.0006533738,0.5769443,0.001650857,0.3406588,0.020150678
0.075,25389.51,-42044.53,9826.765,478.58334,478.1278,476.57712,0.5187409,-0.0010866282,0.5755858,0.0011937898,0.33998206,0.019813797
0.0755,25392.895,-42037.105,9855.401,478.58334,478.1278,476.57712,0.5178788,-0.0012987115,0.57460374,0.0009812767,0.33945698,0.019627562
0.076,25436.8,-41961.035,9919.703,479.45386,478.1278,476.57712,0.516527,-0.0014623126,0.5730999,0.0008411262,0.3386086,0.019432504
0.0765,25488.707,-41874.83,9971.43,479.45386,478.1278,476.57712,0.51564074,-0.0014571212,0.572135,0.0008757582,0.33804044,0.01936751
0.077,25587.748,-41710.875,10050.8125,479.45386,478.1278,476.57712,0.514433,-0.0012833815,0.57084453,0.0011065596,0.33725384,0.019368121
0.0775,25658.621,-41592.125,10097.767,479.45386,478.1278,476.57712,0.51375854,-0.0010740464,0.5701395,0.0013565598,0.33681035,0.019426739
0.078,25757.09,-41426.32,10147.759,479.45386,478.1278,476.57712,0.5130075,-0.000669664,0.56937486,0.0018158987,0.336316,0.019577105
0.0785,25810.191,-41338.91,10162.109,479.45386,478.1278,476.57712,0.5126992,-0.0003759821,0.5690741,0.0021362463,0.33611658,0.019699547
0.079,25862.184,-41263.4,10150.226,479.45386,478.1278,476.57712,0.5125169,3.7332833e-05,0.56892014,0.0025649166,0.33601516,0.019879296
0.0795,25875.055,-41257.14,10120.206,479.45386,478.1278,476.57712,0.51256484,0.00025267957,0.56898457,0.0027773553,0.33606595,0.019974675
0.08,25858.021,-41312.535,10046.582,479.45386,478.1278,476.57712,0.51281345,0.0004390963,0.5692478,0.0029383136,0.33627278,0.020049423
0.0805,25823.2,-41385.195,9983.079,479.45386,478.1278,476.57712,0.51304203,0.00045649812,0.5694739,0.0029267261,0.33646056,0.02004243
0.081,25743.455,-41529.055,9878.183,479.45386,478.73187,476.57712,0.5133777,0.00031992217,0.5697801,0.0027336618,0.33674592,0.019940726
0.0815,25679.719,-41634.984,9809.62,479.45386,478.73187,476.57712,0.51354045,0.00013290494,0.56990415,0.002505428,0.33689842,0.019816568
0.082,25584.748,-41783.04,9719.523,479.45386,478.73187,476.57712,0.5136141,-0.00024729597,0.5698945,0.002069842,0.3370122,0.019567125
0.0825,25531.105,-41859.043,9672.457,479.45386,478.73187,476.57712,0.5135205,-0.00053212326,0.5697337,0.0017584377,0.3369887,0.01937668
0.083,25477.09,-41916.98,9627.11,479.45386,478.73187,476.57712,0.51315486,-0.00093894446,0.56925935,0.0013332313,0.33679086,0.019092014
0.0835,25462.754,-41910.45,9615.758,479.45386,478.73187,476.57712,0.5127761,-0.0011587115,0.5688098,0.0011172645,0.33655864,0.018924693
0.084,25475.87,-41831.055,9627.354,479.45386,478.73187,476.57712,0.5120655,-0.0013590851,0.56800616,0.0009456824,0.33609837,0.018739128
0.0845,25506.752,-41737.32,9651.418,479.45386,478.73187,476.57712,0.5115463,-0.0013873007,0.567439,0.00095035386,0.3357504,0.018672045
0.085,25580.518,-41553.727,9702.397,479.45386,478.73187,476.57712,0.51080054,-0.0012691221,0.56664544,0.0011385954,0.33523443,0.018665541
0.0855,25641.836,-41416.57,9739.259,479.45386,478.73187,476.57712,0.51037437,-0.0010844609,0.5662125,0.0013706397,0.33493412,0.01872109
0.086,25738.2,-41214.645,9785.635,479.45386,478.73187,476.57712,0.50992614,-0.0006941416,0.5657871,0.0018308273,0.33460796,0.01887611
0.0865,25796.89,-41097.605,9803.78,479.45386,478.73187,476.57486,0.5097858,-0.00039133866,0.5656809,0.0021736969,0.3344977,0.01901038
0.087,25863.602,-40971.45,9804.307,479.45386,478.73187,476.57486,0.50983137,5.6727906e-05,0.56579715,0.0026673041,0.33451167,0.019222533
0.0875,25888.36,-40930.246,9785.224,479.45386,478.73187,476.57486,0.5100228,0.0003146989,0.5660408,0.0029405998,0.3346365,0.019349154
0.088,25891.092,-40940.707,9729.6,479.45386,478.73187,476.57486,0.5104991,0.0005865027,0.56658936,0.0032051057,0.33496463,0.019481473
0.0885,25869.46,-40994.12,9678.727,479.45386,478.73187,476.57486,0.5108949,0.0006632613,0.56702185,0.0032609878,0.33524573,0.019515546
0.089,25805.473,-41130.0,9592.07,479.45386,478.73187,476.57486,0.5115119,0.00061082275,0.5676632,0.0031524207,0.3356936,0.01947141
0.0895,25746.582,-41244.684,9534.686,479.45386,478.73187,476.57486,0.51187724,0.00046502415,0.5680237,0.002961026,0.33596745,0.01937828
0.09,25646.791,-41426.0,9460.967,479.45386,478.73187,476.57486,0.5122657,0.000112680864,0.5683737,0.002537796,0.33627537,0.01915723
0.0905,25581.857,-41537.062,9425.818,479.45386,478.73187,476.57486,0.51237935,-0.00018143909,0.5684435,0.0022007062,0.3363825,0.018970564
0.091,25501.852,-41663.754,9400.548,479.45386,478.73187,476.57486,0.5122979,-0.00064822775,0.5682784,0.0016862995,0.33636716,0.01866541
0.0915,25467.688,-41710.2,9403.686,479.45386,478.73187,476.57486,0.51207745,-0.00093643164,0.56799716,0.0013808863,0.33623785,0.018467534
0.092,25453.22,-41713.25,9437.996,479.45386,478.73187,476.57486,0.511539,-0.0012705235,0.5673709,0.0010436382,0.3358893,0.018215688
0.0925,25469.686,-41671.477,9477.886,479.45386,478.73187,476.57486,0.5110836,-0.0014005946,0.5668661,0.00092695374,0.33558172,0.018095149
