Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.355,227828.84,203776.22,230768.53,806.04865,652.9531,899.54895,44.463055,14.651489,47.306732,7.862058,8.472225,21.43021
0.3555,217611.5,193073.69,222051.53,806.04865,652.9531,899.54895,42.592686,14.283918,45.42478,8.09103,9.505686,19.035847
0.356,209552.52,184858.78,214555.39,806.04865,652.9531,899.54895,41.3909,13.888601,44.185314,8.066216,10.126062,17.367823
0.3565,195825.6,170668.77,201376.48,806.04865,652.9531,899.54895,39.62432,13.081481,42.30935,7.7892737,10.908041,14.766345
0.357,185689.98,159980.47,191653.52,806.04865,652.9531,899.54895,38.455563,12.402735,41.031956,7.4680157,11.309387,12.973806
0.3575,169201.95,142411.19,176123.11,806.04865,652.9531,899.54895,36.69447,11.187179,39.06469,6.824253,11.698864,10.218481
0.358,157498.34,129959.62,165302.22,806.04865,652.9531,899.54895,35.507233,10.259824,37.720253,6.309247,11.798806,8.360143
0.3585,139194.3,110705.625,148526.16,806.04865,652.9531,607.44977,33.702538,8.729879,35.66449,5.4353523,11.708804,5.582583
0.359,126695.19,97751.48,137041.77,806.04865,652.9531,607.44977,32.49197,7.6418176,34.27578,4.7958183,11.495707,3.7647767
0.3595,107808.984,78439.78,119485.79,806.04865,652.9531,607.44977,30.68856,5.9431076,32.181637,3.7640839,10.978595,1.1226528
0.36,95254.46,65724.25,107646.78,806.04865,652.9531,607.44977,29.510967,4.7806067,30.789408,3.0336137,10.51966,-0.5714638
0.3605,76585.02,46909.156,89819.945,806.04865,652.9531,607.44977,27.811066,3.0055783,28.728056,1.8806045,9.68258,-3.0039935
0.361,64249.414,34519.895,77936.51,806.04865,652.9531,607.44977,26.734705,1.8033667,27.386,1.0749587,9.03592,-4.55648
0.3615,45858.26,16125.053,60109.535,806.04865,652.9531,607.44977,25.220724,-0.029416766,25.445274,-0.19180374,7.9450917,-6.7737536
0.362,33629.72,3976.0469,48176.01,806.04865,652.9531,607.44977,24.286589,-1.273294,24.211756,-1.080014,7.1417646,-8.176379
0.3625,15260.415,-14106.462,30080.148,806.04865,652.9531,607.44977,23.00735,-3.177769,22.465137,-2.487762,5.827323,-10.174422
0.363,2969.2253,-26095.0,17827.049,806.04865,652.9531,607.44977,22.240229,-4.47713,21.373072,-3.4810894,4.879959,-11.438025
0.3635,-15573.881,-44027.277,-865.0938,806.04865,652.9531,607.44977,21.221386,-6.4798975,19.844528,-5.0582924,3.3467777,-13.232272
0.364,-28021.72,-55973.664,-13512.221,806.04865,652.9531,607.44977,20.629002,-7.8542104,18.896898,-6.1691203,2.246355,-14.357187
0.3645,-46804.375,-73870.12,-32684.611,806.04865,652.9531,607.44977,19.864162,-9.979374,17.578062,-7.9225755,0.47158816,-15.925587
0.365,-59357.45,-85744.664,-45552.496,806.04865,652.9531,607.44977,19.429562,-11.436254,16.764423,-9.147114,-0.7920819,-16.88334
0.3655,-78105.36,-103340.36,-64909.133,806.04865,652.9531,607.44977,18.881222,-13.6747,15.637767,-11.0605955,-2.8003647,-18.1701
0.366,-90454.664,-114828.4,-77804.7,806.04865,652.9531,607.44977,18.57828,-15.194138,14.946138,-12.382663,-4.2061167,-18.916649
0.3665,-108594.77,-131522.64,-97028.8,338.62714,652.9531,607.44977,18.210726,-17.496899,13.993059,-14.424354,-6.394304,-19.857237
0.367,-120353.97,-142207.78,-109677.01,338.62714,652.9531,607.44977,18.020626,-19.038374,13.411765,-15.816792,-7.894493,-20.35782
0.3675,-137380.17,-157463.77,-128217.93,338.62714,652.9531,607.44977,17.815378,-21.341074,12.61897,-17.936935,-10.185474,-20.911644
0.368,-148263.67,-167080.5,-140188.84,338.62714,652.9531,607.44977,17.73025,-22.860636,12.142637,-19.361557,-11.727239,-21.149986
0.3685,-163790.4,-180629.66,-157422.1,338.62714,652.9531,607.44977,17.68127,-25.101377,11.509313,-21.497807,-14.0348425,-21.300516
0.369,-173557.38,-189054.44,-168376.17,338.62714,652.9531,607.44977,17.700901,-26.560284,11.1426525,-22.911219,-15.557012,-21.271
0.3695,-187257.9,-200732.16,-183943.6,338.62714,652.9531,607.44977,17.809505,-28.681454,10.68082,-24.998215,-17.796362,-21.04077
0.37,-195737.52,-207850.62,-193714.14,338.62714,652.9531,607.44977,17.935234,-30.043392,10.43561,-26.358072,-19.248184,-20.770493
0.3705,-207454.69,-217497.64,-207401.83,338.62714,652.9531,607.44977,18.210382,-31.99318,10.169993,-28.336737,-21.351477,-20.203266
0.371,-214586.45,-223231.23,-215849.05,338.62714,652.9531,607.44977,18.454916,-33.224224,10.066047,-29.60721,-22.695505,-19.725431
0.3715,-224244.03,-230782.7,-227456.81,338.62714,652.9531,607.44977,18.91415,-34.95905,10.029981,-31.429167,-24.61827,-18.87278
0.372,-229970.94,-235115.48,-234474.9,338.62714,359.15753,607.44977,19.288002,-36.034138,10.092542,-32.58356,-25.831156,-18.227554
0.3725,-237476.34,-240551.88,-243937.56,338.62714,359.15753,607.44977,19.955976,-37.521183,10.327012,-34.222244,-27.542416,-17.164663
0.373,-241758.86,-243463.25,-249566.11,338.62714,359.15753,607.44977,20.47708,-38.425747,10.582495,-35.253227,-28.613657,-16.401024
0.3735,-247127.47,-246769.8,-257059.61,338.62714,359.15753,607.44977,21.380608,-39.652405,11.121188,-36.71231,-30.121859,-15.192221
0.374,-250031.81,-248291.08,-261469.06,338.62714,359.15753,607.44977,22.066603,-40.387577,11.585677,-37.631615,-31.067842,-14.348441
0.3745,-253442.84,-249624.23,-267286.97,338.62714,359.15753,607.44977,23.22528,-41.37477,12.438054,-38.940235,-32.40854,-13.028651
0.375,-255138.27,-249940.14,-270681.6,338.62714,359.15753,607.44977,24.082558,-41.96318,13.105655,-39.77162,-33.256783,-12.112318
0.3755,-256902.05,-249658.98,-275122.6,338.62714,359.15753,607.44977,25.48876,-42.756393,14.244236,-40.96604,-34.460667,-10.668864
0.376,-257613.42,-249023.3,-277683.66,338.62714,359.15753,403.88538,26.499882,-43.23353,15.084837,-41.731297,-35.221092,-9.659222
0.3765,-258066.84,-247472.39,-280954.66,338.62714,359.15753,403.88538,28.105856,-43.885513,16.44757,-42.83586,-36.29424,-8.061605
0.377,-257993.62,-246071.05,-282749.9,338.62714,359.15753,403.88538,29.222548,-44.282597,17.411406,-43.542713,-36.95742,-6.9360304
0.3775,-257340.02,-243444.44,-284818.28,338.62714,359.15753,403.88538,30.943274,-44.824387,18.91661,-44.55242,-37.85831,-5.1488094
0.378,-256528.12,-241346.22,-285733.47,338.62714,359.15753,403.88538,32.103733,-45.14976,19.94788,-45.185875,-38.383125,-3.889398
0.3785,-254683.45,-237647.17,-286316.4,338.62714,359.15753,403.88538,33.840946,-45.57486,21.519096,-46.0628,-39.033234,-1.9129611
0.379,-252987.97,-234772.72,-286123.78,338.62714,359.15753,403.88538,34.984337,-45.809906,22.575947,-46.591084,-39.36306,-0.54830307
0.3795,-249663.8,-229770.42,-284887.16,338.62714,359.15753,403.88538,36.660423,-46.073956,24.16602,-47.284084,-39.688046,1.5468148
0.38,-246877.58,-225927.4,-283396.97,338.62714,359.15753,403.88538,37.746994,-46.18246,25.226631,-47.672626,-39.78833,2.9625025
0.3805,-241795.06,-219350.28,-280134.75,338.62714,359.15753,403.88538,39.326775,-46.230026,26.816881,-48.136055,-39.766403,5.086217
0.381,-237793.75,-214417.1,-277280.97,338.62714,359.15753,403.88538,40.345802,-46.1799,27.876408,-48.363274,-39.64059,6.4914403
0.3815,-230893.62,-206227.28,-272037.84,338.62714,359.15753,403.88538,41.828644,-45.978455,29.4651,-48.580124,-39.292774,8.568106
0.382,-225733.05,-200286.92,-267957.06,338.62714,359.15753,403.88538,42.787853,-45.76045,30.52258,-48.64479,-38.959297,9.927959
0.3825,-217263.0,-190766.52,-261080.83,338.62714,359.15753,403.88538,44.18771,-45.317825,32.10272,-48.62862,-38.321426,11.917699
0.383,-211215.02,-184095.08,-256067.53,338.62714,359.15753,403.88538,45.09463,-44.951298,33.1474,-48.547405,-37.810944,13.20944
0.3835,-201699.94,-173760.69,-248023.8,338.62714,359.15753,403.88538,46.410732,-44.309555,34.69007,-48.32789,-36.91858,15.095261
0.384,-195150.31,-166747.22,-242368.95,338.62714,359.15753,403.88538,47.253933,-43.829826,35.69437,-48.12048,-36.2389,16.31637
0.3845,-185143.78,-156184.72,-233520.6,629.1158,359.15753,403.88538,48.452915,-43.044262,37.14954,-47.72205,-35.088993,18.090008
0.385,-178402.16,-149179.67,-227403.45,629.1158,359.15753,403.88538,49.19808,-42.48325,38.0761,-47.398857,-34.230316,19.227657
0.3855,-168230.52,-138787.66,-217909.83,629.1158,359.15753,403.88538,50.218346,-41.588005,39.387356,-46.825806,-32.80391,20.84665
0.386,-161417.48,-131945.12,-211358.48,629.1158,359.15753,403.88538,50.8228,-40.95465,40.201916,-46.382145,-31.76207,21.852053
0.3865,-151125.61,-121786.97,-201169.2,629.1158,359.15753,403.88538,51.604534,-39.944653,41.326694,-45.61787,-30.074324,23.230207
0.387,-144189.67,-115054.97,-194118.98,629.1158,359.15753,403.88538,52.037,-39.22765,42.01011,-45.039608,-28.874943,24.053001
0.3875,-133614.25,-104957.055,-183147.1,629.1158,359.15753,403.88538,52.549416,-38.078213,42.93622,-44.065964,-26.989265,25.126902
0.388,-126422.76,-98192.93,-175575.64,629.1158,359.15753,403.88538,52.8036,-37.260212,43.489456,-43.345512,-25.686766,25.73299
0.3885,-115414.42,-87975.7,-163868.84,629.1158,359.15753,403.88538,53.06268,-35.95104,44.228577,-42.16132,-23.68591,26.474678
0.389,-107944.97,-81123.734,-155867.14,629.1158,359.15753,403.88538,53.16154,-35.02588,44.66439,-41.307755,-22.333574,26.863436
0.3895,-96626.22,-70837.7,-143660.66,629.1158,683.4215,403.88538,53.21044,-33.570026,45.23694,-39.94393,-20.297134,27.295046
0.39,-89068.62,-64033.574,-135458.38,629.1158,683.4215,403.88538,53.184772,-32.56123,45.56617,-38.98731,-18.943092,27.489805
0.3905,-77850.555,-54034.785,-123196.97,629.1158,683.4215,403.88538,53.06598,-31.011349,45.98196,-37.497135,-16.918621,27.653833
0.391,-70538.05,-47591.35,-115135.53,629.1158,683.4215,403.88538,52.935505,-29.965927,46.205345,-36.477093,-15.573575,27.683123
0.3915,-59970.598,-38410.78,-103346.73,629.1158,683.4215,403.88538,52.663525,-28.399118,46.453873,-34.922985,-13.559422,27.614477
0.392,-53276.215,-32691.701,-95752.06,629.1158,683.4215,403.88538,52.42736,-27.367886,46.556896,-33.87916,-12.217495,27.486317
0.3925,-43879.875,-24823.867,-84835.63,629.1158,683.4215,403.88538,51.982483,-25.857183,46.60843,-32.31258,-10.20649,27.16441
0.393,-38092.844,-20098.842,-77906.414,629.1158,683.4215,705.30133,51.62094,-24.8814,46.569714,-31.272442,-8.872135,26.859287
0.3935,-30163.953,-13826.257,-68066.77,629.1158,683.4215,705.30133,50.969334,-23.471247,46.396408,-29.724144,-6.8902826,26.25902
0.394,-25374.678,-10183.409,-61884.402,629.1158,683.4215,705.30133,50.458645,-22.568897,46.201702,-28.701902,-5.590198,25.761002
0.3945,-18896.795,-5486.2393,-53179.742,629.1158,683.4215,705.30133,49.57612,-21.27165,45.78935,-27.185253,-3.691672,24.867352
0.395,-15028.977,-2836.041,-47750.855,629.1158,683.4215,705.30133,48.90987,-20.441483,45.435886,-26.186216,-2.468298,24.176115
0.3955,-9859.187,478.5425,-40161.887,629.1158,683.4215,705.30133,47.802097,-19.246315,44.793377,-24.709593,-0.7100217,23.0014
0.396,-6823.045,2266.1758,-35477.793,629.1158,683.4215,705.30133,46.996464,-18.483107,44.29457,-23.743597,0.4001608,22.136106
0.3965,-2879.753,4324.0024,-29050.602,629.1158,683.4215,705.30133,45.70154,-17.390453,43.448353,-22.328672,1.9611523,20.728624
0.397,-669.87524,5269.9414,-25194.28,629.1158,683.4215,705.30133,44.787704,-16.70173,42.823925,-21.413841,2.9293733,19.727468
0.3975,1962.4441,5995.9033,-20123.293,629.1158,683.4215,705.30133,43.35496,-15.736582,41.80434,-20.095642,4.2756205,18.139297
0.398,3218.0671,5980.742,-17264.19,629.1158,683.4215,705.30133,42.36532,-15.146484,41.072464,-19.260122,5.1036205,17.02928
0.3985,4263.614,5125.8076,-13839.414,629.1158,683.4215,705.30133,40.835873,-14.353444,39.900723,-18.083155,6.2428246,15.2924
0.399,4347.496,3955.6904,-12174.911,629.1158,683.4215,705.30133,39.79013,-13.894569,39.071785,-17.356016,6.931872,14.084215
0.3995,3479.5564,1232.365,-10666.443,629.1158,683.4215,705.30133,38.183743,-13.321964,37.7582,-16.36145,7.85623,12.193564
0.4,2209.1624,-1254.7621,-10345.328,629.1158,683.4215,705.30133,37.087627,-13.022145,36.83607,-15.766848,8.394095,10.884019
0.4005,-754.3326,-6008.341,-10913.147,552.287,683.4215,705.30133,35.40452,-12.702788,35.383083,-14.983223,9.074609,8.851619
0.401,-3428.5383,-9847.35,-11993.611,552.287,683.4215,705.30133,34.256016,-12.5767975,34.368965,-14.534927,9.438235,7.4544463
0.4015,-8446.65,-16556.77,-14648.558,552.287,683.4215,705.30133,32.493023,-12.517103,32.782135,-13.975268,9.839424,5.303445
0.402,-12423.708,-21619.201,-17084.799,552.287,683.4215,705.30133,31.292933,-12.561444,31.683174,-13.677542,10.005419,3.8392637
0.4025,-19263.064,-30008.914,-21688.12,552.287,683.4215,705.30133,29.460049,-12.748581,29.977951,-13.342994,10.0905,1.6163075
0.403,-24351.652,-36075.418,-25354.012,552.287,683.4215,705.30133,28.22021,-12.949453,28.806793,-13.193425,10.035311,0.12676238
0.4035,-33027.33,-45614.57,-32028.764,552.287,683.4215,705.30133,25.694506,-13.37103,26.530165,-13.09297,9.304431,-2.2496629
0.404,-39463.71,-53173.586,-36990.03,552.287,683.4215,705.30133,24.411816,-13.789551,25.29534,-13.122013,9.002188,-3.89045
0.4045,-49256.582,-64372.586,-44721.703,552.287,683.4215,705.30133,22.357391,-14.464783,23.306793,-13.218771,8.272477,-6.260238
0.405,-55726.734,-71622.98,-49906.953,552.287,683.4215,705.30133,20.94041,-14.938147,21.917206,-13.308791,7.6347823,-7.753525
0.4055,-65228.793,-82152.29,-57548.844,552.287,683.4215,705.30133,18.802774,-15.675483,19.782629,-13.472963,6.5000587,-9.852323
0.406,-71406.2,-88984.52,-62504.496,552.287,375.77255,705.30133,17.398676,-16.189186,18.352465,-13.603427,5.6543007,-11.152373
0.4065,-80506.266,-99051.336,-69788.875,552.287,375.77255,705.30133,15.3640785,-16.997276,16.238317,-13.841698,4.282991,-12.957221
0.407,-86529.68,-105696.76,-74650.766,552.287,375.77255,705.30133,14.07352,-17.564602,14.870749,-14.0386,3.3188324,-14.068662
0.4075,-95648.43,-115645.88,-82183.375,552.287,375.77255,705.30133,12.261991,-18.470636,12.907232,-14.413244,1.8152821,-15.605157
0.408,-101872.19,-122331.87,-87499.62,552.287,375.77255,705.30133,11.1480665,-19.11711,11.668212,-14.727476,0.7849727,-16.555445
0.4085,-111558.26,-132574.98,-96093.83,552.287,375.77255,705.30133,9.632597,-20.167427,9.925056,-15.312948,-0.79768497,-17.882332
0.409,-118320.836,-139630.75,-102298.91,552.287,375.77255,705.30133,8.726957,-20.9292,8.843025,-15.787094,-1.8805289,-18.709433
0.4095,-129002.99,-150653.19,-112374.91,552.287,375.77255,705.30133,7.5292177,-22.176735,7.340593,-16.63225,-3.554549,-19.87263
0.41,-136515.52,-158312.03,-119617.34,552.287,375.77255,328.3034,6.8325796,-23.082436,6.418713,-17.287827,-4.7092495,-20.596863
0.4105,-148356.89,-170225.12,-131271.16,552.287,375.77255,328.3034,5.9352465,-24.552021,5.1487823,-18.408606,-6.509354,-21.60082
0.411,-156597.05,-178390.0,-139549.89,552.287,375.77255,328.3034,5.431233,-25.60355,4.37295,-19.244766,-7.7566724,-22.209526
0.4115,-169374.53,-190867.06,-152649.6,552.287,375.77255,328.3034,4.807448,-27.276857,3.3085032,-20.622864,-9.699549,-23.018816
0.412,-178087.3,-199262.1,-161745.23,552.287,375.77255,328.3034,4.4778595,-28.449396,2.661416,-21.615433,-11.039713,-23.480843
0.4125,-191301.34,-211857.6,-175719.38,552.287,375.77255,328.3034,4.105526,-30.275564,1.7823073,-23.196098,-13.108906,-24.043945
0.413,-200122.3,-220175.55,-185124.47,552.287,375.77255,328.3034,3.9368918,-31.526098,1.2580147,-24.298077,-14.518706,-24.324743
0.4135,-213204.06,-232383.27,-199149.52,552.287,375.77255,328.3034,3.8025134,-33.42814,0.5713534,-26.00378,-16.662107,-24.595991
0.414,-221736.39,-240246.73,-208345.38,552.287,375.77255,328.3034,3.7937956,-34.701164,0.18642643,-27.164436,-18.096195,-24.673456
0.4145,-234092.11,-251482.02,-221793.97,552.287,375.77255,328.3034,3.9074917,-36.592278,-0.26758108,-28.923222,-20.238398,-24.63829
0.415,-241970.67,-258526.77,-230491.42,552.287,375.77255,328.3034,4.074344,-37.830837,-0.4793793,-30.099936,-21.645319,-24.520985
0.4155,-253166.72,-268348.53,-243096.77,552.287,375.77255,328.3034,4.4739614,-39.64021,-0.6459921,-31.862946,-23.715416,-24.21164
0.416,-260200.2,-274381.44,-251205.75,552.287,375.77255,328.3034,4.8494987,-40.808018,-0.6479484,-33.033707,-25.0615,-23.929583
0.4165,-270116.53,-282677.8,-262951.78,552.287,375.77255,328.3034,5.5854163,-42.49938,-0.47668225,-34.782505,-27.03067,-23.40298
0.417,-276327.4,-287734.38,-270535.16,552.287,375.77255,328.3034,6.198644,-43.586636,-0.2434652,-35.94481,-28.312754,-22.995888
0.4175,-285105.25,-294671.5,-281605.7,552.287,375.77255,328.3034,7.3043294,-45.162346,0.2883025,-37.686256,-30.196478,-22.302847
0.418,-290633.94,-298904.16,-288817.06,552.287,375.77255,328.3034,8.164302,-46.178883,0.76026237,-38.847843,-31.434769,-21.788414
0.4185,-298500.6,-304714.66,-299404.16,358.8458,375.77255,328.3034,9.630261,-47.66142,1.6355057,-40.59322,-33.269478,-20.930258
0.419,-303482.28,-308252.9,-306295.84,358.8458,375.77255,328.3034,10.7171545,-48.62344,2.3225658,-41.757576,-34.481487,-20.292643
0.4195,-310547.62,-313064.78,-316302.4,358.8458,375.77255,328.3034,12.492126,-50.028133,3.493259,-43.499958,-36.281094,-19.229425
0.42,-314952.78,-315923.4,-322677.78,358.8458,375.77255,328.3034,13.75795,-50.93833,4.357675,-44.65263,-37.464497,-18.438587
0.4205,-320995.6,-319613.3,-331647.8,358.8458,375.77255,328.3034,15.759927,-52.253155,5.7646365,-46.35357,-39.196762,-17.119183
0.421,-324562.7,-321607.8,-337135.75,358.8458,375.77255,328.3034,17.14876,-53.087986,6.7695045,-47.459976,-40.313168,-16.146141
0.4215,-329048.47,-323755.53,-344465.38,358.8458,375.77255,328.3034,19.297634,-54.263355,8.3675165,-49.060204,-41.901283,-14.550294
0.422,-331367.03,-324537.78,-348662.06,358.8458,375.77255,328.3034,20.764254,-54.981388,9.489725,-50.077625,-42.893017,-13.396695
0.4225,-333694.0,-324599.5,-353807.75,358.8458,375.77255,328.3034,23.004456,-55.944122,11.2543335,-51.5127,-44.258522,-11.553603
0.423,-334422.2,-323840.22,-356421.25,358.8458,375.77255,328.3034,24.522812,-56.499573,12.483197,-52.403004,-45.080162,-10.255088
0.4235,-334226.72,-321455.84,-359083.84,358.8458,375.77255,328.3034,26.834366,-57.187325,14.403866,-53.628887,-46.175316,-8.227527
0.424,-333233.88,-319038.28,-360027.0,358.8458,545.8877,328.3034,28.398014,-57.546856,15.734842,-54.369625,-46.810627,-6.8291984
0.4245,-330500.38,-314223.28,-360246.6,358.8458,545.8877,328.3034,30.776926,-57.93247,17.800316,-55.364613,-47.627514,-4.6771474
0.425,-327900.4,-310274.34,-359642.56,358.8458,545.8877,328.3034,32.383892,-58.089184,19.219841,-55.949715,-48.079964,-3.2105548
0.4255,-322949.12,-303356.25,-357693.22,358.8458,545.8877,328.3034,34.815556,-58.180058,21.400494,-56.71027,-48.625385,-0.96659833
0.426,-319015.88,-298153.84,-355736.72,358.8458,545.8877,328.3034,36.44619,-58.14793,22.880407,-57.13885,-48.896885,0.5557211
0.4265,-312274.06,-289578.84,-351849.84,358.8458,545.8877,328.3034,38.88815,-57.96823,25.121693,-57.660744,-49.160183,2.8779943
0.427,-307261.06,-283398.0,-348621.9,358.8458,545.8877,328.3034,40.501877,-57.762012,26.620584,-57.92488,-49.233784,4.447252
0.4275,-298991.22,-273467.6,-342791.34,358.8458,545.8877,328.3034,42.880543,-57.32538,28.859465,-58.186344,-49.179455,6.8211803
0.428,-292969.66,-266406.4,-338215.6,358.8458,545.8877,623.1856,44.424828,-56.94537,30.337482,-58.26453,-49.027,8.407334
0.4285,-283120.6,-255096.53,-330259.84,358.8458,545.8877,623.1856,46.662334,-56.23634,32.523506,-58.22621,-48.620583,10.769986
0.429,-275963.34,-247038.4,-324193.62,358.8458,545.8877,623.1856,48.09381,-55.664085,33.956833,-58.090816,-48.23036,12.318332
0.4295,-264254.75,-234101.2,-313903.16,358.8458,545.8877,623.1856,50.142708,-54.644375,36.07001,-57.714725,-47.476242,14.578187
0.43,-255762.22,-224878.97,-306238.4,358.8458,545.8877,623.1856,51.443455,-53.852463,37.454876,-57.344467,-46.870525,16.02894
0.4305,-241977.62,-210128.81,-293549.9,358.8458,545.8877,623.1856,53.30189,-52.491253,39.500443,-56.61293,-45.82744,18.108286
0.431,-232105.4,-199700.75,-284336.62,358.8458,545.8877,623.1856,54.482414,-51.468952,40.84549,-56.01083,-45.055832,19.426306
0.4315,-216345.4,-183252.22,-269499.8,358.8458,545.8877,623.1856,56.176575,-49.771538,42.837887,-54.94651,-43.804356,21.300896
0.432,-205284.78,-171827.06,-259018.97,358.8458,545.8877,623.1856,57.258232,-48.53897,44.14867,-54.138462,-42.915962,22.488287
0.4325,-188032.75,-154181.61,-242582.58,358.8458,545.8877,623.1856,58.817272,-46.559536,46.083385,-52.79674,-41.51332,24.18439
0.433,-176209.64,-142198.47,-231250.95,358.8458,545.8877,623.1856,59.81141,-45.16917,47.346756,-51.826538,-40.529274,25.265814
0.4335,-158205.44,-124107.7,-213849.92,358.8458,545.8877,623.1856,61.229465,-42.99944,49.18678,-50.27598,-38.977695,26.821745
0.434,-146132.34,-112081.414,-202058.0,358.8458,545.8877,623.1856,62.11848,-41.514496,50.36665,-49.187008,-37.884495,27.813004
0.4345,-128068.56,-94258.164,-184183.2,358.8458,545.8877,623.1856,63.35002,-39.25095,52.04766,-47.48156,-36.148045,29.22934
0.435,-116118.13,-82583.93,-172181.3,358.8458,545.8877,623.1856,64.09091,-37.727303,53.09752,-46.300526,-34.920803,30.11429
0.4355,-98384.8,-65437.934,-154080.69,358.8458,545.8877,623.1856,65.05986,-35.42974,54.549633,-44.465775,-32.97261,31.339378
0.436,-86690.64,-54259.95,-141951.2,779.21295,545.8877,623.1856,65.6012,-33.890686,55.427658,-43.199875,-31.607893,32.07236
0.4365,-69309.49,-37849.7,-123650.84,779.21295,545.8877,623.1856,66.24344,-31.569246,56.60261,-41.236492,-29.471918,33.03097
0.437,-57799.965,-27121.25,-111371.0,779.21295,545.8877,623.1856,66.55355,-30.012777,57.28933,-39.88318,-28.003727,33.566154
0.4375,-40606.676,-11301.048,-92836.58,779.21295,545.8877,623.1856,66.84185,-27.656519,58.175144,-37.78522,-25.753635,34.20784
0.438,-29183.424,-915.65826,-80423.305,779.21295,545.8877,623.1856,66.92095,-26.071568,58.673,-36.344162,-24.238306,34.528687
0.4385,-12137.39,14407.923,-61790.32,779.21295,545.8877,623.1856,66.88281,-23.671772,59.28777,-34.127045,-21.956757,34.857574
0.439,-883.004,24420.365,-49420.89,779.21295,545.8877,623.1856,66.76057,-22.063894,59.614037,-32.62011,-20.440594,34.982258
0.4395,15690.508,39029.855,-31091.652,779.21295,545.8877,623.1856,66.44914,-19.65414,59.983723,-30.331882,-18.173437,35.03872
0.44,26435.06,48403.195,-19113.725,779.21295,545.8877,623.1856,66.16384,-18.05921,60.15155,-28.80044,-16.670324,34.996784
0.4405,41919.32,61746.844,-1697.0851,779.21295,761.5693,623.1856,65.6279,-15.710244,60.286137,-26.512724,-14.419437,34.813923
0.441,51713.92,70056.19,9444.75,779.21295,761.5693,623.1856,65.20194,-14.185899,60.29595,-25.00513,-12.920289,34.615124
0.4415,65444.633,81474.375,25293.379,779.21295,761.5693,623.1856,64.45923,-11.985791,60.183662,-22.787617,-10.671571,34.18666
0.442,73873.37,88312.98,35215.516,779.21295,761.5693,623.1856,63.890915,-10.588369,60.020348,-21.346308,-9.1726465,33.812042
0.4425,85327.695,97321.09,49055.188,779.21295,761.5693,623.1856,62.924484,-8.610333,59.634354,-19.24973,-6.938461,33.09816
0.443,92140.51,102467.734,57560.586,779.21295,761.5693,623.1856,62.19874,-7.3764515,59.28006,-17.89959,-5.463659,32.5172
0.4435,101127.13,108909.12,69228.68,779.21295,761.5693,623.1856,60.980618,-5.6552315,58.59792,-15.9483,-3.2999473,31.480904
0.444,106319.32,112385.42,76293.93,779.21295,761.5693,623.1856,60.08234,-4.5940814,58.043697,-14.697316,-1.900456,30.68007
0.4445,112969.35,116455.19,85860.93,779.21295,761.5693,760.9501,58.60504,-3.1247764,57.066883,-12.894581,0.10788619,29.323204
0.445,116690.125,118464.805,91575.62,779.21295,761.5693,760.9501,57.538868,-2.2233338,56.32296,-11.741256,1.3760464,28.32194
0.4455,121275.58,120510.11,99181.56,779.21295,761.5693,760.9501,55.83039,-0.982031,55.07948,-10.084759,3.155209,26.694054
0.446,123700.555,121260.9,103616.78,779.21295,761.5693,760.9501,54.627224,-0.22472683,54.173534,-9.031652,4.2559576,25.535286
0.4465,126430.43,121501.234,109313.805,779.21295,761.5693,760.9501,52.747723,0.80413055,52.714447,-7.5341563,5.772956,23.707634
0.447,127638.81,121066.125,112449.89,779.21295,761.5693,760.9501,51.457607,1.4183618,51.683186,-6.5939283,6.6980247,22.43642
0.4475,128495.305,119491.164,116117.625,779.21295,761.5693,760.9501,49.48564,2.2241986,50.0624,-5.2822146,7.959011,20.463943
0.448,128395.4,117805.41,117838.14,779.21295,761.5693,760.9501,48.157787,2.6798687,48.939697,-4.478834,8.717419,19.107328
0.4485,127169.62,114270.01,119284.02,779.21295,761.5693,760.9501,46.158905,3.2311268,47.202797,-3.390854,9.733578,17.015413
0.449,125599.36,111213.625,119458.11,779.21295,761.5693,760.9501,44.82977,3.5056298,46.014347,-2.7488801,10.328861,15.583122
0.4495,122086.64,105551.31,118504.33,779.21295,761.5693,760.9501,42.84629,3.7678795,44.192646,-1.9187778,11.095802,13.381119
0.45,118962.2,101052.484,117048.0,779.21295,761.5693,760.9501,41.535603,3.8423362,42.95581,-1.4570781,11.517976,11.880014
0.4505,113123.05,93246.83,113641.016,779.21295,761.5693,760.9501,39.590904,3.800233,41.073112,-0.90547633,12.009745,9.583353
0.451,108488.21,87368.875,110570.1,779.21295,761.5693,760.9501,38.309917,3.6712012,39.80304,-0.63232106,12.241873,8.0275135
0.4515,100494.336,77627.21,104809.52,779.21295,761.5693,760.9501,36.420033,3.3315756,37.88305,-0.36351243,12.430399,5.6755157
0.452,94518.9,70572.695,100234.49,779.21295,761.5693,760.9501,35.182934,3.011798,36.598003,-0.27686018,12.452897,4.1009517
