Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0205,398.88617,-55073.54,-6593.637,366.5691,379.3451,431.75638,7.077291,-1.791594,-4.8175035,-5.464486,-4.1374917,1.4379663
0.021,990.9542,-54464.66,-6148.9775,366.5691,379.3451,431.75638,7.067857,-1.7612687,-4.7782893,-5.478474,-4.058913,1.5838741
0.0215,1877.2904,-53469.62,-5482.7017,366.5691,379.3451,431.75638,7.054084,-1.7130339,-4.7165656,-5.5019746,-3.9331474,1.7963772
0.022,2474.7026,-52761.695,-5060.1885,467.96875,379.3451,431.75638,7.0456147,-1.6788296,-4.6735406,-5.5197124,-3.8445275,1.9336188
0.0225,3374.9646,-51656.49,-4485.3394,467.96875,379.3451,431.75638,7.034815,-1.6244586,-4.6067367,-5.549937,-3.7052915,2.1329522
0.023,3963.6702,-50909.496,-4145.972,467.96875,379.3451,431.75638,7.029342,-1.5864584,-4.561186,-5.572605,-3.608458,2.261726
0.0235,4800.7983,-49815.008,-3697.1365,467.96875,379.3451,431.75638,7.0242844,-1.5277569,-4.492301,-5.6101923,-3.457226,2.4491744
0.024,5316.779,-49128.715,-3433.2498,467.96875,474.0839,431.75638,7.023084,-1.4882787,-4.44655,-5.6373067,-3.3521948,2.570585
0.0245,6020.3003,-48199.773,-3086.9343,467.96875,474.0839,431.75638,7.024329,-1.4297477,-4.3789577,-5.680169,-3.1875334,2.747389
0.025,6441.995,-47656.863,-2889.099,467.96875,474.0839,431.75638,7.0267415,-1.391906,-4.334906,-5.7095284,-3.0725682,2.8615701
0.0255,7003.055,-46950.746,-2639.6902,467.96875,474.0839,431.75638,7.03153,-1.3378065,-4.270553,-5.7535024,-2.8915436,3.0264578
0.026,7329.498,-46539.098,-2499.9045,467.96875,474.0839,431.75638,7.034738,-1.3037972,-4.228726,-5.7820606,-2.764938,3.1313972
0.0265,7753.976,-45982.7,-2314.514,467.96875,474.0839,431.75638,7.038244,-1.2559752,-4.1671724,-5.8227024,-2.5661519,3.2799692
0.027,8003.265,-45637.85,-2197.2952,467.96875,474.0839,431.75638,7.038983,-1.2259053,-4.126519,-5.8478727,-2.4280286,3.3722532
0.0275,8352.058,-45137.598,-2019.063,467.96875,474.0839,431.75638,7.0368543,-1.1826335,-4.0652447,-5.882321,-2.2133632,3.4993024
0.028,8582.535,-44803.363,-1895.1586,467.96875,474.0839,431.75638,7.032962,-1.154617,-4.0237126,-5.9030786,-2.066008,3.5758824
0.0285,8941.206,-44280.99,-1701.7942,467.96875,474.0839,431.75638,7.0234356,-1.1126562,-3.9596298,-5.9312387,-1.8400464,3.6780002
0.029,9191.7295,-43910.008,-1570.8887,467.96875,474.0839,431.75638,7.014911,-1.0841566,-3.915459,-5.9483805,-1.6869276,3.737508
0.0295,9579.065,-43314.074,-1380.1179,467.96875,474.0839,431.75638,6.9992695,-1.0402226,-3.8469303,-5.972369,-1.4547855,3.8141913
0.03,9837.901,-42895.395,-1262.9816,467.96875,474.0839,431.75638,6.987618,-1.0098937,-3.799842,-5.9876475,-1.298892,3.857273
0.0305,10210.624,-42256.734,-1115.0109,467.96875,474.0839,431.75638,6.9693723,-0.9630065,-3.7276578,-6.0100904,-1.0639749,3.9105914
0.031,10437.411,-41840.47,-1043.0858,467.96875,474.0839,431.75638,6.9572277,-0.9311171,-3.6789513,-6.0249543,-0.90665,3.9388776
0.0315,10723.923,-41260.406,-988.34656,467.96875,474.0839,431.75638,6.939736,-0.8832207,-3.6059227,-6.047189,-0.6695335,3.9707942
0.032,10868.471,-40920.41,-993.1409,467.96875,474.0839,431.75638,6.928702,-0.8518011,-3.5577877,-6.0618386,-0.51058704,3.985077
0.0325,11002.737,-40505.98,-1067.3143,467.96875,474.0839,493.5088,6.912988,-0.80645853,-3.4872007,-6.083015,-0.27066177,3.9955943
0.033,11033.3,-40302.82,-1161.7966,467.96875,474.0839,493.5088,6.9028525,-0.7781252,-3.4415603,-6.096161,-0.109718665,3.9949987
0.0335,10990.126,-40110.95,-1367.0184,467.96875,474.0839,493.5088,6.8873324,-0.739169,-3.3755138,-6.1135516,0.13278867,3.9818163
0.034,10905.411,-40052.652,-1541.2035,467.96875,474.0839,493.5088,6.8761735,-0.71571714,-3.3330338,-6.1230874,0.2947145,3.9643388
0.0345,10706.515,-40049.105,-1847.0367,467.96875,474.0839,493.5088,6.857138,-0.68423396,-3.27123,-6.133584,0.53686136,3.9244087
0.035,10535.501,-40086.34,-2072.6025,467.96875,474.0839,493.5088,6.8423963,-0.6654328,-3.230926,-6.137762,0.6968974,3.8884246
0.0355,10239.347,-40170.023,-2429.4895,467.96875,474.0839,493.5088,6.816658,-0.6394994,-3.1710086,-6.1396265,0.9332947,3.8204145
0.036,10025.566,-40226.28,-2672.706,467.96875,474.0839,493.5088,6.7968364,-0.62341815,-3.1309342,-6.138049,1.0875181,3.7659783
0.0365,9695.657,-40286.312,-3037.4912,467.96875,474.0839,493.5088,6.763333,-0.5997762,-3.0699058,-6.1319942,1.3124068,3.6716092
0.037,9476.438,-40300.81,-3279.0781,467.96875,474.0839,493.5088,6.7388415,-0.58378756,-3.0283132,-6.1259823,1.4574567,3.600927
0.0375,9154.13,-40280.27,-3640.6738,467.96875,474.0839,493.5088,6.699889,-0.55874825,-2.9643936,-6.115013,1.6671515,3.4845908
0.038,8943.215,-40243.344,-3884.6865,467.96875,474.0839,493.5088,6.673067,-0.5410743,-2.9208236,-6.1070204,1.8016433,3.4008405
0.0385,8625.167,-40171.902,-4264.887,467.96875,474.0839,493.5088,6.632894,-0.51314175,-2.8545268,-6.095019,1.995633,3.2670317
0.039,8404.4795,-40129.13,-4534.5083,478.14853,474.0839,493.5088,6.6068563,-0.49387854,-2.8101618,-6.0874825,2.1200898,3.1727412
0.0395,8044.1562,-40103.67,-4974.175,478.14853,474.0839,493.5088,6.570006,-0.46488717,-2.7443664,-6.077387,2.3000443,3.023964
0.04,7774.55,-40131.37,-5295.971,478.14853,474.0839,493.5088,6.547243,-0.4459742,-2.7016454,-6.0715575,2.415809,2.9198637
0.0405,7311.459,-40268.203,-5827.6304,478.14853,474.0839,493.5088,6.5161333,-0.4196717,-2.6403275,-6.0639825,2.5832324,2.7558665
0.041,6957.668,-40434.87,-6215.693,478.14853,464.02368,493.5088,6.4973183,-0.40403506,-2.6018133,-6.059425,2.6906135,2.641004
0.0415,6353.9683,-40808.105,-6844.2944,478.14853,464.02368,493.5088,6.4714007,-0.38455978,-2.5482585,-6.0525517,2.8447137,2.459936
0.042,5903.071,-41138.273,-7288.678,478.14853,464.02368,493.5088,6.4551315,-0.37462646,-2.5155587,-6.0474296,2.942196,2.333126
0.0425,5161.5776,-41743.047,-7979.862,478.14853,464.02368,493.5088,6.43118,-0.3644433,-2.4709427,-6.0380855,3.0792334,2.133726
0.043,4632.2617,-42206.527,-8448.821,478.14853,464.02368,493.5088,6.4149523,-0.36078387,-2.4439135,-6.030325,3.1637084,1.9948984
0.0435,3805.878,-42963.656,-9151.746,478.14853,464.02368,493.5088,6.3893003,-0.35943124,-2.4067318,-6.0158944,3.2787373,1.7787355
0.044,3246.2424,-43491.863,-9613.467,478.14853,464.02368,493.5088,6.370932,-0.36079007,-2.3836834,-6.0043235,3.3469906,1.6300739
0.0445,2413.0547,-44290.098,-10286.268,478.14853,464.02368,493.5088,6.3412914,-0.36513165,-2.3508303,-5.984228,3.4361205,1.4016591
0.045,1869.4327,-44811.156,-10717.788,478.14853,464.02368,493.5088,6.3202457,-0.36894137,-2.329604,-5.96929,3.4865456,1.2466782
0.0455,1079.087,-45558.95,-11337.45,478.14853,464.02368,493.5088,6.2873335,-0.37508875,-2.2981246,-5.945336,3.5488286,1.0116078
0.046,572.0965,-46031.918,-11734.152,478.14853,464.02368,493.5088,6.2649393,-0.37892163,-2.277174,-5.928886,3.581758,0.85382974
0.0465,-160.3722,-46708.324,-12312.824,478.14853,464.02368,493.5088,6.2318172,-0.383958,-2.2457333,-5.904516,3.6190104,0.61653805
0.047,-634.3653,-47145.523,-12693.993,478.14853,464.02368,493.5088,6.210668,-0.38680398,-2.2249095,-5.8890395,3.636193,0.45818675
0.0475,-1336.632,-47801.723,-13270.135,478.14853,464.02368,493.5088,6.181436,-0.39055383,-2.1943953,-5.867786,3.6511288,0.22063357
0.048,-1807.9645,-48253.777,-13663.418,478.14853,464.02368,493.5088,6.1640797,-0.39305386,-2.174957,-5.855245,3.654133,0.06221765
0.0485,-2535.2854,-48977.926,-14275.897,478.14853,464.02368,493.5088,6.141797,-0.39768142,-2.1480007,-5.839104,3.6482778,-0.1756648
0.049,-3041.5544,-49502.89,-14702.489,478.14853,464.02368,493.5088,6.129527,-0.40186498,-2.1319761,-5.8300633,3.6373312,-0.3345522
0.0495,-3841.0154,-50366.848,-15370.866,478.14853,464.02368,443.3764,6.1148763,-0.4107715,-2.111526,-5.8186846,3.6097512,-0.57333153
0.05,-4401.609,-50996.84,-15833.29,478.14853,464.02368,443.3764,6.10722,-0.41883647,-2.1005442,-5.812183,3.583494,-0.7326168
0.0505,-5280.029,-52016.6,-16543.973,478.14853,464.02368,443.3764,6.0980806,-0.4345556,-2.088195,-5.803272,3.531503,-0.97102666
0.051,-5884.945,-52736.53,-17022.395,478.14853,464.02368,443.3764,6.0930176,-0.44748214,-2.0825822,-5.797452,3.488023,-1.1289977
0.0515,-6805.497,-53852.29,-17734.295,478.14853,464.02368,443.3764,6.085968,-0.47021204,-2.0775518,-5.7882295,3.4091983,-1.3631176
0.052,-7416.743,-54602.883,-18197.371,478.14853,464.02368,443.3764,6.0811954,-0.48710722,-2.0760012,-5.7814913,3.3475232,-1.5164222
0.0525,-8310.886,-55708.13,-18861.37,478.14853,464.02368,443.3764,6.0733786,-0.5143156,-2.0754392,-5.7703276,3.2416868,-1.7407682
0.053,-8882.243,-56414.61,-19276.727,478.14853,464.02368,443.3764,6.06757,-0.53306186,-2.075652,-5.762255,3.1626687,-1.8857638
0.0535,-9689.239,-57406.543,-19850.758,478.14853,464.02368,443.3764,6.0580416,-0.56101835,-2.075913,-5.74966,3.032534,-2.09531
0.054,-10188.976,-58014.383,-20199.05,478.14853,464.02368,443.3764,6.051456,-0.5789419,-2.0756001,-5.741361,2.9387062,-2.22927
0.0545,-10877.024,-58842.34,-20673.049,478.14853,464.02368,443.3764,6.0420413,-0.60392374,-2.0738776,-5.729961,2.7886884,-2.4211407
0.055,-11295.488,-59342.402,-20961.559,478.14853,464.02368,443.3764,6.0366335,-0.6190165,-2.0717623,-5.723638,2.6832066,-2.5430212
0.0555,-11870.464,-60029.473,-21364.22,478.14853,464.02368,443.3764,6.0308466,-0.63918656,-2.067277,-5.7170253,2.5175223,-2.7170012
0.056,-12225.953,-60458.027,-21619.643,478.14853,464.02368,443.3764,6.0291,-0.6511486,-2.0636477,-5.7149963,2.402467,-2.8273518
0.0565,-12732.269,-61082.14,-21994.65,423.615,464.02368,443.3764,6.030464,-0.66735774,-2.0578728,-5.716066,2.2232795,-2.984814
0.057,-13060.123,-61501.02,-22244.748,423.615,464.02368,443.3764,6.034317,-0.6774583,-2.0542443,-5.7196565,2.0993843,-3.0845137
0.0575,-13549.008,-62156.33,-22626.172,423.615,464.02368,443.3764,6.044631,-0.6925198,-2.0499072,-5.729251,1.9065641,-3.2260904
0.058,-13877.253,-62620.242,-22885.531,423.615,464.02368,443.3764,6.054417,-0.70286226,-2.0481358,-5.738208,1.7732072,-3.3149674
0.0585,-14376.661,-63362.11,-23278.088,423.615,419.5663,443.3764,6.0728235,-0.7196106,-2.047621,-5.7547774,1.56567,-3.439247
0.059,-14713.714,-63884.38,-23536.139,423.615,419.5663,443.3764,6.0871167,-0.73197436,-2.0488186,-5.7674026,1.422295,-3.51551
0.0595,-15218.965,-64694.71,-23903.258,423.615,419.5663,443.3764,6.110472,-0.752395,-2.0527754,-5.787806,1.1999825,-3.6189716
0.06,-15546.562,-65240.58,-24125.662,423.615,419.5663,443.3764,6.1268115,-0.7670443,-2.0565622,-5.8019037,1.0473721,-3.6799467
0.0605,-16003.298,-66042.02,-24412.863,423.615,419.5663,443.3764,6.151472,-0.7900364,-2.0631602,-5.82318,0.81284535,-3.7584748
0.061,-16271.853,-66547.61,-24567.729,423.615,419.5663,443.3764,6.167583,-0.80552506,-2.067578,-5.837246,0.65353656,-3.8017752
0.0615,-16603.355,-67233.98,-24736.906,423.615,419.5663,443.3764,6.191008,-0.827908,-2.0732214,-5.858164,0.41164088,-3.8528244
0.062,-16770.602,-67629.13,-24804.277,423.615,419.5663,443.3764,6.206079,-0.84171826,-2.0757577,-5.872156,0.24923627,-3.8776085
0.0625,-16936.08,-68112.49,-24836.697,423.615,419.5663,443.3764,6.2283034,-0.8596913,-2.076895,-5.8937984,0.0053783213,-3.9013076
0.063,-16989.398,-68358.83,-24815.96,423.615,419.5663,443.3764,6.243148,-0.86945826,-2.075552,-5.9091263,-0.15679303,-3.9085655
0.0635,-16986.848,-68622.54,-24733.006,423.615,419.5663,443.3764,6.266524,-0.88023216,-2.0701454,-5.934364,-0.39863965,-3.907546
0.064,-16799.924,-68420.16,-24600.422,423.615,419.5663,443.3764,6.256387,-0.87004834,-2.048828,-5.9306717,-0.5404649,-3.886998
0.0645,-15939.45,-67597.89,-23814.666,423.615,419.5663,443.3764,6.1470776,-0.8403396,-1.9836735,-5.8319607,-0.7048464,-3.788994
0.065,-15384.139,-67212.16,-23325.256,423.615,419.5663,443.3764,6.0877166,-0.82500315,-1.944568,-5.7773185,-0.81445295,-3.7277267
0.0655,-14574.7,-66717.31,-22738.355,423.615,419.5663,443.3764,6.01474,-0.7996121,-1.8866057,-5.711717,-0.9730543,-3.6428573
0.066,-14069.013,-66450.92,-22436.236,423.615,419.5663,443.3764,5.9759207,-0.78230727,-1.8495474,-5.677899,-1.0759506,-3.5900505
0.0665,-13406.64,-66157.36,-22071.186,423.615,419.5663,443.3764,5.9308343,-0.7578181,-1.7978595,-5.6398964,-1.2274034,-3.514605
0.067,-13047.703,-66038.1,-21855.236,423.615,419.5663,435.854,5.908316,-0.7433027,-1.766581,-5.62161,-1.3269627,-3.4657714
0.0675,-12627.532,-65977.86,-21537.648,423.615,419.5663,435.854,5.8836007,-0.7252359,-1.7248122,-5.60224,-1.4745523,-3.3927715
0.068,-12402.74,-66010.01,-21325.186,423.615,419.5663,435.854,5.8717303,-0.71589327,-1.7003146,-5.5933056,-1.5717078,-3.3433578
0.0685,-12097.024,-66131.71,-21013.799,423.615,419.5663,435.854,5.8585644,-0.7060753,-1.6679498,-5.5837684,-1.7149982,-3.2668147
0.069,-11890.191,-66228.97,-20817.383,423.615,419.5663,435.854,5.8516226,-0.70181465,-1.6486892,-5.578999,-1.8083686,-3.2137322
0.0695,-11554.768,-66337.08,-20537.684,423.615,419.5663,435.854,5.8423395,-0.6976496,-1.6220313,-5.5730386,-1.9441513,-3.1307185
0.07,-11311.139,-66355.39,-20351.512,423.615,419.5663,435.854,5.8363123,-0.69549876,-1.6049559,-5.5694375,-2.0312784,-3.0733027
0.0705,-10914.787,-66276.86,-20050.85,423.615,419.5663,435.854,5.8271103,-0.69172424,-1.5790311,-5.5643697,-2.1562226,-2.9847178
0.071,-10628.747,-66151.98,-19827.541,423.615,419.5663,435.854,5.820949,-0.68804914,-1.5608469,-5.561354,-2.235565,-2.9245198
0.0715,-10165.333,-65865.625,-19459.045,423.615,419.5663,435.854,5.81218,-0.6798739,-1.5313635,-5.557998,-2.348687,-2.8334224
0.072,-9835.753,-65617.33,-19200.777,423.615,419.5663,435.854,5.8071213,-0.6723321,-1.5099458,-5.5570316,-2.4204671,-2.7725651
0.0725,-9322.375,-65177.082,-18819.824,423.615,419.5663,435.854,5.8017335,-0.6578398,-1.4751378,-5.5583906,-2.5233521,-2.6817067
0.073,-8977.6045,-64853.348,-18584.627,423.615,419.5663,435.854,5.8000813,-0.6460906,-1.4503789,-5.561614,-2.5892704,-2.6215267
0.0735,-8474.203,-64358.04,-18277.09,423.615,419.5663,435.854,5.8012733,-0.6260567,-1.4116584,-5.570399,-2.6850371,-2.5318394
0.074,-8156.0635,-64045.67,-18106.344,468.26074,419.5663,435.854,5.804812,-0.61167765,-1.3853393,-5.5789514,-2.7473152,-2.4721224
0.0745,-7714.843,-63640.633,-17901.143,468.26074,419.5663,435.854,5.8142962,-0.58961165,-1.346063,-5.595586,-2.8389802,-2.3820033
0.075,-7448.8433,-63425.77,-17794.236,468.26074,419.5663,435.854,5.823181,-0.5752828,-1.3205543,-5.608842,-2.8991246,-2.3210442
0.0755,-7097.431,-63187.91,-17665.814,468.26074,419.5663,435.854,5.839546,-0.5553343,-1.2840016,-5.6310816,-2.9878314,-2.2273703
0.076,-6893.7065,-63076.664,-17592.621,468.26074,479.7616,435.854,5.851854,-0.5434465,-1.2610099,-5.646858,-3.045755,-2.1629727
0.0765,-6621.355,-62954.984,-17484.645,468.26074,479.7616,435.854,5.871148,-0.5280048,-1.2286596,-5.670821,-3.1301422,-2.0629382
0.077,-6449.779,-62885.98,-17403.172,468.26074,479.7616,435.854,5.8838367,-0.5191878,-1.2083352,-5.6863766,-3.1842542,-1.9938693
0.0775,-6181.2207,-62770.117,-17249.008,468.26074,479.7616,435.854,5.9015136,-0.5076165,-1.1790781,-5.7082705,-3.2614377,-1.8868717
0.078,-5979.6514,-62667.875,-17116.547,468.26074,479.7616,435.854,5.9119334,-0.5005154,-1.1598858,-5.7215905,-3.3098114,-1.8135697
0.0785,-5624.3833,-62450.766,-16864.973,468.26074,479.7616,435.854,5.925118,-0.4898185,-1.1306282,-5.7394595,-3.3773394,-1.7013699
0.079,-5347.4673,-62251.26,-16660.861,468.26074,479.7616,435.854,5.9322667,-0.4820894,-1.1102933,-5.75004,-3.4188719,-1.6255685
0.0795,-4873.901,-61856.54,-16307.368,468.26074,479.7616,435.854,5.9409003,-0.4687015,-1.0778353,-5.7643685,-3.4760916,-1.5111547
0.08,-4523.3223,-61529.926,-16049.861,468.26074,479.7616,435.854,5.9456506,-0.4581889,-1.0545921,-5.773279,-3.511065,-1.434824
0.0805,-3956.0908,-60959.582,-15652.487,468.26074,479.7616,435.854,5.952039,-0.43970406,-1.0171431,-5.786437,-3.5593638,-1.3207103
0.081,-3560.884,-60540.555,-15392.593,468.26074,479.7616,435.854,5.956342,-0.42557484,-0.9905422,-5.7954926,-3.5891604,-1.2450172
0.0815,-2965.2954,-59885.777,-15028.034,468.26074,479.7616,435.854,5.9636946,-0.40201572,-0.94864404,-5.810081,-3.6309454,-1.131979
0.082,-2580.1907,-59451.58,-14809.271,468.26074,479.7616,435.854,5.969551,-0.38510194,-0.9197582,-5.820674,-3.657117,-1.0567095
0.0825,-2040.3253,-58833.516,-14525.62,468.26074,479.7616,435.854,5.979973,-0.3586794,-0.87573713,-5.8379393,-3.6941795,-0.9434463
0.083,-1713.1825,-58455.746,-14368.281,468.26074,479.7616,435.854,5.9880395,-0.34094137,-0.8463702,-5.8502183,-3.717416,-0.86738634
0.0835,-1276.8839,-57947.707,-14178.491,468.26074,479.7616,435.854,6.0013714,-0.31487927,-0.802892,-5.869288,-3.749799,-0.75186104
0.084,-1019.5266,-57645.477,-14078.611,468.26074,479.7616,507.0777,6.0107036,-0.29826254,-0.77450424,-5.882033,-3.7694721,-0.6737301
0.0845,-669.9819,-57232.418,-13955.524,468.26074,479.7616,507.0777,6.0244627,-0.27445966,-0.73290664,-5.9004097,-3.7955346,-0.55479926
0.085,-451.5311,-56969.64,-13880.011,468.26074,479.7616,507.0777,6.032991,-0.25948256,-0.70572156,-5.91172,-3.810311,-0.47447777
0.0855,-127.65265,-56562.223,-13756.827,468.26074,479.7616,507.0777,6.044032,-0.23780543,-0.66525906,-5.9266934,-3.8280115,-0.3529277
0.086,97.22183,-56261.63,-13658.997,468.26074,479.7616,507.0777,6.049874,-0.22357012,-0.63807017,-5.935144,-3.836719,-0.2715731
0.0865,469.34848,-55738.707,-13479.552,468.26074,479.7616,507.0777,6.056163,-0.20157841,-0.59617954,-5.945473,-3.8450813,-0.14983255
0.087,751.03564,-55330.934,-13336.515,468.26074,479.7616,507.0777,6.0587835,-0.1859609,-0.5670692,-5.9509473,-3.8476977,-0.06929425
0.0875,1232.0696,-54622.38,-13088.977,468.26074,479.7616,507.0777,6.060769,-0.16040012,-0.52104515,-5.957615,-3.847638,0.050002772
0.088,1589.6486,-54087.324,-12905.791,468.26074,479.7616,507.0777,6.061233,-0.14164141,-0.48857304,-5.96147,-3.8453617,0.12833703
0.0885,2168.5964,-53206.434,-12614.976,468.26074,479.7616,507.0777,6.0616207,-0.11070089,-0.43710217,-5.96723,-3.8392692,0.24399775
