Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
2.422,-174976.75,-231662.27,-198560.33,337.6865,406.00607,271.77335,-5.1567764,-28.97199,-7.621216,-27.107924,46.776154,-32.457497
2.4225,-183177.34,-245555.05,-204474.83,337.6865,352.69354,271.77335,-6.156399,-29.914707,-8.7738695,-27.857971,48.849174,-32.920647
2.423,-188057.47,-253580.6,-208572.89,337.6865,352.69354,271.77335,-6.8214145,-30.475039,-9.528843,-28.298683,50.120224,-33.23118
2.4235,-194255.69,-263752.75,-214778.64,337.6865,352.69354,271.77335,-7.782083,-31.23349,-10.623235,-28.877886,51.886967,-33.648384
2.424,-197726.22,-269462.66,-218697.47,337.6865,352.69354,271.77335,-8.386474,-31.699352,-11.317988,-29.21864,52.9916,-33.862305
2.4245,-202279.36,-276720.25,-223980.66,337.6865,352.69354,271.77335,-9.232015,-32.363194,-12.299001,-29.685493,54.581814,-34.055138
2.425,-205036.86,-280802.22,-227184.47,337.6865,352.69354,271.77335,-9.756672,-32.794395,-12.912037,-29.98362,55.62286,-34.10447
2.4255,-208862.23,-285907.62,-231966.61,337.6865,352.69354,271.77335,-10.493451,-33.440506,-13.780819,-30.437393,57.172512,-34.067364
2.426,-211231.19,-288701.9,-235413.4,478.2,352.69354,271.77335,-10.958873,-33.87823,-14.337189,-30.754784,58.2174,-33.96957
2.4265,-214651.92,-292179.0,-241163.62,478.2,352.69354,271.77335,-11.634486,-34.555447,-15.159093,-31.261833,59.817142,-33.752934
2.427,-216987.1,-294202.4,-245297.73,478.2,352.69354,271.77335,-12.080305,-35.025578,-15.710592,-31.6192,60.920418,-33.57126
2.4275,-220809.23,-297154.62,-251638.89,478.2,352.69354,271.77335,-12.764624,-35.758728,-16.559183,-32.17561,62.64844,-33.274178
2.428,-223603.06,-299255.34,-255820.03,478.2,352.69354,271.77335,-13.2430315,-36.26075,-17.14553,-32.552834,63.84632,-33.08311
2.4285,-227971.42,-302778.62,-261982.11,478.2,352.69354,271.77335,-14.006606,-37.022545,-18.062334,-33.114056,65.68985,-32.830265
2.429,-230834.44,-305349.84,-266078.66,478.2,352.69354,271.77335,-14.550538,-37.524193,-18.699823,-33.476364,66.94074,-32.70478
2.4295,-234824.06,-309317.0,-272275.3,478.2,352.69354,271.77335,-15.417451,-38.24868,-19.694548,-33.988125,68.825035,-32.58581
2.43,-237227.08,-311865.25,-276388.8,478.2,352.69354,271.77335,-16.024109,-38.704624,-20.380066,-34.300285,70.05997,-32.546906
2.4305,-240460.81,-315314.22,-282289.03,478.2,352.69354,271.77335,-16.964739,-39.337658,-21.432629,-34.714603,71.85895,-32.527794
2.431,-242377.53,-317299.53,-285879.62,478.2,352.69354,271.77335,-17.60453,-39.723324,-22.143433,-34.95131,73.01445,-32.5328
2.4315,-244857.23,-319791.03,-290585.94,478.2,352.69354,271.77335,-18.57327,-40.24572,-23.210066,-35.24602,74.67539,-32.558956
2.432,-246204.22,-321129.47,-293267.66,478.2,352.69354,271.77335,-19.217663,-40.55735,-23.91456,-35.404247,75.72719,-32.57473
2.4325,-247732.03,-322588.56,-296762.3,478.2,352.69354,271.77335,-20.17259,-40.97179,-24.951418,-35.591698,77.232056,-32.574345
2.433,-248448.44,-323141.66,-298858.97,478.2,352.69354,271.77335,-20.796675,-41.216805,-25.626055,-35.688213,78.181816,-32.55398
2.4335,-249177.0,-323282.75,-301817.28,478.2,352.69354,271.77335,-21.708145,-41.544983,-26.609613,-35.7988,79.52922,-32.477787
2.434,-249501.27,-322931.6,-303720.97,478.2,352.69354,271.77335,-22.298746,-41.741497,-27.245789,-35.853634,80.38357,-32.388668
2.4345,-249815.9,-321842.25,-306515.6,478.2,352.69354,271.77335,-23.156292,-42.01169,-28.170311,-35.912857,81.62024,-32.194218
2.435,-249931.42,-320816.7,-308353.75,478.2,352.69354,271.77335,-23.71089,-42.17777,-28.766996,-35.939854,82.41529,-32.021862
2.4355,-249970.1,-318891.25,-311109.4,478.2,352.69354,271.77335,-24.517475,-42.408592,-29.632494,-35.96503,83.56544,-31.699255
2.436,-249907.44,-317329.9,-312967.3,478.2,352.69354,271.77335,-25.038967,-42.552708,-30.189888,-35.97396,84.306145,-31.443851
2.4365,-249673.69,-314458.1,-315817.22,478.2,352.69354,740.2768,-25.794502,-42.755165,-30.996367,-35.979504,85.384476,-31.001846
2.437,-249404.89,-312116.78,-317758.8,478.2,352.69354,740.2768,-26.27873,-42.882946,-31.51391,-35.980507,86.08529,-30.661186
2.4375,-248773.66,-307880.03,-320699.12,478.2,352.69354,740.2768,-26.973698,-43.069946,-32.26092,-35.98352,87.10266,-30.075268
2.438,-248166.53,-304545.22,-322651.25,478.2,352.69354,740.2768,-27.415422,-43.195843,-32.74002,-35.989967,87.76102,-29.627583
2.4385,-246941.78,-298761.62,-325535.28,478.2,352.69354,740.2768,-28.045628,-43.394524,-33.43228,-36.013077,88.73341,-28.86286
2.439,-245924.28,-294390.03,-327432.47,478.2,352.69354,740.2768,-28.446844,-43.538765,-33.879307,-36.04174,89.38357,-28.298088
2.4395,-244157.72,-287087.56,-330298.12,478.2,352.69354,740.2768,-29.026485,-43.780643,-34.5356,-36.110634,90.36774,-27.356909
2.44,-242871.38,-281759.38,-332279.8,478.2,352.69354,740.2768,-29.403126,-43.96241,-34.969276,-36.17651,91.041504,-26.668835
2.4405,-240871.34,-273196.38,-335465.03,478.2,797.9629,740.2768,-29.965427,-44.270493,-35.62602,-36.30568,92.09682,-25.55928
2.441,-239550.4,-267216.7,-337773.34,478.2,797.9629,740.2768,-30.346327,-44.499428,-36.07474,-36.410664,92.8346,-24.781729
2.4415,-237687.47,-258068.45,-341545.47,478.2,797.9629,740.2768,-30.938839,-44.87372,-36.775665,-36.588688,94.001915,-23.57228
2.442,-236572.66,-251974.33,-344262.75,478.2,797.9629,740.2768,-31.35481,-45.13935,-37.266216,-36.71516,94.829765,-22.75049
2.4425,-235133.94,-243020.44,-348606.56,478.2,797.9629,740.2768,-32.01956,-45.55069,-38.042088,-36.904503,96.13199,-21.520887
2.443,-234329.06,-237241.94,-351643.84,478.2,797.9629,740.2768,-32.493923,-45.824757,-38.586567,-37.022076,97.032295,-20.715403
2.4435,-233302.83,-228890.58,-356316.0,478.2,797.9629,740.2768,-33.25065,-46.218887,-39.4407,-37.17224,98.41206,-19.547052
2.444,-232676.92,-223517.95,-359432.06,883.755,797.9629,740.2768,-33.781666,-46.463356,-40.03067,-37.24848,99.34511,-18.800564
2.4445,-231686.88,-215665.52,-363957.06,883.755,797.9629,740.2768,-34.608273,-46.79054,-40.935387,-37.318542,100.72556,-17.732635
2.445,-230911.36,-210483.98,-366786.6,883.755,797.9629,740.2768,-35.171925,-46.97902,-41.544098,-37.333534,101.62314,-17.051086
2.4455,-229443.27,-202612.83,-370629.2,883.755,797.9629,740.2768,-36.023613,-47.2138,-42.452843,-37.309628,102.910225,-16.061752
2.446,-228197.53,-197188.7,-372881.2,883.755,797.9629,740.2768,-36.587307,-47.339863,-43.04903,-37.265896,103.72019,-15.410582
2.4465,-225862.25,-188613.3,-375778.6,883.755,797.9629,740.2768,-37.41548,-47.491653,-43.920837,-37.16773,104.869514,-14.435495
2.447,-223985.53,-182533.3,-377413.84,883.755,797.9629,740.2768,-37.952183,-47.574604,-44.48435,-37.086994,105.58657,-13.771638
2.4475,-220730.36,-172808.02,-379508.66,883.755,797.9629,740.2768,-38.731293,-47.682793,-45.30374,-36.954136,106.59705,-12.73036
2.448,-218320.47,-165926.92,-380734.72,883.755,797.9629,740.2768,-39.234623,-47.751183,-45.83524,-36.86334,107.24116,-11.9939375
2.4485,-214475.62,-155093.64,-382448.97,883.755,797.9629,740.2768,-39.971783,-47.85761,-46.61793,-36.730396,108.17388,-10.845991
2.449,-211839.31,-147615.61,-383584.4,883.755,797.9629,740.2768,-40.457405,-47.933815,-47.135517,-36.645184,108.783264,-10.044056
2.4495,-207906.3,-136189.75,-385382.56,883.755,797.9629,740.2768,-41.18792,-48.0558,-47.91489,-36.520668,109.70288,-8.793252
2.45,-205361.94,-128534.75,-386684.62,883.755,797.9629,740.2768,-41.681454,-48.139755,-48.440796,-36.436085,110.3255,-7.9383106
2.4505,-201732.16,-117145.37,-388805.0,883.755,797.9629,740.2768,-42.438396,-48.261448,-49.243195,-36.298756,111.27099,-6.6395664
2.451,-199442.58,-109677.766,-390309.2,883.755,797.9629,740.2768,-42.95669,-48.3326,-49.78717,-36.194183,111.90212,-5.780535
2.4515,-196149.06,-98714.07,-392615.5,883.755,797.9629,740.2768,-43.75195,-48.416405,-50.612312,-36.008564,112.84209,-4.511775
2.452,-193992.83,-91549.3,-394115.06,883.755,797.9629,740.2768,-44.290154,-48.449883,-51.163918,-35.86162,113.460144,-3.6865332
2.4525,-190704.42,-80918.266,-396168.1,883.755,797.9629,740.2768,-45.09878,-48.46003,-51.98242,-35.602833,114.34737,-2.4768636
2.453,-188406.72,-73813.516,-397327.22,883.755,797.9629,740.2768,-45.6308,-48.43876,-52.515198,-35.40579,114.8962,-1.6868962
2.4535,-184680.6,-62943.668,-398659.3,883.755,797.9629,1036.9706,-46.40495,-48.37117,-53.28438,-35.07995,115.63766,-0.5115769
2.454,-181950.81,-55442.9,-399256.06,883.755,797.9629,1036.9706,-46.898903,-48.305145,-53.77211,-34.848644,116.07705,0.27642053
2.4545,-177438.73,-43641.676,-399730.9,883.755,797.9629,1036.9706,-47.598507,-48.189392,-54.46216,-34.49346,116.64739,1.4866495
2.455,-174162.28,-35336.91,-399807.56,883.755,797.9629,1036.9706,-48.0361,-48.107826,-54.895664,-34.258694,116.96739,2.3272328
2.4555,-168928.28,-22162.893,-399671.47,883.755,797.9629,1036.9706,-48.652523,-47.994595,-55.51141,-33.921844,117.3753,3.666059
2.456,-165296.27,-12912.583,-399499.5,883.755,797.9629,1036.9706,-49.041595,-47.932564,-55.905067,-33.71263,117.61425,4.606772
2.4565,-159761.12,1550.8657,-399286.84,883.755,797.9629,1036.9706,-49.606445,-47.86663,-56.482872,-33.42629,117.94063,6.100333
2.457,-156084.0,11487.121,-399273.4,883.755,797.9629,1036.9706,-49.976784,-47.843143,-56.867527,-33.25372,118.15192,7.1515646
2.4575,-150694.69,26631.863,-399575.06,883.755,1086.3883,1036.9706,-50.53759,-47.83642,-57.45621,-33.015434,118.49147,8.806528
2.458,-147241.45,36778.203,-400032.28,883.755,1086.3883,1036.9706,-50.923733,-47.846104,-57.86186,-32.86501,118.73297,9.933558
2.4585,-142331.69,51910.613,-401102.28,883.755,1086.3883,1036.9706,-51.528217,-47.870304,-58.494865,-32.639805,119.123604,11.6503315
2.459,-139234.34,61869.29,-402032.03,883.755,1086.3883,1036.9706,-51.950287,-47.885056,-58.932915,-32.48234,119.40698,12.798047
2.4595,-134786.88,76542.95,-403622.4,883.755,1086.3883,1036.9706,-52.60976,-47.89086,-59.609932,-32.22375,119.86178,14.500153
2.46,-131889.55,86150.71,-404713.4,883.755,1086.3883,1036.9706,-53.06417,-47.876698,-60.0692,-32.03107,120.169426,15.615383
2.4605,-127511.234,100366.305,-406204.4,1152.0481,1086.3883,1036.9706,-53.75552,-47.82243,-60.75798,-31.707073,120.61376,17.247898
2.461,-124490.414,109782.93,-406997.3,1152.0481,1086.3883,1036.9706,-54.215435,-47.76223,-61.21044,-31.468443,120.885994,18.308544
2.4615,-119680.93,123972.59,-407753.25,1152.0481,1086.3883,1036.9706,-54.892143,-47.63753,-61.868423,-31.08188,121.240974,19.86839
2.462,-116235.31,133570.48,-407929.03,1152.0481,1086.3883,1036.9706,-55.32848,-47.538174,-62.289104,-30.810503,121.4366,20.895557
2.4625,-110653.555,148310.66,-407705.03,1152.0481,1086.3883,1036.9706,-55.95513,-47.372818,-62.89053,-30.393883,121.651955,22.436771
2.463,-106655.76,158412.23,-407265.03,1152.0481,1086.3883,1036.9706,-56.352596,-47.25764,-63.2726,-30.116585,121.74398,23.482267
2.4635,-100303.086,173990.17,-406274.22,1152.0481,1086.3883,1036.9706,-56.922173,-47.091484,-63.824047,-29.710306,121.82208,25.086342
2.464,-95900.84,184631.66,-405473.56,1152.0481,1086.3883,1036.9706,-57.289795,-46.991264,-64.18252,-29.449705,121.84426,26.183733
2.4645,-89200.805,200878.6,-404215.2,1152.0481,1086.3883,1036.9706,-57.834484,-46.860027,-64.71806,-29.07516,121.84726,27.884766
2.465,-84763.305,211825.02,-403427.53,1152.0481,1086.3883,1036.9706,-58.200478,-46.784714,-65.08002,-28.834087,121.8481,29.05794
2.4655,-78276.2,228265.94,-402454.6,1152.0481,1086.3883,1036.9706,-58.76563,-46.684338,-65.63902,-28.477188,121.85981,30.847574
2.466,-74102.516,239137.0,-401987.1,1152.0481,1086.3883,1036.9706,-59.158283,-46.619335,-66.02512,-28.235743,121.8801,32.05187
2.4665,-68083.516,255138.44,-401543.97,1152.0481,1086.3883,1036.9706,-59.77359,-46.51172,-66.62405,-27.85519,121.93643,33.855446
2.467,-63922.43,265351.78,-400938.34,1152.0481,1086.3883,1036.9706,-60.203766,-46.246258,-66.7879,-27.553032,122.0353,34.90985
2.4675,-57898.844,276760.2,-398719.97,1152.0481,1086.3883,1036.9706,-59.639133,-45.15761,-65.828156,-26.683237,120.09582,35.917973
2.468,-55239.887,284936.22,-398441.44,1152.0481,1086.3883,1036.9706,-59.155678,-44.508186,-65.21822,-26.123598,118.66057,36.557003
2.4685,-53231.48,299832.8,-400442.5,1152.0481,1086.3883,1036.9706,-58.487164,-43.617916,-64.37254,-25.360657,116.67426,37.445843
2.469,-52544.863,310998.6,-403124.53,1152.0481,1086.3883,1036.9706,-58.05731,-43.077225,-63.848896,-24.892565,115.41398,38.002354
2.4695,-50881.13,327234.94,-407716.75,1152.0481,1086.3883,1036.9706,-57.41378,-42.345596,-63.107365,-24.242418,113.564316,38.805866
2.47,-48811.387,336395.16,-410104.44,1152.0481,1086.3883,1236.9738,-56.9816,-41.909733,-62.63179,-23.845135,112.35626,39.329086
2.4705,-44599.79,346867.94,-411452.53,1152.0481,1086.3883,1236.9738,-56.32967,-41.327576,-61.933186,-23.315174,110.58341,40.088795
2.471,-41713.137,352189.34,-410822.44,1152.0481,1086.3883,1236.9738,-55.894184,-40.982723,-61.474583,-23.014153,109.42144,40.588665
2.4715,-38211.45,359336.5,-408582.34,1152.0481,1086.3883,1236.9738,-55.240437,-40.526463,-60.801197,-22.650234,107.71007,41.326405
2.472,-36547.594,364329.28,-407049.1,1152.0481,1086.3883,1236.9738,-54.80556,-40.26432,-60.366814,-22.46606,106.59442,41.808582
2.4725,-34665.848,372580.25,-405705.8,1152.0481,1086.3883,1236.9738,-54.15951,-39.93933,-59.744835,-22.26988,104.95301,42.54967
2.473,-33576.387,378387.2,-405580.6,1152.0481,1086.3883,1236.9738,-53.738518,-39.770657,-59.35295,-22.18477,103.895805,43.070858
2.4735,-32161.572,386982.75,-406156.88,1152.0481,1086.3883,1236.9738,-53.13358,-39.58768,-58.801373,-22.11154,102.38699,43.88833
2.474,-31517.67,392404.72,-406760.56,1152.0481,1257.4111,1236.9738,-52.754223,-39.505154,-58.457912,-22.090994,101.43968,44.450447
2.4745,-31153.336,399964.72,-407843.12,1152.0481,1257.4111,1236.9738,-52.22451,-39.423668,-57.97862,-22.090492,100.11745,45.294983
2.475,-31208.154,404647.97,-408813.25,1152.0481,1257.4111,1236.9738,-51.89708,-39.387623,-57.681816,-22.103128,99.296,45.851803
2.4755,-31359.412,411192.9,-410899.75,1152.0481,1257.4111,1236.9738,-51.43619,-39.343605,-57.266293,-22.13028,98.13632,46.644
2.476,-31348.9,415241.25,-412673.38,1152.0481,1257.4111,1236.9738,-51.142166,-39.314556,-57.004333,-22.148354,97.39385,47.134644
2.4765,-31189.406,420811.53,-415411.9,1152.0481,1257.4111,1236.9738,-50.70992,-39.265667,-56.623466,-22.170061,96.304245,47.81058
2.477,-31112.713,424181.8,-416891.7,1281.8765,1257.4111,1236.9738,-50.42171,-39.228695,-56.37044,-22.180574,95.57979,48.219795
2.4775,-31190.87,428763.25,-418116.03,1281.8765,1257.4111,1236.9738,-49.98077,-39.168427,-55.981476,-22.195301,94.49805,48.77783
2.478,-31327.078,431571.47,-418243.97,1281.8765,1257.4111,1236.9738,-49.677414,-39.127415,-55.711678,-22.209484,93.76757,49.120705
2.4785,-31389.055,435579.03,-417753.9,1281.8765,1257.4111,1236.9738,-49.204494,-39.071617,-55.28926,-22.246662,92.63617,49.61663
2.479,-31190.04,438222.5,-417259.56,1281.8765,1257.4111,1236.9738,-48.87559,-39.041695,-54.99715,-22.28708,91.8596,49.940624
2.4795,-30506.764,442295.44,-416608.4,1281.8765,1257.4111,1236.9738,-48.363888,-39.01862,-54.54916,-22.376987,90.67227,50.42897
2.48,-29919.35,445111.62,-416289.56,1281.8765,1257.4111,1236.9738,-48.013943,-39.022167,-54.248554,-22.457859,89.86459,50.76509
2.4805,-29136.328,449416.44,-415931.6,1281.8765,1257.4111,1236.9738,-47.48464,-39.060356,-53.803017,-22.60988,88.650955,51.31045
2.481,-28801.588,452245.25,-415750.88,1281.8765,1257.4111,1236.9738,-47.135334,-39.107674,-53.51432,-22.729359,87.85273,51.69606
2.4815,-28637.299,456253.47,-415636.06,1281.8765,1257.4111,1236.9738,-46.62574,-39.2055,-53.10049,-22.929203,86.68667,52.299625
2.482,-28731.162,458706.16,-415745.2,1281.8765,1257.4111,1236.9738,-46.300297,-39.284084,-52.839996,-23.071178,85.94064,52.713764
2.4825,-29127.988,462014.4,-416280.84,1281.8765,1257.4111,1236.9738,-45.838173,-39.41113,-52.473907,-23.287807,84.86987,53.339066
2.483,-29553.307,463978.53,-416863.22,1281.8765,1257.4111,1236.9738,-45.547516,-39.495197,-52.245018,-23.428785,84.187386,53.74404
2.4835,-30403.996,466575.16,-417905.28,1281.8765,1257.4111,1236.9738,-45.13278,-39.611347,-51.919003,-23.627134,83.2084,54.317677
2.484,-31057.975,468063.75,-418574.34,1281.8765,1257.4111,1236.9738,-44.86664,-39.677917,-51.70849,-23.747347,82.56991,54.6663
2.4845,-32018.934,469916.28,-419316.6,1281.8765,1257.4111,1236.9738,-44.473774,-39.75824,-51.394257,-23.908058,81.63198,55.14078
2.485,-32553.852,470922.94,-419555.06,1281.8765,1257.4111,1236.9738,-44.21195,-39.797096,-51.1804,-24.00329,81.01757,55.421177
2.4855,-33097.734,472220.06,-419476.16,1281.8765,1257.4111,1236.9738,-43.81071,-39.836864,-50.84619,-24.133709,80.07718,55.799957
2.486,-33279.312,473049.53,-419141.72,1281.8765,1257.4111,1236.9738,-43.533783,-39.854527,-50.61208,-24.216646,79.42833,56.030037
2.4865,-33328.586,474405.16,-418270.28,1281.8765,1257.4111,1215.7279,-43.10035,-39.876152,-50.2435,-24.342957,78.418816,56.35275
2.487,-33254.758,475435.25,-417487.62,1281.8765,1257.4111,1215.7279,-42.799103,-39.892708,-49.98778,-24.432753,77.72879,56.55978
2.4875,-33053.97,477166.7,-416113.78,1281.8765,1257.4111,1215.7279,-42.332214,-39.928837,-49.594765,-24.581472,76.66434,56.87448
2.488,-32901.047,478407.3,-415138.38,1281.8765,1257.4111,1215.7279,-42.01542,-39.964214,-49.33084,-24.691687,75.94331,57.10617
2.4885,-32729.531,480311.9,-413725.7,1281.8765,1257.4111,1215.7279,-41.54089,-40.036232,-48.940323,-24.873537,74.86544,57.47279
2.489,-32707.771,481566.9,-412901.5,1281.8765,1257.4111,1215.7279,-41.230526,-40.096115,-48.688236,-25.00382,74.157715,57.731884
2.4895,-32890.633,483364.2,-411957.56,1281.8765,1257.4111,1215.7279,-40.782665,-40.19908,-48.328823,-25.206642,73.12625,58.14494
2.49,-33177.992,484461.66,-411554.56,1281.8765,1257.4111,1215.7279,-40.4995,-40.27179,-48.103897,-25.342054,72.46416,58.42119
2.4905,-33845.223,485875.44,-411263.97,1281.8765,1180.4972,1215.7279,-40.10058,-40.377327,-47.788883,-25.535877,71.521194,58.82824
2.491,-34420.297,486623.03,-411216.28,1281.8765,1180.4972,1215.7279,-39.852028,-40.439648,-47.59198,-25.653465,70.92645,59.08215
2.4915,-35412.453,487409.25,-411199.84,1281.8765,1180.4972,1215.7279,-39.500515,-40.51205,-47.310112,-25.805004,70.0676,59.40845
2.492,-36107.508,487702.94,-411120.75,1281.8765,1180.4972,1215.7279,-39.27693,-40.541595,-47.126236,-25.887014,69.522484,59.594795
2.4925,-37090.84,487820.88,-410743.38,1281.8765,1180.4972,1215.7279,-38.947685,-40.55443,-46.84758,-25.981215,68.72407,59.814003
2.493,-37639.613,487719.47,-410256.06,1281.8765,1180.4972,1215.7279,-38.72641,-40.54238,-46.654587,-26.02668,68.183044,59.92092
2.4935,-38222.02,487370.4,-409106.78,1173.6733,1180.4972,1215.7279,-38.382526,-40.497456,-46.347427,-26.074947,67.34559,60.022243
2.494,-38427.31,487057.44,-408049.94,1173.6733,1180.4972,1215.7279,-38.14107,-40.45426,-46.128387,-26.098526,66.76658,60.05886
2.4945,-38482.3,486553.38,-406053.78,1173.6733,1180.4972,1215.7279,-37.757046,-40.37672,-45.77757,-26.12992,65.869644,60.07978
2.495,-38380.67,486225.53,-404491.56,1173.6733,1180.4972,1215.7279,-37.48618,-40.323566,-45.53016,-26.153214,65.241745,60.08329
2.4955,-38094.402,485769.28,-401918.38,1173.6733,1180.4972,1215.7279,-37.060543,-40.249077,-45.143875,-26.198727,64.261955,60.101784
2.496,-37866.93,485485.75,-400132.53,1173.6733,1180.4972,1215.7279,-36.767933,-40.20789,-44.88051,-26.238825,63.59243,60.12276
2.4965,-37568.805,485066.2,-397489.9,1173.6733,1180.4972,1215.7279,-36.323948,-40.16295,-44.485146,-26.31482,62.575607,60.180706
2.497,-37450.562,484767.38,-395826.5,1173.6733,1180.4972,1215.7279,-36.029877,-40.144775,-44.226143,-26.375147,61.89827,60.235313
2.4975,-37455.87,484232.1,-393570.5,1173.6733,1180.4972,1215.7279,-35.599903,-40.131298,-43.85148,-26.475164,60.90215,60.33927
2.498,-37599.1,483784.34,-392248.16,1173.6733,1180.4972,1215.7279,-35.32541,-40.128193,-43.613617,-26.54413,60.26105,60.42268
2.4985,-38012.887,482928.16,-390524.84,1173.6733,1180.4972,1215.7279,-34.93449,-40.124687,-43.27612,-26.642818,59.34026,60.541794
2.499,-38392.73,482207.75,-389509.44,1173.6733,1180.4972,1215.7279,-34.690296,-40.11748,-43.06305,-26.700674,58.751972,60.609005
2.4995,-39051.887,480875.84,-388065.53,1173.6733,1180.4972,1215.7279,-34.34279,-40.091335,-42.75661,-26.768616,57.91472,60.69264
2.5,-39505.445,479817.88,-387069.06,1173.6733,1180.4972,1215.7279,-34.121765,-40.05945,-42.55726,-26.798998,57.378716,60.721485
2.5005,-40125.406,478002.16,-385388.97,1173.6733,1180.4972,1215.7279,-33.796967,-39.98635,-42.25783,-26.821062,56.582577,60.716564
2.501,-40452.68,476669.75,-384088.06,1173.6733,1180.4972,1215.7279,-33.579815,-39.920746,-42.053276,-26.821398,56.04979,60.675316
2.5015,-40753.15,474553.75,-381811.62,1173.6733,1180.4972,1215.7279,-33.24474,-39.79993,-41.732628,-26.805305,55.242817,60.570568
2.502,-40810.613,473106.34,-380069.25,1173.6733,1180.4972,1215.7279,-33.011143,-39.7087,-41.507347,-26.787567,54.696228,60.47363
2.5025,-40697.65,470940.9,-377139.72,1173.6733,1180.4972,1079.4474,-32.642788,-39.561974,-41.151127,-26.75803,53.837498,60.3065
2.503,-40521.82,469528.12,-375008.06,1173.6733,1180.4972,1079.4474,-32.384205,-39.46336,-40.902416,-26.740906,53.241646,60.192245
2.5035,-40185.504,467484.6,-371635.06,1173.6733,1180.4972,1079.4474,-31.98064,-39.322895,-40.51716,-26.725365,52.31616,60.026363
2.504,-39960.082,466179.4,-369341.0,1173.6733,1180.4972,1079.4474,-31.70528,-39.237263,-40.256126,-26.724133,51.68413,59.92888
2.5045,-39707.047,464301.28,-365962.72,1173.6733,1180.4972,1079.4474,-31.28837,-39.127,-39.86609,-26.737135,50.730423,59.79767
2.505,-39627.68,463086.22,-363825.75,1173.6733,1180.4972,1079.4474,-31.013445,-39.064674,-39.61154,-26.754858,50.0984,59.72883
2.5055,-39675.297,461283.06,-360888.6,1173.6733,1180.4972,1079.4474,-30.614151,-38.985123,-39.24446,-26.790407,49.174366,59.662037
2.506,-39823.535,460069.0,-359132.53,1173.6733,1180.4972,1079.4474,-30.36065,-38.938404,-39.012127,-26.816412,48.58272,59.622078
2.5065,-40204.723,458177.6,-356782.78,1173.6733,1022.56256,1079.4474,-30.003471,-38.869347,-38.68392,-26.850956,47.73334,59.56645
2.507,-40543.004,456844.03,-355361.6,1173.6733,1022.56256,1079.4474,-29.781351,-38.818832,-38.477962,-26.86628,47.200504,59.529305
2.5075,-41119.508,454708.2,-353338.4,1173.6733,1022.56256,1079.4474,-29.470648,-38.728256,-38.18403,-26.870687,46.44351,59.445473
2.508,-41503.32,453183.44,-351991.72,1173.6733,1022.56256,1079.4474,-29.274448,-38.654198,-37.994644,-26.858727,45.960968,59.36401
2.5085,-41995.816,450741.03,-349860.5,1173.6733,1022.56256,1079.4474,-28.991438,-38.517643,-37.71287,-26.816654,45.258377,59.18726
2.509,-42229.855,449014.62,-348305.22,1173.6733,1022.56256,1079.4474,-28.80439,-38.409527,-37.522163,-26.773418,44.801373,59.042213
2.5095,-42402.027,446304.88,-345695.84,1013.35657,1022.56256,1079.4474,-28.517668,-38.225067,-37.2255,-26.689941,44.119843,58.776295
2.51,-42389.066,444438.22,-343751.0,1013.35657,1022.56256,1079.4474,-28.319105,-38.089275,-37.018234,-26.625492,43.64974,58.573708
2.5105,-42187.883,441579.72,-340534.88,1013.35657,1022.56256,1079.4474,-28.00574,-37.87511,-36.691147,-26.522835,42.91818,58.245083
2.511,-41951.59,439651.7,-338220.84,1013.35657,1022.56256,1079.4474,-27.785875,-37.72945,-36.46284,-26.454763,42.40764,58.016216
2.5115,-41506.715,436750.38,-334575.88,1013.35657,1022.56256,1079.4474,-27.441057,-37.515068,-36.108597,-26.359585,41.617016,57.67209
2.512,-41195.332,434822.88,-332089.16,1013.35657,1022.56256,1079.4474,-27.20398,-37.378956,-35.86783,-26.30329,41.08169,57.442444
2.5125,-40772.66,431947.9,-328386.53,1013.35657,1022.56256,1079.4474,-26.844694,-37.188194,-35.506554,-26.231407,40.26674,57.128895
2.513,-40550.516,430037.6,-325996.72,1013.35657,1022.56256,1079.4474,-26.607046,-37.070698,-35.269657,-26.191406,39.72457,56.940388
2.5135,-40343.902,427168.12,-322601.3,1013.35657,1022.56256,1079.4474,-26.261646,-36.908096,-34.92621,-26.139585,38.933105,56.672276
2.514,-40299.895,425236.88,-320482.1,1013.35657,1022.56256,1079.4474,-26.042234,-36.80529,-34.707577,-26.107477,38.420036,56.50598
2.5145,-40365.727,422285.03,-317511.22,1013.35657,1022.56256,1079.4474,-25.733189,-36.65326,-34.396954,-26.056257,37.689728,56.26844
2.515,-40479.668,420265.34,-315641.44,1013.35657,1022.56256,1079.4474,-25.541315,-36.549114,-34.200928,-26.01623,37.23058,56.105156
2.5155,-40701.66,417127.72,-312926.12,1013.35657,1022.56256,1079.4474,-25.270975,-36.381557,-33.92003,-25.941378,36.57746,55.839886
2.516,-40846.01,414953.44,-311120.9,1013.35657,1022.56256,1079.4474,-25.10195,-36.25853,-33.73871,-25.87953,36.164978,55.63885
