Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25, 0.295199990272522, 438.3346862792969, 434.9775085449219, 434.5859680175781
0.5, 0.5547999739646912, 643.638671875, 638.75, 638.1822509765625
0.75, 0.7950000166893005, 491.6409912109375, 487.8890075683594, 487.4520568847656
1.0, 1.080199956893921, 284.99993896484375, 282.7901306152344, 282.531982421875
1.25, 1.2965999841690063, 448.5385437011719, 445.10546875, 444.7052307128906
1.5, 1.5470000505447388, 603.45458984375, 598.86865234375, 598.3363037109375
1.75, 1.7971999645233154, 486.22003173828125, 482.5453186035156, 482.0909118652344
2.0, 2.0473999977111816, 304.17327880859375, 301.87164306640625, 301.5574951171875
2.25, 2.297600030899048, 455.26531982421875, 451.9278564453125, 451.4351806640625
2.5, 2.5483999252319336, 572.8700561523438, 568.7225952148438, 568.091064453125
2.75, 2.809799909591675, 479.649169921875, 476.1829528808594, 475.6384582519531
3.0, 3.063199996948242, 375.8398742675781, 373.07470703125, 372.6581115722656
3.25, 3.315000057220459, 464.43524169921875, 461.0548095703125, 460.53851318359375
3.5, 3.5745999813079834, 532.7183227539062, 528.877197265625, 528.2749633789062
3.75, 3.8148000240325928, 475.8390197753906, 472.4024353027344, 471.8592834472656
4.0, 4.063199996948242, 408.8702087402344, 405.8779296875, 405.4238586425781
4.25, 4.311999797821045, 828.7999877929688, 822.5813598632812, 821.8530883789062
4.5, 4.5605998039245605, 510.9285583496094, 507.2412109375, 506.66259765625
4.75, 4.811399936676025, 231.34124755859375, 230.04347229003906, 229.77426147460938
5.0, 5.0605998039245605, 434.2239685058594, 431.05584716796875, 430.5730285644531
5.25, 5.311399936676025, 728.7738647460938, 723.46240234375, 722.6904296875
5.5, 5.563600063323975, 496.1210632324219, 492.5368347167969, 491.97515869140625
5.75, 5.810200214385986, 232.0069580078125, 230.2500762939453, 229.9950408935547
6.0, 6.062600135803223, 448.1810302734375, 444.92388916015625, 444.4206237792969
6.25, 6.31279993057251, 617.7557373046875, 613.3133544921875, 612.6231079101562
6.5, 6.560800075531006, 486.1898193359375, 482.68218994140625, 482.126220703125
6.75, 6.81220006942749, 340.53387451171875, 338.03729248046875, 337.6523742675781
7.0, 7.0605998039245605, 458.60064697265625, 455.2518615722656, 454.7481994628906
7.25, 7.3144001960754395, 560.934814453125, 556.8775634765625, 556.2531127929688
7.5, 7.564199924468994, 478.64599609375, 475.19140625, 474.64459228515625
7.75, 7.8105998039245605, 391.0877380371094, 388.2274475097656, 387.79156494140625
8.0, 8.060600280761719, 465.17620849609375, 461.7759704589844, 461.267578125
8.25, 8.3149995803833, 525.4259643554688, 521.6223754882812, 521.0357666015625
8.5, 8.565400123596191, 360.9002990722656, 359.01593017578125, 358.6519470214844
8.75, 8.810999870300293, 422.8710021972656, 419.7816467285156, 419.3114929199219
9.0, 9.064000129699707, 772.4209594726562, 766.7537231445312, 765.9386596679688
9.25, 9.310799598693848, 505.4797668457031, 501.8301086425781, 501.2586669921875
9.5, 9.560600280761719, 230.28607177734375, 228.49183654785156, 228.2749786376953
9.75, 9.811400413513184, 442.771240234375, 439.552001953125, 439.0564270019531
10.0, 10.063599586486816, 654.230224609375, 649.5172119140625, 648.7991333007812
10.25, 10.311400413513184, 490.41693115234375, 486.87872314453125, 486.3189392089844
10.5, 10.563199996948242, 318.8173522949219, 316.4388122558594, 316.0935363769531
10.75, 10.810199737548828, 455.22698974609375, 451.91009521484375, 451.40655517578125
11.0, 11.063199996948242, 583.8873901367188, 579.690185546875, 579.0316162109375
11.25, 11.311599731445312, 481.05682373046875, 477.5855712890625, 477.0359802246094
11.5, 11.562000274658203, 376.992431640625, 374.2392272949219, 373.8118591308594
11.75, 11.810799598693848, 462.8683166503906, 459.49114990234375, 458.9819030761719
12.0, 12.062399864196777, 493.7655944824219, 468.2243957519531, 489.5755615234375
12.25, 12.311200141906738, 485.0519714355469, 473.54046630859375, 480.9373474121094
12.5, 12.560600280761719, 481.55242919921875, 478.8514404296875, 477.4930725097656
12.75, 12.810999870300293, 477.7213439941406, 480.3274841308594, 473.7188720703125
13.0, 13.063400268554688, 455.11138916015625, 488.8846435546875, 451.3581848144531
13.25, 13.310999870300293, 463.1333923339844, 483.3955993652344, 459.3309326171875
13.5, 13.560799598693848, 466.7386779785156, 478.2132568359375, 462.90985107421875
13.75, 13.8100004196167, 469.1833190917969, 474.3751525878906, 465.3397216796875
14.0, 14.060400009155273, 470.4334716796875, 471.5797119140625, 466.5846252441406
14.25, 14.311599731445312, 471.0927429199219, 469.07257080078125, 467.2432556152344
14.5, 14.562399864196777, 471.50140380859375, 467.0683288574219, 467.6523132324219
14.75, 14.811800003051758, 471.8301696777344, 465.612060546875, 467.9806213378906
15.0, 15.060400009155273, 520.7365112304688, 476.9874267578125, 516.44189453125
