Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25,0.298200011,470.2623901,466.670929,466.2431641
0.5,0.57980001,469.6858826,466.0999146,465.6726379
0.75,0.798200011,469.7140808,466.1268311,465.6995544
1,1.048400044,469.7070618,466.1176758,465.6904602
1.25,1.299000025,469.7298279,466.1417847,465.7145691
1.5,1.549800038,469.7364502,466.145874,465.7187195
1.75,1.799800038,470.590271,467.0333862,466.584259
2,2.050199986,470.079071,466.6177368,466.1113281
2.25,2.300199986,470.0244141,466.5992126,466.0740051
2.5,2.594399929,469.9952087,466.5788269,466.0467834
2.75,2.814399958,469.9988708,466.5872192,466.0535278
3,3.064599991,469.9974976,466.5847168,466.0504761
3.25,3.298799992,470.0213318,466.6062012,466.0716858
3.5,3.551599979,470.012207,466.5990906,466.0644531
3.75,3.797600031,470.0061646,466.5956116,466.0609741
4,4.050799847,470.0254211,466.6095276,466.0748291
4.25,4.301400185,470.0120544,466.6018372,466.0672302
4.5,4.550199986,470.6783142,467.265686,466.7278137
4.75,4.799799919,470.6831055,467.2651367,466.7297363
5,5.052000046,470.6524353,467.2356873,466.7008972
5.25,5.298999786,470.6936035,467.2767944,466.7418823
5.5,5.550799847,470.6913147,467.2729492,466.7380371
5.75,5.797399998,470.6946716,467.27948,466.7445068
6,6.05039978,470.6981201,467.2813416,466.7463989
6.25,6.301000118,470.7069397,467.2900696,466.7550964
6.5,6.550199986,470.7045898,467.2888489,466.7539673
6.75,6.798999786,470.7033386,467.2862549,466.7512817
7,7.050199986,470.7141113,467.2976379,466.7626038
7.25,7.299799919,470.7177429,467.3008118,466.7657776
7.5,7.551799774,470.7247009,467.3065491,466.7715454
7.75,7.80039978,470.7290039,467.3125305,466.7774658
8,8.051199913,470.714386,467.2975464,466.7624207
8.25,8.299799919,470.7151184,467.2989807,466.7638855
8.5,8.549799919,470.7326355,467.3152771,466.7801514
8.75,8.79940033,470.7419739,467.3256836,466.7905579
9,9.053600311,470.7272949,467.3102417,466.7751465
9.25,9.301600456,470.7228699,467.3062439,466.7711792
9.5,9.562000275,470.7590027,467.3427124,466.8076477
9.75,9.798399925,470.7299805,467.3127747,466.7778625
10,10.05239964,470.7428589,467.3254089,466.7904053
10.25,10.30080032,470.7373657,467.321167,466.7861633
10.5,10.55080032,470.7185059,467.301239,466.7662964
10.75,10.79839993,470.7374878,467.3200989,466.7851257
11,11.05020046,470.7409973,467.3263245,466.7912903
11.25,11.29920006,470.7407532,467.3227539,466.7877197
11.5,11.54920006,470.739502,467.322113,466.7871094
11.75,11.79740047,472.214447,468.7826233,468.2458496
12,12.05039978,472.8722534,469.4373169,468.9002991
12.25,12.29819965,472.8511658,469.4169922,468.879425
12.5,12.55459976,472.8515625,469.4201965,468.8824768
12.75,12.79959965,472.8405762,469.4104614,468.8727722
13,13.05140018,472.8530579,469.4212036,468.8835144
13.25,13.30099964,472.8729858,469.4369812,468.899231
13.5,13.55280018,472.8752136,469.4420776,468.9043274
13.75,13.79759979,472.8744202,469.4413452,468.9036255
14,14.0486002,472.8660278,469.4335022,468.8959351
14.25,14.29679966,472.8323975,469.3996887,468.8621216
14.5,14.55160046,472.8823547,469.4493713,468.9118042
14.75,14.79800034,472.8592529,469.4266968,468.8891602
15,15.05119991,472.8611145,469.4283447,468.8908081
15.25,15.30039978,472.8494873,469.4179688,468.8804321
15.5,15.54959965,472.9050598,469.4723206,468.9346619
15.75,15.80259991,472.8564148,469.4242249,468.8865967
16,16.0515995,472.8800964,469.4465637,468.9089355
16.25,16.29859924,472.8689575,469.4361572,468.8984985
16.5,16.55120087,472.8491821,469.4177551,468.8800659
16.75,16.79820061,472.8730774,469.4413757,468.903656
17,17.05179977,472.8413391,469.4094238,468.8716736
17.25,17.29940033,472.8735046,469.4398804,468.9021301
17.5,17.55220032,472.8649292,469.4334412,468.8956909
17.75,17.79899979,472.8666687,469.4338074,468.8961792
18,18.05120087,472.8921814,469.4590759,468.9213562
18.25,18.29759979,472.9004822,469.4686279,468.9309692
18.5,18.54940033,472.8880005,469.455658,468.9180298
18.75,18.81360054,472.8590698,469.426178,468.8886108
19,19.0510006,472.8638306,469.4309692,468.8934326
19.25,19.30019951,472.9060059,469.4719238,468.9346924
19.5,19.5510006,472.8930359,469.4612732,468.9237061
19.75,19.79920006,472.8920593,469.4590149,468.9212646
20,20.0510006,472.8874207,469.4552002,468.9174805
20.25,20.34160042,472.9089661,469.4755859,468.9378967
20.5,20.55039978,472.8587341,469.4280396,468.8902588
20.75,20.80019951,472.8807373,469.4477844,468.9099731
21,21.05039978,472.9476624,469.514679,468.9768372
21.25,21.29680061,472.9162292,469.4839172,468.9461365
21.5,21.55179977,472.9036255,469.4703979,468.9325867
21.75,21.79759979,472.918457,469.4880066,468.9502258
22,22.04980087,472.9002686,469.4666748,468.9289246
22.25,22.29920006,472.9354553,469.5005493,468.9627991
22.5,22.54999924,472.9015808,469.4684448,468.9307861
22.75,22.79700089,472.9023438,469.4688721,468.9312134
23,23.04920006,472.8974304,469.4685364,468.9309082
23.25,23.2996006,472.8944397,469.4603882,468.92276
23.5,23.54899979,472.899231,469.466095,468.9284668
23.75,23.79820061,472.9025269,469.4694519,468.9317322
24,24.05220032,472.8966675,469.463501,468.9256897
24.25,24.3010006,472.9075928,469.4742126,468.9364014
24.5,24.55179977,472.8596802,469.4269409,468.8891602
24.75,24.79879951,472.8928833,469.4596863,468.921875
25,25.05240059,472.8853149,469.4512939,468.9134827
25.25,25.29899979,472.9231873,469.4910583,468.9532471
25.5,25.55039978,472.9172974,469.4839783,468.9461365
25.75,25.79879951,472.8941345,469.466095,468.9283447
26,26.04999924,472.903656,469.4719543,468.9342346
26.25,26.3010006,472.8999023,469.4663086,468.9286194
26.5,26.55060005,472.8716431,469.4394836,468.8999023
26.75,26.79700089,472.8778992,469.444458,468.9069214
27,27.04999924,472.887085,469.4545288,468.9168091
27.25,27.2996006,472.8849487,469.4507141,468.9129639
27.5,27.55120087,472.8788452,469.444458,468.9067078
27.75,27.79920006,472.8821106,469.4480896,468.9103088
28,28.04719925,472.8827515,469.449585,468.9118042
28.25,28.29859924,472.8806763,469.4476624,468.9099121
28.5,28.55039978,472.8792419,469.4444275,468.9066162
28.75,28.7996006,472.8632813,469.4310608,468.8932495
29,29.04899979,472.8856812,469.4544373,468.9165955
29.25,29.29739952,472.868866,469.4389038,468.9010925
29.5,29.54980087,472.8774414,469.4436646,468.9058838
29.75,29.79800034,472.9015198,469.4677124,468.9299622
30,30.04980087,472.8575745,469.4247437,468.8870544
30.25,30.29879951,472.8686218,469.434845,468.8971252
30.5,30.55080032,472.8833313,469.4502563,468.9125671
30.75,30.79920006,472.8789063,469.4458313,468.9080811
31,31.0515995,472.8803101,469.4495544,468.9117737
31.25,31.29940033,472.8763123,469.4441223,468.906311
31.5,31.55039978,472.8677368,469.4352417,468.8973999
31.75,31.79859924,472.8905945,469.4577637,468.9198608
32,32.04959869,472.8630371,469.4299927,468.8920898
32.25,32.30099869,472.8692627,469.4367065,468.8988342
32.5,32.55199814,472.1705017,468.6633911,468.197113
32.75,32.79759979,475.5856018,475.4030151,471.6096802
33,33.05020142,473.2652588,475.9845276,469.3295898
33.25,33.30120087,471.4862976,475.1702576,467.5858459
33.5,33.54899979,470.442627,473.4762878,466.5655823
33.75,33.79880142,469.9043884,471.2144165,466.0509949
34,34.05139923,469.5956726,468.8537598,465.7559204
34.25,34.29899979,469.8053589,466.7513123,465.9667969
34.5,34.54880142,469.9978638,464.9266663,466.1615295
34.75,34.79940033,470.296051,463.3350525,466.4631653
35,35.05099869,470.6077576,462.1552734,466.7713928
35.25,35.29740143,470.9604187,461.2104187,467.1210022
35.5,35.54919815,471.289856,460.5846252,467.4483032
35.75,35.79999924,471.6219788,460.1323853,467.7806396
36,36.05139923,471.9205017,459.8601379,468.0743408
36.25,36.30139923,472.1908569,459.7561646,468.3427734
36.5,36.55139923,472.4181824,459.7194824,468.5668335
36.75,36.80059814,472.5686035,459.7259216,468.7147827
37,37.04940033,472.7438354,459.8282471,468.8847961
37.25,37.29859924,472.8485107,459.9309387,468.9932556
37.5,37.54980087,472.9268188,460.0437317,469.0675049
37.75,37.79980087,472.9689636,460.1492004,469.1099243
38,38.05239868,473.0245056,460.2787781,469.1611023
38.25,38.29940033,473.047821,460.3850098,469.1859436
38.5,38.55199814,473.1072693,460.5254211,469.2417297
38.75,38.7981987,473.1152954,460.6124573,469.2512817
39,39.05199814,473.1044922,460.6735535,469.2419434
39.25,39.29740143,473.031311,460.6608276,469.1681213
