Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25, 0.30219998955726624, 470.32928466796875, 466.73663330078125, 466.308837890625
0.5, 0.5609999895095825, 470.5616455078125, 466.9704895019531, 466.5423889160156
0.75, 0.8133999705314636, 467.9317626953125, 464.3574523925781, 463.92584228515625
1.0, 1.0642000436782837, 468.9806823730469, 465.40216064453125, 464.9714050292969
1.25, 1.3056000471115112, 468.53076171875, 464.9595031738281, 464.53009033203125
1.5, 1.5528000593185425, 468.98095703125, 465.4040832519531, 464.97503662109375
1.75, 1.8167999982833862, 470.0734558105469, 466.55078125, 466.07159423828125
2.0, 2.0536000728607178, 469.1567077636719, 465.6434326171875, 465.1607971191406
2.25, 2.3024001121520996, 469.3322448730469, 465.88433837890625, 465.3569030761719
2.5, 2.558199882507324, 469.10723876953125, 465.7458190917969, 465.1905517578125
2.75, 2.801800012588501, 469.0016174316406, 465.6161193847656, 465.0699462890625
3.0, 3.0543999671936035, 467.5062255859375, 464.0400085449219, 463.5308532714844
3.25, 3.3115999698638916, 469.18115234375, 465.7350158691406, 465.21038818359375
3.5, 3.561199903488159, 469.2849426269531, 465.9032897949219, 465.35626220703125
3.75, 3.8036000728607178, 469.2453918457031, 465.87750244140625, 465.3215026855469
4.0, 4.053599834442139, 469.0951232910156, 465.6994934082031, 465.1602783203125
4.25, 4.302000045776367, 469.2773742675781, 465.9065246582031, 465.3568420410156
4.5, 4.552800178527832, 469.1878356933594, 465.7896423339844, 465.2511291503906
4.75, 4.805200099945068, 468.986328125, 465.4890441894531, 464.9912414550781
5.0, 5.053999900817871, 469.32110595703125, 465.8944396972656, 465.3636474609375
5.25, 5.303599834442139, 469.9096374511719, 466.5427551269531, 465.9873352050781
5.5, 5.554800033569336, 469.1605529785156, 465.7796325683594, 465.23272705078125
5.75, 5.802199840545654, 468.58563232421875, 465.1475524902344, 464.62200927734375
6.0, 6.053800106048584, 469.3103942871094, 465.8459777832031, 465.33209228515625
6.25, 6.3053998947143555, 469.3470764160156, 465.92828369140625, 465.387451171875
6.5, 6.5524001121521, 469.3458251953125, 465.97381591796875, 465.4164733886719
6.75, 6.802999973297119, 469.0950622558594, 465.6943359375, 465.1531677246094
7.0, 7.0543999671936035, 469.4008483886719, 466.0312805175781, 465.48052978515625
7.25, 7.309599876403809, 469.29534912109375, 465.8988037109375, 465.3600769042969
7.5, 7.557600021362305, 467.853759765625, 464.3673095703125, 463.8693542480469
7.75, 7.808599948883057, 469.4010314941406, 465.9512634277344, 465.4275207519531
8.0, 8.061599731445312, 470.09417724609375, 466.7079162597656, 466.15960693359375
8.25, 8.310799598693848, 469.3940124511719, 466.02239990234375, 465.4705505371094
8.5, 8.55840015411377, 469.210693359375, 465.81036376953125, 465.273681640625
8.75, 8.802000045776367, 469.1803283691406, 465.6980285644531, 465.1953430175781
