Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25, 0.2971999943256378, 473.3416748046875, 469.7281799316406, 469.298828125
0.5, 0.5496000051498413, 469.6054382324219, 466.0187683105469, 465.5921325683594
0.75, 0.7993999719619751, 469.7427673339844, 466.155029296875, 465.7282409667969
1.0, 1.0468000173568726, 469.7203063964844, 466.1325988769531, 465.7059020996094
1.25, 1.2984000444412231, 469.7131042480469, 466.1255187988281, 465.6988525390625
1.5, 1.5484000444412231, 469.7418212890625, 466.1539611816406, 465.7272644042969
1.75, 1.7968000173568726, 470.8293151855469, 467.2692565917969, 466.8203430175781
2.0, 2.0483999252319336, 470.0694580078125, 466.61090087890625, 466.10455322265625
2.25, 2.2983999252319336, 470.09735107421875, 466.66986083984375, 466.14459228515625
2.5, 2.5485999584198, 470.00506591796875, 466.5885009765625, 466.0569763183594
2.75, 2.7960000038146973, 469.9967956542969, 466.5836486816406, 466.05010986328125
3.0, 3.0485999584198, 469.995849609375, 466.5838317871094, 466.0495300292969
3.25, 3.295599937438965, 469.99615478515625, 466.58441162109375, 466.0498962402344
3.5, 3.5464000701904297, 470.01519775390625, 466.60357666015625, 466.06890869140625
3.75, 3.796799898147583, 470.0179748535156, 466.6063537597656, 466.07171630859375
4.0, 4.049799919128418, 470.0180969238281, 466.6064453125, 466.0717468261719
4.25, 4.2982001304626465, 470.021240234375, 466.6094970703125, 466.07489013671875
4.5, 4.548399925231934, 470.01025390625, 466.5987243652344, 466.06414794921875
4.75, 4.796599864959717, 470.03997802734375, 466.628173828125, 466.0935974121094
5.0, 5.049799919128418, 470.036865234375, 466.625, 466.0904235839844
5.25, 5.296599864959717, 470.05096435546875, 466.6390075683594, 466.10443115234375
5.5, 5.549600124359131, 470.0401916503906, 466.62835693359375, 466.09381103515625
5.75, 5.797399997711182, 470.046630859375, 466.63470458984375, 466.10015869140625
6.0, 6.049200057983398, 470.1148681640625, 466.703857421875, 466.1691589355469
6.25, 6.30019998550415, 470.0511779785156, 466.6392517089844, 466.1046447753906
6.5, 6.547599792480469, 470.0645446777344, 466.6525573730469, 466.11785888671875
6.75, 6.798399925231934, 470.07794189453125, 466.66583251953125, 466.1311340332031
7.0, 7.049200057983398, 470.0664978027344, 466.654541015625, 466.11981201171875
7.25, 7.296199798583984, 470.0743713378906, 466.6623229980469, 466.1275939941406
7.5, 7.549799919128418, 470.0839538574219, 466.67181396484375, 466.1370544433594
7.75, 7.79580020904541, 470.095458984375, 466.68304443359375, 466.1483459472656
8.0, 8.04640007019043, 470.0860595703125, 466.67388916015625, 466.13922119140625
8.25, 8.29800033569336, 470.08447265625, 466.6722717285156, 466.13763427734375
8.5, 8.549799919128418, 470.1009216308594, 466.6885986328125, 466.1539306640625
8.75, 8.799400329589844, 470.0735778808594, 466.6614990234375, 466.126953125
9.0, 9.04800033569336, 470.0621337890625, 466.650146484375, 466.1155700683594
9.25, 9.29800033569336, 470.0859680175781, 466.6741943359375, 466.13958740234375
9.5, 9.548600196838379, 470.07476806640625, 466.6626892089844, 466.1280517578125
9.75, 9.798999786376953, 470.10467529296875, 466.6910095214844, 466.1563720703125
10.0, 10.045999526977539, 470.096923828125, 466.6847229003906, 466.1499938964844
10.25, 10.299200057983398, 470.1032409667969, 466.6911926269531, 466.1564636230469
10.5, 10.54800033569336, 470.0975341796875, 466.6844177246094, 466.149658203125
10.75, 10.798600196838379, 470.1134033203125, 466.7010803222656, 466.1662902832031
11.0, 11.047800064086914, 470.0892028808594, 466.6770324707031, 466.14227294921875
11.25, 11.298600196838379, 470.0781555175781, 466.66741943359375, 466.1327209472656
11.5, 11.551799774169922, 470.08587646484375, 466.67364501953125, 466.1389465332031
11.75, 11.800600051879883, 470.1316833496094, 466.7192077636719, 466.1844787597656
12.0, 12.048600196838379, 470.1076965332031, 466.69537353515625, 466.1606750488281
12.25, 12.298199653625488, 470.1290588378906, 466.716552734375, 466.181884765625
12.5, 12.548999786376953, 470.0953369140625, 466.68316650390625, 466.1485290527344
12.75, 12.797200202941895, 470.1043395996094, 466.69207763671875, 466.157470703125
13.0, 13.048800468444824, 470.16259765625, 466.7498779296875, 466.215087890625
13.25, 13.300200462341309, 470.1176452636719, 466.7052917480469, 466.1706237792969
13.5, 13.548999786376953, 470.1134033203125, 466.7010192871094, 466.1662292480469
13.75, 13.79800033569336, 470.12860107421875, 466.7160949707031, 466.18133544921875
14.0, 14.048600196838379, 470.6625061035156, 467.25579833984375, 466.71759033203125
14.25, 14.298399925231934, 470.1417236328125, 466.7373046875, 466.20037841796875
14.5, 14.548199653625488, 470.1074523925781, 466.6955261230469, 466.1622314453125
14.75, 14.79640007019043, 470.1356201171875, 466.7223815917969, 466.189453125
15.0, 15.047599792480469, 470.1338806152344, 466.72186279296875, 466.1886901855469
15.25, 15.29800033569336, 470.1597900390625, 466.74761962890625, 466.2143859863281
15.5, 15.548600196838379, 470.1096496582031, 466.6978454589844, 466.1646728515625
15.75, 15.798199653625488, 470.1508483886719, 466.7386779785156, 466.2054138183594
16.0, 16.047000885009766, 470.110595703125, 466.6986999511719, 466.1654968261719
16.25, 16.296600341796875, 470.1712951660156, 466.759033203125, 466.225830078125
16.5, 16.54640007019043, 470.1269836425781, 466.7151184082031, 466.18194580078125
16.75, 16.797199249267578, 470.1463928222656, 466.734375, 466.20111083984375
17.0, 17.051000595092773, 470.1382141113281, 466.72625732421875, 466.1930236816406
17.25, 17.29599952697754, 470.1360168457031, 466.72406005859375, 466.19085693359375
17.5, 17.548599243164062, 470.1471862792969, 466.7345886230469, 466.20159912109375
17.75, 17.798799514770508, 470.1280517578125, 466.7164611816406, 466.1824951171875
18.0, 18.048200607299805, 470.1443176269531, 466.73297119140625, 466.1993408203125
18.25, 18.296199798583984, 470.17425537109375, 466.7618713378906, 466.22918701171875
18.5, 18.547800064086914, 470.1208190917969, 466.7078552246094, 466.1752014160156
18.75, 18.797199249267578, 470.10638427734375, 466.6946105957031, 466.1613464355469
19.0, 19.048799514770508, 470.17584228515625, 466.7644348144531, 466.2307434082031
19.25, 19.2992000579834, 470.14471435546875, 466.7323303222656, 466.19921875
19.5, 19.550199508666992, 470.1268310546875, 466.7148132324219, 466.1811828613281
19.75, 19.797399520874023, 470.1622314453125, 466.750732421875, 466.2171325683594
20.0, 20.048200607299805, 470.14898681640625, 466.7368469238281, 466.2038269042969
20.25, 20.297800064086914, 470.0880126953125, 466.675048828125, 466.1408386230469
20.5, 20.54640007019043, 470.1503601074219, 466.7383117675781, 466.205078125
20.75, 20.79800033569336, 470.13043212890625, 466.718505859375, 466.185302734375
21.0, 21.048599243164062, 470.1434631347656, 466.7327880859375, 466.19952392578125
21.25, 21.2992000579834, 470.1658630371094, 466.7536315917969, 466.22039794921875
21.5, 21.546199798583984, 470.2164611816406, 466.8031311035156, 466.2698974609375
21.75, 21.796199798583984, 470.15472412109375, 466.74267578125, 466.20947265625
22.0, 22.04640007019043, 470.1726989746094, 466.76202392578125, 466.22601318359375
22.25, 22.298799514770508, 470.10064697265625, 466.6844787597656, 466.15264892578125
22.5, 22.54599952697754, 470.1514892578125, 466.7388000488281, 466.2052917480469
22.75, 22.797000885009766, 470.14715576171875, 466.7351379394531, 466.2013244628906
23.0, 23.04680061340332, 470.1341857910156, 466.7220458984375, 466.18829345703125
23.25, 23.296600341796875, 470.14892578125, 466.7366638183594, 466.20294189453125
23.5, 23.549400329589844, 470.1087341308594, 466.69677734375, 466.1631164550781
23.75, 23.795400619506836, 470.1412658691406, 466.7290954589844, 466.1953125
24.0, 24.045799255371094, 470.0941467285156, 466.6822814941406, 466.1485595703125
24.25, 24.298799514770508, 470.1376647949219, 466.7254943847656, 466.19171142578125
24.5, 24.548599243164062, 470.1305236816406, 466.7183837890625, 466.1846008300781
24.75, 24.79840087890625, 475.2831726074219, 473.8836975097656, 471.3032531738281
25.0, 25.047199249267578, 475.2872619628906, 474.5602111816406, 471.3048095703125
25.25, 25.298200607299805, 475.0339660644531, 474.468994140625, 471.0467834472656
25.5, 25.54800033569336, 474.6322326660156, 474.3614807128906, 470.6436462402344
25.75, 25.79960060119629, 474.14996337890625, 474.4359436035156, 470.1567687988281
26.0, 26.048599243164062, 473.5533142089844, 474.54193115234375, 469.5611572265625
