Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25, 0.2962000072002411, 470.7017822265625, 467.1031188964844, 466.6749572753906
0.5, 0.545799970626831, 470.2617492675781, 466.6667175292969, 466.2389831542969
0.75, 0.795199990272522, 469.71881103515625, 466.1298828125, 465.70257568359375
1.0, 1.045799970626831, 468.7920227050781, 465.2130432128906, 464.7879943847656
1.25, 1.2949999570846558, 469.7400817871094, 466.1520690917969, 465.7262878417969
1.5, 1.5462000370025635, 469.3174743652344, 465.7311096191406, 465.303466796875
1.75, 1.794600009918213, 470.6161193847656, 467.0567626953125, 466.6080017089844
2.0, 2.045599937438965, 470.7332763671875, 467.26678466796875, 466.7592468261719
2.25, 2.294600009918213, 470.0760192871094, 466.6459655761719, 466.1213073730469
2.5, 2.5481998920440674, 470.04180908203125, 466.622802734375, 466.0909118652344
2.75, 2.7952001094818115, 470.1507873535156, 466.7295227050781, 466.197021484375
3.0, 3.045799970626831, 470.0439758300781, 466.63079833984375, 466.0963134765625
3.25, 3.2980000972747803, 469.99554443359375, 466.57916259765625, 466.0457458496094
3.5, 3.5490000247955322, 470.004638671875, 466.5926513671875, 466.0579528808594
3.75, 3.796799898147583, 469.9802551269531, 466.56610107421875, 466.0320129394531
4.0, 4.04640007019043, 470.0462646484375, 466.632080078125, 466.09735107421875
4.25, 4.294600009918213, 470.119140625, 466.70159912109375, 466.16693115234375
4.5, 4.547999858856201, 470.0434875488281, 466.62738037109375, 466.0927429199219
4.75, 4.79640007019043, 470.091552734375, 466.6753845214844, 466.1406555175781
5.0, 5.047599792480469, 470.0535583496094, 466.6408386230469, 466.1062316894531
5.25, 5.295000076293945, 470.0347900390625, 466.6202392578125, 466.085693359375
5.5, 5.54640007019043, 469.77581787109375, 466.25885009765625, 465.76971435546875
5.75, 5.796199798583984, 470.2830810546875, 466.9137268066406, 466.3597412109375
6.0, 6.046999931335449, 468.6060485839844, 465.1303405761719, 464.62298583984375
6.25, 6.295199871063232, 470.19525146484375, 466.80926513671875, 466.26177978515625
