Time, Timer, measurement1.Three-phase Meter1.VLn_RMS, measurement2.Three-phase Meter2.VLn_RMS, measurement3.Three-phase Meter3.VLn_RMS
0.25, 0.29159998893737793, 430.7969665527344, 427.49676513671875, 427.11181640625
0.5, 0.5472000241279602, 673.8848266601562, 668.7651977539062, 668.1738891601562
0.75, 0.7928000092506409, 495.5450439453125, 491.76104736328125, 491.3210754394531
1.0, 1.0418000221252441, 417.6203918457031, 414.76776123046875, 414.54302978515625
1.25, 1.2940000295639038, 420.78485107421875, 417.5588684082031, 417.1826477050781
1.5, 1.5441999435424805, 773.00244140625, 767.1026000976562, 766.4237670898438
1.75, 1.7918000221252441, 509.2525634765625, 505.41259765625, 504.9369201660156
2.0, 2.045599937438965, 474.3546142578125, 470.8699035644531, 470.3647155761719
2.25, 2.293800115585327, 390.1710510253906, 387.26513671875, 386.85546875
2.5, 2.5481998920440674, 817.1122436523438, 810.7526245117188, 809.7950439453125
2.75, 2.8036000728607178, 522.0377197265625, 518.2838134765625, 517.6881103515625
3.0, 3.0452001094818115, 475.3627624511719, 471.92889404296875, 471.38726806640625
3.25, 3.2939999103546143, 374.9488220214844, 372.1623229980469, 371.7596130371094
3.5, 3.5473999977111816, 466.2939453125, 462.9000244140625, 462.3834228515625
3.75, 3.79259991645813, 544.6383666992188, 540.7149047851562, 540.0992431640625
4.0, 4.0441999435424805, 476.8739929199219, 473.4294738769531, 472.8857421875
4.25, 4.295400142669678, 358.06475830078125, 355.4317932128906, 355.0302734375
4.5, 4.544600009918213, 463.6932678222656, 460.3159484863281, 459.8025817871094
4.75, 4.793799877166748, 557.2930908203125, 553.2852172851562, 552.6536254882812
5.0, 5.042799949645996, 478.2039794921875, 474.75360107421875, 474.20672607421875
5.25, 5.295000076293945, 346.921875, 344.35662841796875, 343.97186279296875
5.5, 5.54640007019043, 462.00738525390625, 458.6445007324219, 458.1314697265625
5.75, 5.791999816894531, 571.12646484375, 567.0108642578125, 566.3692626953125
6.0, 6.054999828338623, 478.0354309082031, 474.58355712890625, 474.0399169921875
6.25, 6.291399955749512, 335.5707702636719, 333.07080078125, 332.70550537109375
6.5, 6.545199871063232, 460.33123779296875, 456.9741516113281, 456.46685791015625
6.75, 6.792799949645996, 580.0963745117188, 575.9052734375, 575.259765625
7.0, 7.041800022125244, 480.7257995605469, 477.2538146972656, 476.7066955566406
7.25, 7.292799949645996, 342.33575439453125, 339.7936706542969, 339.4184265136719
7.5, 7.545400142669678, 458.4471435546875, 455.10235595703125, 454.5978088378906
7.75, 7.797999858856201, 581.389404296875, 577.2003784179688, 576.5504150390625
8.0, 8.04640007019043, 482.8096618652344, 479.3250427246094, 478.7732849121094
8.25, 8.2947998046875, 330.1107177734375, 327.6427001953125, 327.2893981933594
8.5, 8.543600082397461, 456.4729919433594, 453.14312744140625, 452.6395568847656
8.75, 8.793000221252441, 591.1119995117188, 586.8511962890625, 586.1902465820312
9.0, 9.043600082397461, 484.23602294921875, 480.7442321777344, 480.19012451171875
9.25, 9.304400444030762, 337.9157409667969, 335.4361572265625, 335.0521240234375
9.5, 9.54539966583252, 457.3690185546875, 454.03570556640625, 453.5296325683594
9.75, 9.792200088500977, 601.7913818359375, 597.4615478515625, 596.788818359375
10.0, 10.044400215148926, 483.0227355957031, 479.54150390625, 478.9878845214844
10.25, 10.292400360107422, 304.4898376464844, 302.5283203125, 302.1634521484375
10.5, 10.545000076293945, 455.44793701171875, 452.1627502441406, 451.6590270996094
10.75, 10.792200088500977, 614.095703125, 609.4302978515625, 608.75634765625
11.0, 11.04539966583252, 484.72479248046875, 481.1989440917969, 480.64404296875
11.25, 11.2947998046875, 300.2752685546875, 298.33892822265625, 297.9822082519531
11.5, 11.54419994354248, 454.76446533203125, 451.4847106933594, 450.98199462890625
11.75, 11.79520034790039, 626.0443115234375, 621.2711791992188, 620.5860595703125
12.0, 12.044599533081055, 486.2315979003906, 482.69024658203125, 482.13531494140625
12.25, 12.29419994354248, 297.0929260253906, 295.1898498535156, 294.8362731933594
12.5, 12.545999526977539, 453.71844482421875, 450.4490966796875, 449.9477844238281
12.75, 12.791399955749512, 629.3663330078125, 624.5576171875, 623.870849609375
13.0, 13.042400360107422, 486.6095275878906, 483.0648193359375, 482.50958251953125
13.25, 13.294400215148926, 305.84527587890625, 303.8475646972656, 303.495361328125
13.5, 13.545999526977539, 452.14459228515625, 448.887939453125, 448.3882751464844
13.75, 13.793000221252441, 621.2688598632812, 616.5379028320312, 615.8615112304688
14.0, 14.0447998046875, 488.45721435546875, 484.8997497558594, 484.34161376953125
