Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0705,431.62857,430.58746,445.80994
0.071,431.62857,430.58746,445.80994
0.0715,417.7988,430.58746,445.80994
0.072,417.7988,430.58746,445.80994
0.0725,417.7988,430.58746,445.80994
0.073,417.7988,430.58746,445.80994
0.0735,417.7988,430.58746,445.80994
0.074,417.7988,430.58746,428.25964
0.0745,417.7988,430.58746,428.25964
0.075,417.7988,430.58746,428.25964
0.0755,417.7988,430.58746,428.25964
0.076,417.7988,430.58746,428.25964
0.0765,417.7988,430.58746,428.25964
0.077,417.7988,430.58746,428.25964
0.0775,417.7988,430.58746,428.25964
0.078,417.7988,430.58746,428.25964
0.0785,417.7988,430.58746,428.25964
0.079,417.7988,430.58746,428.25964
0.0795,417.7988,430.58746,428.25964
0.08,417.7988,430.58746,428.25964
0.0805,417.7988,430.58746,428.25964
0.081,417.7988,430.58746,428.25964
0.0815,417.7988,430.58746,428.25964
0.082,417.7988,430.58746,428.25964
0.0825,417.7988,418.75397,428.25964
0.083,417.7988,418.75397,428.25964
0.0835,417.7988,418.75397,428.25964
0.084,417.7988,418.75397,428.25964
0.0845,417.7988,418.75397,428.25964
0.085,417.7988,418.75397,428.25964
0.0855,417.7988,418.75397,428.25964
0.086,417.7988,418.75397,428.25964
0.0865,417.7988,418.75397,428.25964
0.087,417.7988,418.75397,428.25964
0.0875,417.7988,418.75397,428.25964
0.088,417.7988,418.75397,428.25964
0.0885,417.7988,418.75397,428.25964
0.089,413.6391,418.75397,428.25964
0.0895,413.6391,418.75397,428.25964
0.09,413.6391,418.75397,428.25964
0.0905,413.6391,418.75397,428.25964
0.091,413.6391,418.75397,431.5015
0.0915,413.6391,418.75397,431.5015
0.092,413.6391,418.75397,431.5015
0.0925,413.6391,418.75397,431.5015
0.093,413.6391,418.75397,431.5015
0.0935,413.6391,418.75397,431.5015
0.094,413.6391,418.75397,431.5015
0.0945,413.6391,418.75397,431.5015
0.095,413.6391,418.75397,431.5015
0.0955,413.6391,418.75397,431.5015
0.096,413.6391,418.75397,431.5015
0.0965,413.6391,418.75397,431.5015
0.097,413.6391,418.75397,431.5015
0.0975,413.6391,418.75397,431.5015
0.098,413.6391,418.75397,431.5015
0.0985,413.6391,418.75397,431.5015
0.099,413.6391,418.75397,431.5015
0.0995,413.6391,441.3521,431.5015
0.1,413.6391,441.3521,431.5015
0.1005,413.6391,441.3521,431.5015
0.101,413.6391,441.3521,431.5015
0.1015,413.6391,441.3521,431.5015
0.102,413.6391,441.3521,431.5015
0.1025,413.6391,441.3521,431.5015
0.103,413.6391,441.3521,431.5015
0.1035,413.6391,441.3521,431.5015
0.104,413.6391,441.3521,431.5015
