Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0695,426.8979,418.20215,438.17352
0.07,426.8979,418.20215,438.17352
0.0705,426.8979,418.20215,438.17352
0.071,426.8979,418.20215,438.17352
0.0715,426.8979,418.20215,438.17352
0.072,426.8979,418.20215,417.84518
0.0725,426.8979,418.20215,417.84518
0.073,426.8979,418.20215,417.84518
0.0735,426.8979,418.20215,417.84518
0.074,426.8979,418.20215,417.84518
0.0745,426.8979,418.20215,417.84518
0.075,426.8979,418.20215,417.84518
0.0755,426.8979,418.20215,417.84518
0.076,397.3452,418.20215,417.84518
0.0765,397.3452,418.20215,417.84518
0.077,397.3452,418.20215,417.84518
0.0775,397.3452,418.20215,417.84518
0.078,397.3452,392.57703,417.84518
0.0785,397.3452,392.57703,417.84518
0.079,397.3452,392.57703,417.84518
0.0795,397.3452,392.57703,417.84518
0.08,397.3452,392.57703,417.84518
0.0805,397.3452,392.57703,417.84518
0.081,397.3452,392.57703,417.84518
0.0815,397.3452,392.57703,417.84518
0.082,397.3452,392.57703,417.84518
0.0825,397.3452,392.57703,417.84518
0.083,397.3452,392.57703,417.84518
0.0835,397.3452,392.57703,417.84518
0.084,397.3452,392.57703,417.84518
0.0845,397.3452,392.57703,417.84518
0.085,397.3452,392.57703,417.84518
0.0855,397.3452,392.57703,417.84518
0.086,397.3452,392.57703,417.84518
0.0865,397.3452,392.57703,417.84518
0.087,397.3452,392.57703,417.84518
0.0875,397.3452,392.57703,417.84518
0.088,397.3452,392.57703,417.84518
0.0885,397.3452,392.57703,417.84518
0.089,397.3452,392.57703,417.84518
0.0895,397.3452,392.57703,430.78607
0.09,397.3452,392.57703,430.78607
0.0905,397.3452,392.57703,430.78607
0.091,397.3452,392.57703,430.78607
0.0915,397.3452,392.57703,430.78607
0.092,397.3452,392.57703,430.78607
0.0925,397.3452,392.57703,430.78607
0.093,418.73203,392.57703,430.78607
0.0935,418.73203,392.57703,430.78607
0.094,418.73203,392.57703,430.78607
0.0945,418.73203,392.57703,430.78607
0.095,418.73203,411.06052,430.78607
0.0955,418.73203,411.06052,430.78607
0.096,418.73203,411.06052,430.78607
0.0965,418.73203,411.06052,430.78607
0.097,418.73203,411.06052,430.78607
0.0975,418.73203,411.06052,430.78607
0.098,418.73203,411.06052,430.78607
0.0985,418.73203,411.06052,430.78607
0.099,418.73203,411.06052,430.78607
0.0995,418.73203,411.06052,430.78607
0.1,418.73203,411.06052,430.78607
0.1005,418.73203,411.06052,430.78607
0.101,418.73203,411.06052,430.78607
0.1015,418.73203,411.06052,430.78607
0.102,418.73203,411.06052,430.78607
0.1025,418.73203,411.06052,430.78607
0.103,418.73203,411.06052,430.78607
0.1035,418.73203,411.06052,430.78607
0.104,418.73203,411.06052,430.78607
0.1045,418.73203,411.06052,430.78607
0.105,418.73203,411.06052,430.78607
0.1055,418.73203,411.06052,430.78607
0.106,418.73203,411.06052,430.78607
0.1065,418.73203,411.06052,447.60306
0.107,418.73203,411.06052,447.60306
0.1075,418.73203,411.06052,447.60306
0.108,418.73203,411.06052,447.60306
0.1085,418.73203,411.06052,447.60306
0.109,418.73203,411.06052,447.60306
0.1095,418.73203,411.06052,447.60306
0.11,418.73203,411.06052,447.60306
0.1105,435.5722,411.06052,447.60306
0.111,435.5722,411.06052,447.60306
0.1115,435.5722,411.06052,447.60306
0.112,435.5722,421.34598,447.60306
0.1125,435.5722,421.34598,447.60306
0.113,435.5722,421.34598,447.60306
0.1135,435.5722,421.34598,447.60306
0.114,435.5722,421.34598,447.60306
0.1145,435.5722,421.34598,447.60306
0.115,435.5722,421.34598,447.60306
0.1155,435.5722,421.34598,447.60306
0.116,435.5722,421.34598,447.60306
0.1165,435.5722,421.34598,447.60306
0.117,435.5722,421.34598,447.60306
0.1175,435.5722,421.34598,447.60306
0.118,435.5722,421.34598,447.60306
0.1185,435.5722,421.34598,447.60306
0.119,435.5722,421.34598,447.60306
0.1195,435.5722,421.34598,447.60306
0.12,435.5722,421.34598,447.60306
0.1205,435.5722,421.34598,447.60306
0.121,435.5722,421.34598,447.60306
0.1215,435.5722,421.34598,447.60306
0.122,435.5722,421.34598,447.60306
0.1225,435.5722,421.34598,447.60306
0.123,435.5722,421.34598,447.60306
0.1235,435.5722,421.34598,441.50534
0.124,435.5722,421.34598,441.50534
0.1245,435.5722,421.34598,441.50534
0.125,435.5722,421.34598,441.50534
0.1255,435.5722,421.34598,441.50534
0.126,435.5722,421.34598,441.50534
0.1265,435.5722,421.34598,441.50534
0.127,435.5722,421.34598,441.50534
0.1275,426.41086,421.34598,441.50534
0.128,426.41086,421.34598,441.50534
0.1285,426.41086,421.34598,441.50534
0.129,426.41086,421.34598,441.50534
0.1295,426.41086,415.2725,441.50534
0.13,426.41086,415.2725,441.50534
0.1305,426.41086,415.2725,441.50534
0.131,426.41086,415.2725,441.50534
0.1315,426.41086,415.2725,441.50534
0.132,426.41086,415.2725,441.50534
0.1325,426.41086,415.2725,441.50534
0.133,426.41086,415.2725,441.50534
0.1335,426.41086,415.2725,441.50534
0.134,426.41086,415.2725,441.50534
0.1345,426.41086,415.2725,441.50534
0.135,426.41086,415.2725,441.50534
0.1355,426.41086,415.2725,441.50534
0.136,426.41086,415.2725,441.50534
0.1365,426.41086,415.2725,441.50534
0.137,426.41086,415.2725,441.50534
0.1375,426.41086,415.2725,441.50534
0.138,426.41086,415.2725,441.50534
0.1385,426.41086,415.2725,441.50534
0.139,426.41086,415.2725,441.50534
0.1395,426.41086,415.2725,441.50534
0.14,426.41086,415.2725,441.50534
0.1405,426.41086,415.2725,457.45108
0.141,426.41086,415.2725,457.45108
0.1415,426.41086,415.2725,457.45108
0.142,426.41086,415.2725,457.45108
0.1425,426.41086,415.2725,457.45108
0.143,426.41086,415.2725,457.45108
0.1435,426.41086,415.2725,457.45108
0.144,426.41086,415.2725,457.45108
0.1445,441.20184,415.2725,457.45108
0.145,441.20184,415.2725,457.45108
0.1455,441.20184,415.2725,457.45108
0.146,441.20184,415.2725,457.45108
0.1465,441.20184,427.5132,457.45108
0.147,441.20184,427.5132,457.45108
0.1475,441.20184,427.5132,457.45108
0.148,441.20184,427.5132,457.45108
0.1485,441.20184,427.5132,457.45108
0.149,441.20184,427.5132,457.45108
0.1495,441.20184,427.5132,457.45108
0.15,441.20184,427.5132,457.45108
0.1505,441.20184,427.5132,457.45108
0.151,441.20184,427.5132,457.45108
0.1515,441.20184,427.5132,457.45108
0.152,441.20184,427.5132,457.45108
0.1525,441.20184,427.5132,457.45108
0.153,441.20184,427.5132,457.45108
0.1535,441.20184,427.5132,457.45108
0.154,441.20184,427.5132,457.45108
0.1545,441.20184,427.5132,457.45108
0.155,441.20184,427.5132,457.45108
0.1555,441.20184,427.5132,457.45108
0.156,441.20184,427.5132,457.45108
0.1565,441.20184,427.5132,457.45108
0.157,441.20184,427.5132,457.45108
0.1575,441.20184,427.5132,457.45108
0.158,441.20184,427.5132,469.7733
0.1585,441.20184,427.5132,469.7733
0.159,441.20184,427.5132,469.7733
0.1595,441.20184,427.5132,469.7733
0.16,441.20184,427.5132,469.7733
0.1605,441.20184,427.5132,469.7733
0.161,441.20184,427.5132,469.7733
0.1615,448.75357,427.5132,469.7733
0.162,448.75357,427.5132,469.7733
0.1625,448.75357,427.5132,469.7733
0.163,448.75357,427.5132,469.7733
0.1635,448.75357,428.73822,469.7733
0.164,448.75357,428.73822,469.7733
0.1645,448.75357,428.73822,469.7733
0.165,448.75357,428.73822,469.7733
0.1655,448.75357,428.73822,469.7733
0.166,448.75357,428.73822,469.7733
0.1665,448.75357,428.73822,469.7733
0.167,448.75357,428.73822,469.7733
0.1675,448.75357,428.73822,469.7733
0.168,448.75357,428.73822,469.7733
0.1685,448.75357,428.73822,469.7733
