Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0,469.20157,472.34933,476.377
0.0005,466.21445,472.34933,476.377
0.001,466.21445,472.34933,476.377
0.0015,466.21445,472.34933,476.377
0.002,466.21445,472.34933,476.377
0.0025,466.21445,472.34933,476.377
0.003,466.21445,472.34933,476.377
0.0035,466.21445,472.34933,476.377
0.004,466.21445,472.34933,476.377
0.0045,466.21445,472.34933,476.377
0.005,466.21445,472.34933,476.377
0.0055,466.21445,472.34933,476.377
0.006,466.21445,472.34933,476.377
0.0065,466.21445,472.34933,476.377
0.007,466.21445,435.0818,476.377
0.0075,466.21445,435.0818,476.377
0.008,466.21445,435.0818,476.377
0.0085,466.21445,435.0818,476.377
0.009,466.21445,435.0818,476.377
0.0095,466.21445,435.0818,476.377
0.01,466.21445,435.0818,476.377
0.0105,466.21445,435.0818,476.377
0.011,466.21445,435.0818,476.377
0.0115,466.21445,435.0818,476.377
0.012,466.21445,435.0818,476.377
0.0125,466.21445,435.0818,476.377
0.013,466.21445,435.0818,476.377
0.0135,466.21445,435.0818,476.377
0.014,466.21445,435.0818,476.377
0.0145,466.21445,435.0818,420.54004
0.015,466.21445,435.0818,420.54004
0.0155,466.21445,435.0818,420.54004
0.016,466.21445,435.0818,420.54004
0.0165,466.21445,435.0818,420.54004
0.017,332.8467,435.0818,420.54004
0.0175,332.8467,435.0818,420.54004
0.018,332.8467,435.0818,420.54004
0.0185,332.8467,435.0818,420.54004
0.019,332.8467,435.0818,420.54004
0.0195,332.8467,435.0818,420.54004
0.02,332.8467,435.0818,420.54004
0.0205,332.8467,435.0818,420.54004
0.021,332.8467,435.0818,420.54004
0.0215,332.8467,435.0818,420.54004
0.022,332.8467,435.0818,420.54004
0.0225,332.8467,435.0818,420.54004
0.023,332.8467,435.0818,420.54004
0.0235,332.8467,344.34225,420.54004
0.024,332.8467,344.34225,420.54004
0.0245,332.8467,344.34225,420.54004
0.025,332.8467,344.34225,420.54004
0.0255,332.8467,344.34225,420.54004
0.026,332.8467,344.34225,420.54004
