Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0695,471.51355,470.5303,473.71783
0.07,471.51355,470.5303,473.71783
0.0705,471.51355,470.5303,473.71783
0.071,471.51355,470.5303,473.71783
0.0715,471.51355,470.5303,473.71783
0.072,471.51355,470.5303,473.71783
0.0725,471.51355,470.5303,473.71783
0.073,471.51355,470.5303,473.71783
0.0735,471.51355,470.5303,473.71783
0.074,471.51355,470.5303,473.71783
0.0745,471.51355,470.5303,473.71783
0.075,471.51355,470.5303,473.71783
0.0755,466.6008,470.5303,473.71783
0.076,466.6008,470.5303,473.71783
0.0765,466.6008,470.5303,473.71783
0.077,466.6008,470.5303,473.71783
0.0775,466.6008,470.5303,473.71783
0.078,466.6008,470.5303,473.71783
0.0785,466.6008,470.5303,473.71783
0.079,466.6008,470.5303,473.71783
0.0795,466.6008,470.5303,473.71783
0.08,466.6008,470.5303,473.71783
0.0805,466.6008,470.5303,473.71783
0.081,466.6008,470.5303,473.71783
0.0815,466.6008,470.5303,473.71783
0.082,466.6008,470.5303,473.71783
0.0825,466.6008,470.5303,473.71783
0.083,466.6008,466.9114,473.71783
0.0835,466.6008,466.9114,473.71783
0.084,466.6008,466.9114,473.71783
0.0845,466.6008,466.9114,473.71783
0.085,466.6008,466.9114,473.71783
0.0855,466.6008,466.9114,473.71783
0.086,466.6008,466.9114,473.71783
0.0865,466.6008,466.9114,473.71783
0.087,466.6008,466.9114,470.5228
0.0875,466.6008,466.9114,470.5228
0.088,466.6008,466.9114,470.5228
0.0885,466.6008,466.9114,470.5228
0.089,466.6008,466.9114,470.5228
0.0895,466.6008,466.9114,470.5228
0.09,466.6008,466.9114,470.5228
0.0905,466.6008,466.9114,470.5228
0.091,466.6008,466.9114,470.5228
0.0915,466.6008,466.9114,470.5228
0.092,466.6008,466.9114,470.5228
0.0925,466.6008,466.9114,470.5228
0.093,463.49368,466.9114,470.5228
0.0935,463.49368,466.9114,470.5228
0.094,463.49368,466.9114,470.5228
0.0945,463.49368,466.9114,470.5228
0.095,463.49368,466.9114,470.5228
0.0955,463.49368,466.9114,470.5228
0.096,463.49368,466.9114,470.5228
0.0965,463.49368,466.9114,470.5228
0.097,463.49368,466.9114,470.5228
0.0975,463.49368,466.9114,470.5228
0.098,463.49368,466.9114,470.5228
0.0985,463.49368,466.9114,470.5228
0.099,463.49368,466.9114,470.5228
0.0995,463.49368,466.9114,470.5228
0.1,463.49368,467.60144,470.5228
0.1005,463.49368,467.60144,470.5228
0.101,463.49368,467.60144,470.5228
0.1015,463.49368,467.60144,470.5228
0.102,463.49368,467.60144,470.5228
0.1025,463.49368,467.60144,470.5228
0.103,463.49368,467.60144,470.5228
0.1035,463.49368,467.60144,470.5228
0.104,463.49368,467.60144,472.4098
0.1045,463.49368,467.60144,472.4098
0.105,463.49368,467.60144,472.4098
0.1055,463.49368,467.60144,472.4098
0.106,463.49368,467.60144,472.4098
0.1065,463.49368,467.60144,472.4098
0.107,463.49368,467.60144,472.4098
0.1075,463.49368,467.60144,472.4098
0.108,463.49368,467.60144,472.4098
0.1085,463.49368,467.60144,472.4098
0.109,463.49368,467.60144,472.4098
0.1095,463.49368,467.60144,472.4098
0.11,466.7531,467.60144,472.4098
0.1105,466.7531,467.60144,472.4098
0.111,466.7531,467.60144,472.4098
0.1115,466.7531,467.60144,472.4098
0.112,466.7531,467.60144,472.4098
0.1125,466.7531,467.60144,472.4098
0.113,466.7531,467.60144,472.4098
0.1135,466.7531,467.60144,472.4098
0.114,466.7531,467.60144,472.4098
0.1145,466.7531,467.60144,472.4098
0.115,466.7531,467.60144,472.4098
0.1155,466.7531,467.60144,472.4098
0.116,466.7531,467.60144,472.4098
0.1165,466.7531,467.60144,472.4098
0.117,466.7531,467.60144,472.4098
0.1175,466.7531,467.7296,472.4098
0.118,466.7531,467.7296,472.4098
0.1185,466.7531,467.7296,472.4098
0.119,466.7531,467.7296,472.4098
0.1195,466.7531,467.7296,472.4098
0.12,466.7531,467.7296,472.4098
0.1205,466.7531,467.7296,472.4098
0.121,466.7531,467.7296,472.4098
0.1215,466.7531,467.7296,470.86993
0.122,466.7531,467.7296,470.86993
0.1225,466.7531,467.7296,470.86993
0.123,466.7531,467.7296,470.86993
0.1235,466.7531,467.7296,470.86993
0.124,466.7531,467.7296,470.86993
0.1245,466.7531,467.7296,470.86993
0.125,466.7531,467.7296,470.86993
0.1255,466.7531,467.7296,470.86993
0.126,466.7531,467.7296,470.86993
0.1265,466.7531,467.7296,470.86993
0.127,466.7531,467.7296,470.86993
0.1275,465.1556,467.7296,470.86993
0.128,465.1556,467.7296,470.86993
0.1285,465.1556,467.7296,470.86993
