Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.022,-29.302408,555.99396,26.816624,554.74994,0.77854943,563.836,1.2270414,-2.7057395,0.73726606,-2.327476,-4.3518634,0.1902519
0.0225,-29.135536,555.99396,26.692085,554.74994,0.79474926,563.836,1.2409222,-2.6952899,0.7510464,-2.3210247,-4.3441095,0.20706001
0.023,-28.896374,555.99396,26.505531,554.74994,0.8139417,563.836,1.2624753,-2.6803808,0.7720906,-2.3120444,-4.334028,0.23172884
0.0235,-28.74893,555.99396,26.384586,554.74994,0.8227793,563.836,1.2770877,-2.671085,0.7861503,-2.3065605,-4.3283243,0.24824257
0.024,-28.551882,555.99396,26.21275,554.74994,0.8303615,563.836,1.2988209,-2.6581633,0.8068893,-2.299015,-4.32105,0.27389482
0.0245,-28.435883,555.99396,26.106361,554.74994,0.8324352,563.836,1.3129613,-2.6501613,0.8202667,-2.2943203,-4.316669,0.29191148
0.025,-28.283371,555.99396,25.959515,554.74994,0.8329604,563.836,1.3331959,-2.6387868,0.8394047,-2.2874851,-4.3102326,0.32059804
0.0255,-28.1918,555.99396,25.868937,554.74994,0.8326831,563.836,1.345857,-2.63139,0.8514822,-2.2828596,-4.305596,0.34083363
0.026,-28.060038,555.99396,25.740522,554.74994,0.83316857,563.836,1.3634984,-2.6201746,0.8686149,-2.2754726,-4.29748,0.37249243
0.0265,-27.970161,555.99396,25.657259,554.74994,0.8351855,563.836,1.3744285,-2.6123397,0.87947893,-2.2700827,-4.291029,0.39415747
0.027,-27.823227,555.99396,25.530825,554.74994,0.84245574,563.836,1.389822,-2.5996828,0.89521456,-2.2611117,-4.2795296,0.42673427
0.0275,-27.713043,555.99396,25.442686,554.74994,0.8508459,563.836,1.3996503,-2.590512,0.90552515,-2.2545023,-4.270691,0.44810584
0.028,-27.524918,555.99396,25.30075,554.74994,0.86901957,563.836,1.4141444,-2.575586,0.92107254,-2.2437067,-4.255965,0.4790305
0.0285,-27.383327,555.99396,25.198008,554.74994,0.884407,563.836,1.4239322,-2.5649312,0.9316825,-2.2360263,-4.245506,0.49862283
0.029,-27.149008,558.08124,25.031076,554.74994,0.9110497,563.836,1.4391696,-2.5481343,0.94821155,-2.2240655,-4.2295303,0.5262288
0.0295,-26.982119,558.08124,24.912565,554.74994,0.9301908,563.836,1.449884,-2.536635,0.95971537,-2.215997,-4.21911,0.54348624
0.03,-26.725471,558.08124,24.727886,554.74994,0.9590772,563.836,1.4669119,-2.5193634,0.9776894,-2.2041004,-4.204429,0.56806636
0.0305,-26.556322,558.08124,24.602917,554.74994,0.9773834,563.836,1.4788846,-2.508088,0.9900667,-2.1964912,-4.195555,0.5838469
0.031,-26.31523,558.08124,24.417828,554.74994,1.0017161,563.836,1.4975721,-2.4919572,1.0089667,-2.1857882,-4.1837983,0.60741377
0.0315,-26.167488,558.08124,24.298998,554.74994,1.0150487,563.836,1.5102943,-2.4818738,1.0215887,-2.1791918,-4.1769176,0.62348104
0.032,-25.970682,558.08124,24.132198,554.74994,1.0300668,563.836,1.5292557,-2.4678946,1.0401691,-2.17009,-4.1678004,0.64874864
0.0325,-25.857384,558.08124,24.030577,554.74994,1.0370071,563.836,1.5415949,-2.4592602,1.052104,-2.1644654,-4.1621532,0.66674006
0.033,-25.713015,558.08124,23.894016,554.74994,1.0440495,563.836,1.5591217,-2.4471905,1.0690328,-2.156436,-4.1536207,0.69565445
0.0335,-25.630907,558.08124,23.813145,554.74994,1.0474893,563.836,1.5699409,-2.4395344,1.0795581,-2.1511588,-4.1474767,0.7162073
0.034,-25.520926,558.08124,23.704237,554.74994,1.0527608,563.836,1.5846767,-2.4281714,1.0941426,-2.1429935,-4.136855,0.7486028
0.0345,-25.450472,558.08124,23.637192,554.74994,1.0574082,563.836,1.5934882,-2.420406,1.1031181,-2.1371791,-4.1285806,0.770935
0.035,-25.338425,558.08124,23.539494,554.74994,1.0672693,563.836,1.6053406,-2.4080365,1.1156887,-2.1276205,-4.1140933,0.804843
0.0355,-25.253937,558.08124,23.473047,554.74994,1.0761647,551.5296,1.61252,-2.3991113,1.1236627,-2.120589,-4.103053,0.82722956
0.036,-25.105848,558.08124,23.366528,554.74994,1.0932536,551.5296,1.6226356,-2.3845096,1.135387,-2.109014,-4.084703,0.859756
0.0365,-24.991001,558.08124,23.288788,554.74994,1.1070347,551.5296,1.6292334,-2.3739502,1.1432625,-2.1006677,-4.071575,0.88041544
0.037,-24.795156,558.08124,23.16012,554.74994,1.1306434,551.5296,1.6393849,-2.357023,1.1554841,-2.0874186,-4.051228,0.9095326
0.0375,-24.651367,558.08124,23.066353,554.74994,1.147661,551.5296,1.6465553,-2.3451862,1.1640396,-2.078273,-4.037634,0.92768365
0.038,-24.423077,558.08124,22.915918,530.7158,1.1734468,551.5296,1.6581758,-2.327007,1.177593,-2.0644367,-4.017865,0.95337725
0.0385,-24.267889,558.08124,22.811481,530.7158,1.189729,551.5296,1.6665521,-2.3148694,1.1870899,-2.0553393,-4.0053883,0.9697391
0.039,-24.040638,558.08124,22.653778,530.7158,1.2111219,551.5296,1.6799387,-2.297115,1.2018641,-2.0421822,-3.9880638,0.9937689
0.0395,-23.89824,558.08124,22.551105,530.7158,1.2226654,551.5296,1.6893073,-2.2857356,1.2119018,-2.03386,-3.9773993,1.009937
0.04,-23.705393,558.08124,22.405672,530.7158,1.2353517,551.5296,1.7036153,-2.2696404,1.2268914,-2.0221395,-3.9624746,1.0350527
0.0405,-23.593056,558.08124,22.316647,530.7158,1.2408469,551.5296,1.7130008,-2.2596242,1.2366158,-2.014812,-3.952983,1.052689
0.041,-23.449598,558.08124,22.197153,530.7158,1.2457124,551.5296,1.7264843,-2.2454975,1.2504387,-2.004381,-3.9386818,1.0808078
0.0415,-23.368765,558.08124,22.126795,530.7158,1.2476237,551.5296,1.7347811,-2.2366118,1.258992,-1.997641,-3.9287448,1.100676
0.042,-23.262754,558.08124,22.032707,530.7158,1.2501309,551.5296,1.7459639,-2.2236755,1.2707026,-1.9875196,-3.912625,1.1319313
0.0425,-23.196737,558.08124,21.975285,530.7158,1.2524027,551.5296,1.7524806,-2.2150583,1.2777745,-1.9805617,-3.9007587,1.15337
0.043,-23.095245,558.08124,21.892254,530.7158,1.2579823,551.5296,1.7609062,-2.2017188,1.2874243,-1.9695125,-3.881024,1.1858515
0.0435,-23.019976,558.08124,21.835928,530.7158,1.2638896,551.5296,1.7657499,-2.192324,1.2933661,-1.9616096,-3.8665617,1.2072802
0.044,-22.88898,558.08124,21.7449,530.7158,1.2769394,551.5296,1.7721958,-2.1772,1.3018789,-1.9488386,-3.8431838,1.2383435
0.0445,-22.786886,558.08124,21.677483,530.7158,1.2885942,551.5296,1.7762045,-2.166361,1.3074998,-1.9397237,-3.8267252,1.2580329
0.045,-22.610172,558.08124,21.563705,530.7158,1.3100489,551.5296,1.782272,-2.1490185,1.3161981,-1.9252807,-3.801411,1.2857387
0.0455,-22.478163,558.08124,21.479021,530.7158,1.3264118,551.5296,1.7866343,-2.1368773,1.3223443,-1.915279,-3.7845361,1.3029472
0.046,-22.264349,534.01685,21.340721,530.7158,1.3526832,551.5296,1.7939166,-2.118081,1.3322647,-1.9000425,-3.7599034,1.3270813
0.0465,-22.116304,534.01685,21.24318,530.7158,1.3703804,551.5296,1.7993935,-2.1054084,1.3393788,-1.8899322,-3.744225,1.3423971
0.047,-21.895763,534.01685,21.093407,530.7158,1.3955475,551.5296,1.8086009,-2.0866246,1.3507316,-1.875164,-3.7221448,1.3647559
0.0475,-21.755285,534.01685,20.99435,530.7158,1.4105816,551.5296,1.8153344,-2.0745118,1.3586391,-1.8657438,-3.7084606,1.3796809
0.048,-21.5624,534.01685,20.852184,530.7158,1.4295112,551.5296,1.826048,-2.0572863,1.3707227,-1.8524252,-3.6892047,1.4028182
0.0485,-21.44904,534.01685,20.764479,530.7158,1.4394276,551.5296,1.8333567,-2.04651,1.378718,-1.8441223,-3.6769924,1.4190745
0.049,-21.30475,534.01685,20.64721,530.7158,1.4505042,551.5296,1.844094,-2.0315402,1.3902514,-1.8324673,-3.6589787,1.4450905
0.0495,-21.225266,534.01685,20.579489,530.7158,1.4558413,551.5296,1.8508354,-2.0222573,1.3974489,-1.8251209,-3.6467383,1.4635494
0.05,-21.126701,534.01685,20.492952,530.7158,1.4620196,551.5296,1.8599303,-2.009155,1.4072733,-1.8144584,-3.6274436,1.4927974
0.0505,-21.07057,534.01685,20.44378,530.7158,1.465804,551.5296,1.8651665,-2.0007298,1.4131073,-1.8073965,-3.61362,1.5130991
0.051,-20.946434,534.01685,20.361032,530.7158,1.4874694,551.5296,1.835516,-1.952548,1.3965907,-1.7640799,-3.5217981,1.513392
0.0515,-20.874313,534.01685,20.318834,530.7158,1.5059681,551.5296,1.8151246,-1.9191134,1.3831013,-1.7342107,-3.4558935,1.5159694
0.052,-20.748234,534.01685,20.25108,530.7158,1.5354052,551.5296,1.7866589,-1.871875,1.3646241,-1.6920881,-3.3582494,1.5275592
0.0525,-20.648115,534.01685,20.198948,530.7158,1.5577487,522.6658,1.7691946,-1.8420753,1.3534869,-1.6655558,-3.2940516,1.5395705
0.053,-20.471607,534.01685,20.107132,530.7158,1.596594,522.6658,1.7454271,-1.7996529,1.3386385,-1.6278019,-3.199324,1.562959
0.0535,-20.33812,534.01685,20.03758,530.7158,1.625276,522.6658,1.7312475,-1.7727621,1.3300431,-1.6039239,-3.1372669,1.5816929
0.054,-20.12037,534.01685,19.92422,530.7158,1.6691269,522.6658,1.7125235,-1.7344304,1.3191761,-1.5700536,-3.0459576,1.6137974
0.0545,-19.967531,534.01685,19.844374,530.7158,1.6967653,522.6658,1.701736,-1.7102017,1.3132672,-1.548827,-2.9862313,1.637661
0.055,-19.733494,534.01685,19.719862,494.18542,1.7337456,522.6658,1.688012,-1.6759167,1.3062592,-1.5191311,-2.8982372,1.6769478
0.0555,-19.578571,534.01685,19.63465,494.18542,1.7555751,522.6658,1.6803883,-1.654504,1.3026735,-1.5008053,-2.8405032,1.7054654
0.056,-19.356497,534.01685,19.506796,494.18542,1.7859212,522.6658,1.6709361,-1.6247023,1.2985905,-1.4755235,-2.7547112,1.7517105
0.0565,-19.220516,534.01685,19.424614,494.18542,1.8056152,522.6658,1.6657001,-1.6064378,1.2965175,-1.4600898,-2.697627,1.7848364
0.057,-19.04123,534.01685,19.31174,494.18542,1.8348376,522.6658,1.6589338,-1.5814347,1.2939997,-1.4389055,-2.6113546,1.8376917
0.0575,-18.939407,534.01685,19.245903,494.18542,1.8536334,522.6658,1.6547993,-1.5662632,1.292499,-1.4259566,-2.552908,1.8746862
0.058,-18.80995,534.01685,19.162043,494.18542,1.8797607,522.6658,1.6487869,-1.5454202,1.2901973,-1.4079908,-2.463147,1.9319887
0.0585,-18.735025,534.01685,19.114431,494.18542,1.895603,522.6658,1.6446534,-1.532579,1.2884982,-1.3967749,-2.4016976,1.97084
0.059,-18.629152,534.01685,19.050594,494.18542,1.9177135,522.6658,1.6381024,-1.5144304,1.285593,-1.3807179,-2.3069646,2.0290327
0.0595,-18.557194,534.01685,19.009714,494.18542,1.9322876,522.6658,1.6334229,-1.5028458,1.2834209,-1.3703195,-2.242193,2.0671964
0.06,-18.439283,534.01685,18.94527,494.18542,1.9558203,522.6658,1.6260173,-1.4858006,1.2799234,-1.3548881,-2.1429482,2.1226404
0.0605,-18.35016,534.01685,18.89728,494.18542,1.9734159,522.6658,1.6209294,-1.4744676,1.2775509,-1.3445939,-2.0757275,2.1580195
0.061,-18.196121,534.01685,18.813776,494.18542,2.0029678,522.6658,1.613363,-1.4572983,1.2741799,-1.3290496,-1.9739289,2.2083771
0.0615,-18.07865,534.01685,18.749071,494.18542,2.0243602,522.6658,1.6085244,-1.4456958,1.272206,-1.3186268,-1.9057274,2.2400632
0.062,-17.881428,534.01685,18.637745,494.18542,2.0579822,522.6658,1.6018697,-1.4281027,1.2698808,-1.3030088,-1.8034616,2.2849638
0.0625,-17.738892,534.01685,18.554758,494.18542,2.080986,522.6658,1.5980154,-1.4163423,1.2688471,-1.292712,-1.7355189,2.3133626
0.063,-17.516802,499.38315,18.42049,494.18542,2.115765,522.6658,1.5932819,-1.3989139,1.2681316,-1.2776607,-1.6339686,2.354082
0.0635,-17.368933,499.38315,18.327375,494.18542,2.138589,522.6658,1.5908505,-1.3876193,1.2681849,-1.2680203,-1.5664084,2.3802612
0.064,-17.156713,499.38315,18.18792,494.18542,2.1708236,522.6658,1.5882078,-1.3714837,1.2689147,-1.2543472,-1.46492,2.4184241
0.0645,-17.02609,499.38315,18.098387,494.18542,2.1900284,522.6658,1.5869794,-1.3614006,1.2696998,-1.2458385,-1.3968011,2.4431632
0.065,-16.851942,499.38315,17.974247,494.18542,2.2141871,522.6658,1.5856204,-1.3474988,1.2710382,-1.2340417,-1.2933844,2.4791262
0.0655,-16.75226,499.38315,17.90051,494.18542,2.2269766,522.6658,1.5847998,-1.3390615,1.2718542,-1.2268021,-1.2233032,2.5021267
0.066,-16.627897,499.38315,17.805399,494.18542,2.2418737,522.6658,1.5833106,-1.3276061,1.2726717,-1.2167538,-1.1161273,2.5345016
0.0665,-16.560247,499.38315,17.752163,494.18542,2.249715,522.6658,1.581939,-1.3206419,1.2728071,-1.2104733,-1.0432564,2.554317
0.067,-16.476738,499.38315,17.68526,494.18542,2.259763,522.6658,1.579034,-1.3109269,1.2722447,-1.2014189,-0.9319319,2.5806057
0.0675,-16.42744,499.38315,17.64694,494.18542,2.2660184,522.6658,1.5764683,-1.304743,1.2713319,-1.1954671,-0.85662705,2.5954528
0.068,-16.354866,499.38315,17.593872,494.18542,2.2756054,522.6658,1.5716349,-1.2955471,1.269215,-1.1864096,-0.7425855,2.6132433
0.0685,-16.302454,499.38315,17.558376,494.18542,2.28248,522.6658,1.5678456,-1.2892733,1.2673953,-1.1801661,-0.66626525,2.6219175
0.069,-16.21108,499.38315,17.500082,494.18542,2.2938998,522.6658,1.5614533,-1.2794381,1.2642748,-1.1703705,-0.55207914,2.630163
0.0695,-16.139297,499.38315,17.45567,494.18542,2.3023384,487.03876,1.5569291,-1.2725021,1.2620834,-1.1635319,-0.47651607,2.6326084
0.07,-16.014618,499.38315,17.378746,494.18542,2.3161542,487.03876,1.5500939,-1.2615398,1.2588804,-1.1528734,-0.36449814,2.6321423
0.0705,-15.921448,499.38315,17.320421,494.18542,2.3258212,487.03876,1.5456868,-1.2538979,1.2569304,-1.1455804,-0.29084703,2.6293964
0.071,-15.771441,499.38315,17.224041,494.18542,2.3399124,487.03876,1.5395738,-1.2421632,1.2544382,-1.1345532,-0.1819073,2.622211
0.0715,-15.668608,499.38315,17.155869,494.18542,2.3482287,487.03876,1.5359241,-1.2343241,1.2531031,-1.127278,-0.11016115,2.6156223
0.072,-15.518252,499.38315,17.052292,494.18542,2.357785,487.03876,1.5311362,-1.2228516,1.2515565,-1.116709,-0.003511842,2.603402
0.0725,-15.425427,499.38315,16.985315,448.37894,2.3616424,487.03876,1.5283538,-1.2155684,1.2507551,-1.1100073,0.06723802,2.5937293
0.073,-15.304374,499.38315,16.892664,448.37894,2.3631182,487.03876,1.524603,-1.2054296,1.2496976,-1.1006052,0.17322637,2.576794
0.0735,-15.238928,499.38315,16.838243,448.37894,2.3611753,487.03876,1.5221931,-1.1992987,1.2489455,-1.0948019,0.24399117,2.563711
0.074,-15.164911,499.38315,16.76986,448.37894,2.3542392,487.03876,1.5184737,-1.1910341,1.2474874,-1.086764,0.35040474,2.5408447
0.0745,-15.131032,499.38315,16.73347,448.37894,2.347365,487.03876,1.515696,-1.1861238,1.2461601,-1.0817864,0.42147234,2.523137
0.075,-15.099912,499.38315,16.691587,448.37894,2.3346815,487.03876,1.5108167,-1.1794527,1.2434653,-1.074715,0.5279488,2.4923859
0.0755,-15.088544,499.38315,16.670345,448.37894,2.3253012,487.03876,1.506965,-1.1753587,1.2411536,-1.0701349,0.59847814,2.4688501
0.076,-15.077703,499.38315,16.644258,448.37894,2.3109543,487.03876,1.5002508,-1.1694158,1.236932,-1.0632393,0.70300514,2.428866
0.0765,-15.069986,499.38315,16.628042,448.37894,2.3017561,487.03876,1.4951816,-1.1654143,1.2336781,-1.0585078,0.7714214,2.39914
0.077,-15.050884,499.38315,16.601084,448.37894,2.2892628,487.03876,1.4868578,-1.1591069,1.2283167,-1.0510672,0.87149906,2.350235
0.0775,-15.030238,499.38315,16.579252,448.37894,2.2820337,487.03876,1.4810007,-1.1545969,1.2245556,-1.0458391,0.9362558,2.3150277
0.078,-14.984985,499.38315,16.53856,448.37894,2.2727728,487.03876,1.4720035,-1.1473238,1.218877,-1.0376083,1.0301938,2.2589087
0.0785,-14.945536,499.38315,16.505737,448.37894,2.2673638,487.03876,1.4660541,-1.1421614,1.215199,-1.0319198,1.0906454,2.219639
0.079,-14.875386,499.38315,16.448732,448.37894,2.2596693,487.03876,1.4575137,-1.1340946,1.21003,-1.0232439,1.1782916,2.1584923
0.0795,-14.824487,499.38315,16.406902,448.37894,2.2543974,487.03876,1.4522074,-1.1286306,1.2068864,-1.0174826,1.2349087,2.1164958
0.08,-14.749368,450.64084,16.34208,448.37894,2.2455215,487.03876,1.4449763,-1.1205901,1.2026632,-1.0090978,1.3175569,2.0519168
0.0805,-14.705007,450.64084,16.300344,448.37894,2.23847,487.03876,1.4406304,-1.1155003,1.2001454,-1.0038071,1.3714201,2.0077562
0.081,-14.654891,450.64084,16.244902,448.37894,2.225381,487.03876,1.4347371,-1.1085744,1.1966801,-0.99650145,1.4507158,1.9396564
0.0815,-14.6358795,450.64084,16.215086,448.37894,2.2146065,487.03876,1.4310981,-1.1045439,1.1944638,-0.9921183,1.5027235,1.8928212
0.082,-14.632352,450.64084,16.184076,448.37894,2.195039,487.03876,1.4258028,-1.0994724,1.1910517,-0.9863117,1.5794083,1.8199342
0.0825,-14.647083,450.64084,16.173504,448.37894,2.1797557,487.03876,1.4221966,-1.0967646,1.1885829,-0.9829246,1.6295124,1.7693299
0.083,-14.692871,450.64084,16.172926,448.37894,2.1539018,487.03876,1.4163814,-1.0936463,1.184392,-0.9784469,1.7027601,1.6900402
0.0835,-14.73674,450.64084,16.181873,448.37894,2.1351848,487.03876,1.4120913,-1.0920769,1.1811903,-0.9757607,1.749965,1.6348426
0.084,-14.816432,450.64084,16.206413,448.37894,2.1058898,487.03876,1.4048955,-1.0902189,1.1757158,-0.97197026,1.8176725,1.5485603
0.0845,-14.874464,450.64084,16.227898,448.37894,2.086046,487.03876,1.3995684,-1.0891455,1.1716348,-0.96947706,1.8604249,1.4888589
0.085,-14.961301,450.64084,16.26351,448.37894,2.0564737,487.03876,1.3908573,-1.0875074,1.1649743,-0.96560115,1.9204484,1.3965034
0.0855,-15.015237,450.64084,16.287094,448.37894,2.0371916,487.03876,1.3846712,-1.0862647,1.1602759,-0.962852,1.9575278,1.3334113
0.086,-15.08564,450.64084,16.318897,448.37894,2.00932,487.03876,1.3750751,-1.0840198,1.1530589,-0.95841825,2.0087,1.2371088
0.0865,-15.124512,450.64084,16.33656,448.37894,1.9915795,431.81668,1.3686445,-1.0822393,1.1482704,-0.95526475,2.0398958,1.1721805
0.087,-15.171733,450.64084,16.357248,448.37894,1.9661955,431.81668,1.3592507,-1.0791928,1.1413374,-0.95033187,2.0826466,1.0741719
0.0875,-15.1977825,450.64084,16.367823,448.37894,1.9498305,431.81668,1.3533112,-1.0770022,1.1369847,-0.946996,2.108699,1.0085872
0.088,-15.234078,450.64084,16.381382,448.37894,1.9253079,431.81668,1.3450772,-1.0736914,1.130968,-0.9421153,2.144604,0.91003805
0.0885,-15.260371,450.64084,16.390982,448.37894,1.908404,431.81668,1.3400899,-1.0716376,1.1273154,-0.9390662,2.1666727,0.8441193
0.089,-15.309902,450.64084,16.410381,448.37894,1.8812993,431.81668,1.3333665,-1.069028,1.1223191,-0.93499595,2.1972811,0.74471265
0.0895,-15.353485,450.64084,16.429047,448.37894,1.8616526,431.81668,1.3293241,-1.0677416,1.1192353,-0.93270993,2.2161179,0.67788243
0.09,-15.4398365,450.64084,16.469057,390.10272,1.8294063,431.81668,1.323724,-1.0666841,1.114796,-0.9300156,2.2419255,0.5764028
