Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.017,-29.914736,382.49628,30.142529,339.44983,-3.0573213,387.72568,-2.0449536,-2.0169494,52.47504,-20.222126,42.31621,-8.92316
0.0175,-29.93416,382.49628,30.344215,339.44983,-3.0476658,387.72568,-1.9605225,-2.0993807,52.80668,-20.212132,42.335842,-8.529773
0.018,-29.927057,382.49628,30.477398,339.44983,-3.0430102,387.72568,-1.9016727,-2.1525478,52.996147,-20.187502,42.335052,-8.26918
0.0185,-29.87889,382.49628,30.673283,339.44983,-3.0208502,387.72568,-1.8090699,-2.2294188,53.23317,-20.109411,42.30778,-7.8755636
0.019,-29.817469,382.49628,30.800196,339.44983,-2.9865606,387.72568,-1.7443084,-2.2786157,53.36281,-20.020697,42.27207,-7.605234
0.0195,-29.668348,382.49628,30.985868,339.44983,-2.8954062,387.72568,-1.6423239,-2.3490484,53.52827,-19.818443,42.177086,-7.181288
0.02,-29.524477,382.49628,31.109964,339.44983,-2.8056507,387.72568,-1.5709664,-2.3936753,53.629005,-19.631317,42.089943,-6.8832965
0.0205,-29.237566,382.49628,31.306805,434.58612,-2.6271446,387.72568,-1.4586424,-2.4570487,53.784283,-19.266804,41.92542,-6.4049273
0.021,-28.999624,382.49628,31.45271,434.58612,-2.4793055,387.72568,-1.3801398,-2.4971027,53.90302,-18.970444,41.79832,-6.062013
0.0215,-28.57848,382.49628,31.704626,434.58612,-2.2160509,437.14355,-1.2568315,-2.554347,54.12179,-18.455288,41.5864,-5.4956326
0.022,-28.260233,382.49628,31.900084,434.58612,-2.0151265,437.14355,-1.1710744,-2.5908847,54.303192,-18.071316,41.438133,-5.0840373
0.0225,-27.74029,382.49628,32.241222,434.58612,-1.6826218,437.14355,-1.0374045,-2.6437948,54.639496,-17.450014,41.22588,-4.409173
0.023,-27.37623,431.29184,32.50302,434.58612,-1.4464167,437.14355,-0.9452957,-2.6779835,54.910652,-17.015984,41.094097,-3.9247048
0.0235,-26.826878,431.29184,32.94975,434.58612,-1.082598,437.14355,-0.803321,-2.7278512,55.388596,-16.358337,40.93378,-3.1518247
0.024,-26.472265,431.29184,33.282124,434.58612,-0.84108686,437.14355,-0.7065972,-2.7601206,55.751865,-15.928016,40.85544,-2.608135
0.0245,-25.977617,431.29184,33.8257,434.58612,-0.4919879,437.14355,-0.5592588,-2.8069484,56.354416,-15.312184,40.782654,-1.7744498
0.025,-25.68093,431.29184,34.210835,434.58612,-0.27255675,437.14355,-0.46004236,-2.8368907,56.785633,-14.93029,40.77205,-1.2091327
0.0255,-25.294596,431.29184,34.80837,434.58612,0.032838877,437.14355,-0.31062773,-2.8794599,57.45823,-14.409528,40.79949,-0.3660107
0.026,-25.077988,431.29184,35.210983,434.58612,0.22049952,437.14355,-0.21110992,-2.9058487,57.91207,-14.098321,40.850365,0.18349582
0.0265,-24.814203,431.29184,35.80875,434.58612,0.48056743,437.14355,-0.062648945,-2.9416747,58.58134,-13.681331,40.954662,0.9735049
0.027,-24.672634,431.29184,36.19664,434.58612,0.64201236,437.14355,0.03545148,-2.9626021,59.012325,-13.431432,41.046085,1.4764252
0.0275,-24.498482,431.29184,36.75523,434.58612,0.8718416,437.14355,0.18112126,-2.9886353,59.625782,-13.086563,41.190464,2.1854782
0.028,-24.39676,431.29184,37.1093,434.58612,1.0207024,437.14355,0.27723825,-3.0019586,60.00874,-12.867937,41.287422,2.6294272
0.0285,-24.246437,431.29184,37.61204,434.58612,1.2446147,437.14355,0.42010656,-3.0152285,60.543636,-12.543572,41.41008,3.2563176
0.029,-24.137735,431.29184,37.929554,434.58612,1.3979931,437.14355,0.51465076,-3.0193558,60.874947,-12.321467,41.478085,3.6522715
